rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
[1.12 7.11 7.11],18427,1376,8485,8566,14.228492136910267,1.3903792784458835,4.240518038852914,8.597594819611471,34.08788159111933,29.456984273820535,35.49121184088807,0.0015985773199012614,0.0019260439486019469,2
[1.12 7.11 8.09],19665,1373,8507,9785,15.368761552680226,1.362292051756007,4.243068391866913,9.763401109057302,36.342883548983366,31.737523105360445,37.73752310536045,0.001613909133249959,0.0019190197358433991,2
[1.12 7.11 8.92],20609,1368,8597,10644,16.277520814061056,1.3691026827012025,4.2849213691026815,10.623496762257169,38.20906567992599,33.55504162812211,39.620721554116564,0.001628174177695284,0.001922496072304166,2
[1.12  8.09  0.295],11340,1338,9635,367,7.142197599261311,1.3601108033240996,4.840258541089566,0.9418282548476454,20.48476454293629,15.284395198522622,22.344413665743307,0.0013478302644199846,0.0019704068488309795,2
[1.12  8.09  0.413],11547,1270,9737,540,7.102587800369687,1.2717190388170057,4.865988909426987,0.9648798521256932,20.34288354898336,15.205175600739373,22.17837338262477,0.0013168074478859765,0.0019207043719255887,2
[1.12 8.09 0.59],11811,1390,9711,710,7.211645101663586,1.3715341959334566,4.865064695009242,0.9750462107208872,20.65988909426987,15.423290203327172,22.590573012939,0.0013058411822307314,0.0019126723404401828,2
[1.12 8.09 1.12],12433,1335,9727,1371,7.5763182238667905,1.3283996299722478,4.861239592969472,1.3866790009250691,21.342275670675303,16.15263644773358,23.22386679000925,0.001299174491090934,0.0018679214019150048,2
[1.12  8.09  1.568],13043,1337,9804,1902,8.132162661737523,1.3308687615526802,4.896487985212569,1.9048059149722736,22.49168207024029,17.264325323475045,24.399260628465804,0.0013236468085160655,0.0018706785730633905,2
[1.12 8.09 2.24],13872,1374,9760,2738,8.962072155411656,1.3459759481961149,4.875115633672525,2.740980573543016,24.14523589269195,18.924144310823312,26.05642923219241,0.0013641972542404348,0.0018783469746390148,2
[1.12  8.09  3.395],15179,1396,9639,4144,10.309898242368178,1.3811285846438484,4.8066604995374655,4.122109158186864,26.80758556891767,21.619796484736355,28.70767807585569,0.0014243228463493216,0.0018912759783816914,2
[1.12  8.09  3.555],15399,1409,9732,4258,10.517560073937153,1.4112754158964882,4.844731977818853,4.261552680221811,27.291127541589645,22.035120147874302,29.271719038817004,0.0014309448761526274,0.0019008844105991949,2
[1.12 8.09 4.  ],15836,1300,9690,4846,10.945471349353046,1.300369685767098,4.8373382624768935,4.8077634011090575,28.028650646950087,22.89094269870609,29.881700554528646,0.0014455002967104131,0.0018869474964971363,2
[1.12  8.09  4.753],16747,1337,9673,5737,11.860314523589267,1.3154486586493987,4.7974098057354295,5.74745605920444,29.833487511563373,24.720629047178534,31.618871415356153,0.0014761228307863222,0.001888031970822007,2
[1.12  8.09  5.663],17960,1389,9675,6896,13.087881591119338,1.3746530989824235,4.839962997224792,6.8732654949121175,32.390379278445884,27.175763182238676,34.31174838112859,0.0015131271259598367,0.0019104536960539305,2
[1.12 8.09 6.79],19120,1416,9641,8063,14.278445883441258,1.3950046253469008,4.7974098057354295,8.086031452358927,34.74930619796485,29.556891766882515,36.664199814986134,0.0015458625401089182,0.0019175836723319105,2
[1.12 8.09 7.11],19611,1359,9632,8620,14.864014801110086,1.3691026827012025,4.820536540240519,8.674375578168362,35.91766882516189,30.72802960222017,37.7890841813136,0.0015668772424771895,0.0019269330570248124,2
[1.12 8.09 8.09],21023,1399,9902,9722,16.01293900184843,1.3826247689463955,4.939001848428836,9.691312384473198,38.34750462107209,33.02587800369686,40.37245841035121,0.0015709403036529926,0.0019203947300742614,2
[1.12 8.09 8.92],21970,1355,9756,10859,17.084181313598517,1.3441258094357076,4.883441258094357,10.856614246068457,40.3959296947271,35.168362627197034,42.31359851988899,0.0016007447713790187,0.0019259717123299492,2
[1.12  8.92  0.295],12317,1385,10546,386,7.546210720887246,1.3502772643253236,5.244916820702403,0.9510166358595196,21.68761552680222,16.09242144177449,23.961182994454713,0.0013065211854976447,0.0019453749285097601,2
[1.12  8.92  0.413],12619,1380,10722,517,7.686401480111009,1.3663274745605922,5.367252543940795,0.9528214616096208,22.106382978723406,16.372802960222018,24.53839037927845,0.001297472300516841,0.001944559028391984,2
[1.12 8.92 0.59],12589,1332,10547,710,7.584103512014787,1.3271719038817005,5.288354898336414,0.9685767097966728,21.78373382624769,16.168207024029574,24.078558225508317,0.001284312258640843,0.001912666472754652,2
[1.12 8.92 1.12],13320,1341,10644,1335,7.987985212569317,1.3447319778188538,5.311460258780037,1.3317929759704252,22.632162661737524,16.975970425138637,24.951940850277268,0.0012744722541395373,0.0018732688326033985,2
[1.12  8.92  1.568],13919,1366,10672,1881,8.580943570767808,1.370027752081406,5.348751156336725,1.862164662349676,23.880666049953746,18.161887141535612,26.25531914893617,0.0013048270092345438,0.001886293494427485,2
[1.12 8.92 2.24],14689,1371,10570,2748,9.3909426987061,1.3715341959334566,5.285582255083179,2.733826247689464,25.439001848428838,19.7818853974122,27.77818853974122,0.0013467142349657705,0.0018910877894847316,2
[1.12  8.92  3.395],16153,1392,10688,4073,10.812210915818687,1.3718778908418132,5.348751156336725,4.091581868640148,28.345050878815908,22.624421831637374,30.73450508788159,0.0014006328132011006,0.0019027118855866765,2
[1.12  8.92  3.555],16271,1374,10632,4265,10.98521256931608,1.3521256931608132,5.357670979667283,4.275415896487985,28.68022181146026,22.97042513863216,31.0369685767098,0.0014117402211684693,0.001907502217239862,2
[1.12 8.92 4.  ],16764,1315,10711,4738,11.401109057301294,1.3142329020332717,5.351201478743069,4.735674676524954,29.46765249537893,23.80221811460259,31.77634011090573,0.0014198412141853132,0.001895510624606641,2
[1.12  8.92  4.753],17759,1310,10768,5681,12.366327474560592,1.3117483811285846,5.3681776133209995,5.686401480111009,31.41258094357077,25.732654949121184,33.776133209990746,0.0014489923390461842,0.0019019163922512948,2
[1.12  8.92  5.663],18701,1303,10694,6704,13.334875115633672,1.282146160962072,5.350601295097133,6.702127659574468,33.30249768732655,27.669750231267344,35.641073080481036,0.0014795866654867306,0.001905837820463132,2
[1.12 8.92 6.79],19878,1361,10609,7908,14.591119333950047,1.3728029602220166,5.319148936170213,7.899167437557818,35.87419056429232,30.18223866790009,38.240518038852905,0.0015183740148858082,0.0019237608430854672,2
[1.12 8.92 7.11],20493,1328,10700,8465,15.153561517113786,1.3376503237742832,5.337650323774283,8.478260869565217,36.98242368177613,31.307123034227565,39.34782608695652,0.0015276983864845346,0.0019200617814354426,2
[1.12 8.92 8.09],21591,1330,10608,9653,16.266173752310536,1.3216266173752311,5.321626617375231,9.622920517560074,39.17560073937153,33.53234750462107,41.46487985212569,0.0015530706083377829,0.0019204705595908336,2
[1.12 8.92 8.92],22686,1364,10687,10635,17.370952821461607,1.3469010175763183,5.345050878815911,10.679000925069381,41.433857539315454,35.741905642923214,43.80203515263645,0.0015755049653056168,0.0019307958720195914,2
[1.568 0.295 0.295],2726,1966,373,387,3.7643253234750462,1.9713493530499075,0.8807763401109058,0.9121996303142328,10.380776340110906,7.730129390018483,8.036044362292051,0.0028357041049224077,0.0029479252979794763,0
[1.568 0.295 0.413],2752,1860,344,548,3.708872458410352,1.8724584103512012,0.8946395563770795,0.9417744916820704,10.184842883548985,7.578558225508318,7.83641404805915,0.002753836564501569,0.0028475341744400983,0
[1.568 0.295 0.59 ],2884,1843,335,706,3.769870609981516,1.866913123844732,0.9251386321626618,0.9778188539741222,10.331792975970425,7.634011090573013,7.955637707948243,0.0026470218760655385,0.0027585428945729,0
[1.568 0.295 1.12 ],3515,1846,346,1323,4.0378927911275415,1.822550831792976,0.8844731977818854,1.3308687615526802,10.782809611829943,7.860443622920518,9.592421441774492,0.0022362570762220536,0.002728996142752345,0
[1.568 0.295 1.568],3981,1846,323,1812,4.5438596491228065,1.8347183748845801,0.9039704524469068,1.8051708217913205,11.8264081255771,10.087719298245617,11.152354570637119,0.0025339661638396423,0.002801395270192695,2
[1.568 0.295 2.24 ],5007,1955,357,2695,5.503696857670978,1.94362292051756,0.8761552680221811,2.6839186691312387,13.8271719038817,12.007393715341962,13.127541589648798,0.0023981213731459872,0.0026218377450866388,2
[1.568 0.295 3.395],6321,1871,358,4092,6.820867959372115,1.8614958448753465,0.8919667590027701,4.067405355493998,16.395198522622348,14.64173591874423,15.708217913204065,0.0023163638536219315,0.002485084308369572,2
[1.568 0.295 3.555],6574,1927,317,4330,7.1709796672828094,1.9205175600739373,0.899260628465804,4.351201478743069,17.161737523105362,15.341959334565619,16.493530499075785,0.002333732785908977,0.0025089033311645552,2
[1.568 0.295 4.   ],7106,1879,365,4862,7.584103512014787,1.8632162661737524,0.8964879852125693,4.824399260628466,17.927911275415898,16.168207024029574,17.24861367837338,0.0022752894770658,0.0024273309426362764,2
[1.568 0.295 4.753],7927,1914,352,5661,8.414972273567468,1.9232902033271717,0.8743068391866913,5.617375231053605,19.6275415896488,17.829944547134932,18.945471349353053,0.0022492676355664104,0.002389992601154668,2
[1.568 0.295 5.663],9200,1904,361,6935,9.784658040665434,1.8983364140480592,0.9057301293900184,6.9805914972273575,22.373382624768947,20.569316081330868,21.700554528650645,0.002235795226231616,0.002358755927027244,2
[1.568 0.295 6.79 ],10396,1880,371,8145,10.948291782086796,1.895660203139428,0.8956602031394275,8.156971375807942,24.687903970452446,22.896583564173593,24.00184672206833,0.002202441666426856,0.002308757860914614,2
[1.568 0.295 7.11 ],10544,1856,344,8344,11.113678373382623,1.8539741219963033,0.890018484288355,8.369685767097966,24.971349353049913,23.227356746765253,24.291127541589645,0.002202898022265293,0.0023037867547031155,2
[1.568 0.295 8.09 ],11873,1892,387,9594,12.344731977818856,1.8817005545286507,0.9269870609981516,9.536044362292053,27.498151571164513,25.689463955637713,26.831792975970426,0.002163687691033244,0.002259900023243529,2
[1.568 0.295 8.92 ],12905,1865,339,10701,13.504621072088726,1.866913123844732,0.8807763401109058,10.756931608133087,29.75693160813309,28.009242144177453,29.059149722735675,0.002170417833721616,0.0022517744845203928,2
[1.568 0.413 0.295],2783,1931,503,349,3.7433056325023077,1.8938134810710987,0.9132040627885504,0.9362880886426592,10.293628808864266,7.636195752539242,7.864265927977838,0.002743871991569976,0.002825823186481437,0
[1.568 0.413 0.413],2817,1832,479,506,3.659279778393352,1.8097876269621425,0.917820867959372,0.9316712834718376,10.046168051708216,7.464450600184673,7.7414589104339795,0.0026497872205128404,0.0027481217289435497,0
[1.568 0.413 0.59 ],3028,1810,499,719,3.6845513413506015,1.7844588344125811,0.927844588344126,0.9722479185938946,10.081406105457908,7.465309898242367,7.839962997224791,0.0024654259901725124,0.002589155547300129,0
[1.568 0.413 1.12 ],3686,1852,479,1355,4.121072088724584,1.8419593345656196,0.9223659889094269,1.3567467652495382,11.006469500924217,7.963031423290204,10.179297597042511,0.0021603449330684227,0.0027616108510695914,0
[1.568 0.413 1.568],4303,1925,486,1892,4.695009242144177,1.9232902033271717,0.9140480591497228,1.8576709796672828,12.227356746765249,10.390018484288355,11.553604436229206,0.0024145987646498612,0.00268501148878206,2
[1.568 0.413 2.24 ],4980,1864,506,2610,5.341959334565619,1.847504621072089,0.9001848428835489,2.5942698706099816,13.431608133086874,11.683918669131238,12.762476894639555,0.002346168407456072,0.002562746364385453,2
[1.568 0.413 3.395],6336,1842,484,4010,6.769870609981517,1.83826247689464,0.9048059149722736,4.026802218114603,16.282809611829947,14.539741219963034,15.618299445471349,0.002294782389514368,0.0024650093821766647,2
[1.568 0.413 3.555],6679,1899,496,4284,7.078630897317298,1.9000925069380203,0.927844588344126,4.250693802035154,16.985198889916745,15.157261794634596,16.33395004625347,0.0022693908960375203,0.002445568205757369,2
[1.568 0.413 4.   ],7253,1883,481,4889,7.6410730804810365,1.8732654949121184,0.9204440333024976,4.84736355226642,18.075855689176688,16.28214616096207,17.39962997224792,0.002244884345920594,0.002398956290121042,2
[1.568 0.413 4.753],8038,1906,507,5625,8.482917820867959,1.907663896583564,0.9215143120960296,5.6537396121883665,19.79501385041551,17.965835641735918,19.14404432132964,0.0022351126700343267,0.002381692500787465,2
[1.568 0.413 5.663],9398,1892,495,7011,9.826086956521738,1.8834412580943567,0.9389454209065681,7.003700277520814,22.474560592044405,20.65217391304348,21.803885291396856,0.0021975073327349945,0.002320055893955826,2
[1.568 0.413 6.79 ],10382,1796,500,8086,10.804990757855823,1.7865064695009245,0.9149722735674676,8.10351201478743,24.31146025878004,22.609981515711645,23.65619223659889,0.002177805963755697,0.0022785775608359557,2
[1.568 0.413 7.11 ],10932,1954,496,8482,11.298521256931608,1.9380776340110903,0.8983364140480592,8.462107208872457,25.43345656192237,23.59704251386321,24.784658040665438,0.002158529318867839,0.002267165938589959,2
[1.568 0.413 8.09 ],11917,1856,497,9564,12.333641404805913,1.8530499075785585,0.9251386321626618,9.555452865064694,27.445471349353053,25.667282809611827,26.772643253234747,0.002153837610943344,0.0022465925361445623,2
[1.568 0.413 8.92 ],13029,1900,489,10640,13.39648798521257,1.9038817005545283,0.8964879852125693,10.596118299445473,29.593345656192238,27.79297597042514,28.958410351201483,0.002133162634924026,0.002222611892793114,2
[1.568 0.59  0.295],2996,1913,737,346,3.815327793167128,1.9215143120960296,0.9445983379501384,0.9492151431209604,10.496768236380424,7.734072022160665,8.051708217913204,0.002581465962002892,0.002687486054043125,0
[1.568 0.59  0.413],3128,1979,676,473,3.899353647276085,2.004616805170822,0.9372114496768236,0.9575253924284396,10.740535549399818,7.903047091412742,8.364727608494922,0.00252654958165369,0.002674145654889681,0
[1.568 0.59  0.59 ],3281,1886,670,725,3.7752081406105464,1.8825161887141533,0.9306197964847364,0.962072155411656,10.363552266419983,7.655874190564293,8.135985198889916,0.00233339658353072,0.0024797272779304835,0
[1.568 0.59  1.12 ],3974,1866,686,1422,4.232902033271719,1.8650646950092424,0.933456561922366,1.4343807763401109,11.264325323475044,9.465804066543438,10.626617375231053,0.0023819335849379567,0.0026740355750455593,2
[1.568 0.59  1.568],4593,1903,751,1939,4.782086795937212,1.8864265927977841,0.9445983379501384,1.9510618651892893,12.395198522622346,10.564173591874424,11.78578024007387,0.002300059567140088,0.0025660309688817482,2
[1.568 0.59  2.24 ],5307,1958,705,2644,5.551756007393715,1.9491682070240293,0.9426987060998152,2.6598890942698707,13.995378927911274,12.10351201478743,13.345656192236598,0.002280669307478317,0.002514727000609873,2
[1.568 0.59  3.395],6482,1829,661,3992,6.746530989824238,1.8205365402405183,0.935245143385754,3.9907493061979644,16.248843663274744,14.493061979648473,15.606845513413505,0.0022358935482333342,0.002407720690128588,2
[1.568 0.59  3.555],6860,1870,712,4278,7.082331174838113,1.8741905642923218,0.9241443108233116,4.283996299722478,16.96299722479186,15.164662349676226,16.30527289546716,0.002210592179253094,0.002376861938114746,2
[1.568 0.59  4.   ],7350,1777,702,4871,7.6229205175600745,1.792975970425139,0.9519408502772644,4.878003696857671,17.99075785582255,16.245841035120147,17.371534195933453,0.0022103185081796123,0.0023634740402630554,2
[1.568 0.59  4.753],8303,1905,707,5691,8.522622345337027,1.8965835641735918,0.9473684210526316,5.678670360110804,19.88919667590028,18.04524469067405,19.24376731301939,0.0021733403216516985,0.0023176884635697204,2
[1.568 0.59  5.663],9240,1821,692,6727,9.415896487985213,1.800369685767098,0.9436229205175601,6.671903881700555,21.575785582255087,19.831792975970426,20.96672828096118,0.002146297941122341,0.002269126437333461,2
[1.568 0.59  6.79 ],10664,1852,709,8103,10.875231053604436,1.8493530499075783,0.9325323475046212,8.093345656192236,24.53234750462107,22.75046210720887,23.890018484288355,0.0021333891698432925,0.00224024929522584,2
[1.568 0.59  7.11 ],11103,1916,692,8495,11.341959334565619,1.914972273567468,0.9463955637707948,8.480591497227358,25.545286506469502,23.683918669131238,24.902957486136785,0.0021331098504126125,0.0022429034933024216,2
[1.568 0.59  8.09 ],12214,1912,727,9575,12.4209065679926,1.9093432007400557,0.9491211840888066,9.562442183163736,27.700277520814065,25.8418131359852,27.08048103607771,0.0021157534907471093,0.0022171672700243747,2
[1.568 0.59  8.92 ],13205,1924,754,10527,13.348107109879965,1.9289012003693444,0.943674976915974,10.475530932594644,29.568790397045245,27.69621421975993,28.932594644506,0.0020974035759000324,0.0021910332937906856,2
[1.568 1.12  0.295],3516,1904,1283,329,3.814404432132964,1.9067405355494,0.9667590027700832,0.9409048938134812,10.502308402585411,7.717451523545706,8.276084949215143,0.0021949520829197115,0.002353835309788152,0
[1.568 1.12  0.413],3763,1856,1385,522,3.777264325323475,1.8484288354898335,0.9676524953789281,0.9611829944547134,10.370609981515713,7.6229205175600745,8.560998151571164,0.002025756183247429,0.002275046014236291,0
[1.568 1.12  0.59 ],4018,1873,1427,718,3.8170055452865066,1.8659889094269868,0.9685767097966728,0.9824399260628466,10.468576709796674,7.6829944547134925,9.11090573012939,0.001912143965832129,0.002267522580918216,0
[1.568 1.12  1.12 ],4590,1883,1378,1329,4.173752310536044,1.8780036968576708,0.9639556377079482,1.3317929759704252,11.189463955637708,9.347504621072089,10.634011090573011,0.002036493381497187,0.002316778015375384,2
[1.568 1.12  1.568],5068,1867,1319,1882,4.721554116558742,1.8686401480111008,0.9629972247918592,1.8899167437557816,12.274745605920446,10.443108233117483,11.72062904717854,0.0020605975203467804,0.0023126734505087877,2
[1.568 1.12  2.24 ],5783,1817,1305,2661,5.4236817761332095,1.7946345975948197,0.9528214616096208,2.6762257169287698,13.594819611470859,11.847363552266419,13.038852913968546,0.002048653562556877,0.002254686652942858,2
[1.568 1.12  3.395],7226,1844,1252,4130,6.930683918669131,1.8290203327171903,0.9574861367837338,4.144177449168207,16.647874306839185,14.861367837338262,16.056377079482438,0.0020566520671655496,0.002222028380775317,2
[1.568 1.12  3.555],7437,1887,1370,4180,7.077705827937097,1.904717853839038,0.9629972247918592,4.209990749306199,17.023126734505087,15.155411655874193,16.487511563367253,0.002037839405119564,0.0022169573165748625,2
[1.568 1.12  4.   ],8040,1938,1361,4741,7.643582640812558,1.9399815327793168,0.9713758079409051,4.7322253000923356,18.198522622345337,16.287165281625114,17.637119113573412,0.0020257668260727753,0.0021936715315389807,2
[1.568 1.12  4.753],8931,1848,1423,5660,8.462534690101759,1.8122109158186863,0.9703977798334876,5.679925994449585,19.707678075855693,17.925069380203517,19.16743755781684,0.002007061849759659,0.00214616924843991,2
[1.568 1.12  5.663],9963,1911,1295,6757,9.653098982423682,1.8991674375578167,0.9676225716928771,6.786308973172988,22.172987974098053,20.306197964847364,21.59204440333025,0.0020381609921557124,0.0021672231660474005,2
[1.568 1.12  6.79 ],11258,1886,1323,8049,10.921369102682702,1.893617021276596,0.9694727104532841,8.058279370952821,24.70582793709528,22.842738205365404,24.150786308973174,0.0020290227576270567,0.0021452110773648226,2
[1.568 1.12  7.11 ],11656,1857,1355,8444,11.287696577243295,1.854764107308048,0.9583718778908418,8.474560592044403,25.388529139685478,23.57539315448659,24.81961147086032,0.0020225972164109977,0.002129342095990075,2
[1.568 1.12  8.09 ],12973,1888,1303,9782,12.577243293246994,1.8649398704902869,0.9703977798334876,9.74190564292322,27.98982423681776,26.154486586493988,27.41350601295097,0.0020160708075613962,0.0021131200194982637,2
[1.568 1.12  8.92 ],14195,1972,1379,10844,13.783733826247687,1.9584103512014788,0.965804066543438,10.859519408502774,30.491682070240287,28.567467652495374,29.94177449168207,0.0020125021241631123,0.002109318386169924,2
[1.568 1.568 0.295],4140,1878,1912,350,3.817761332099908,1.8714153561517115,1.0231267345050878,0.9232192414431082,10.530064754856614,7.688251618871416,9.17853839037928,0.0018570656084230472,0.0022170382585457197,0
[1.568 1.568 0.413],4259,1840,1909,510,3.802218114602588,1.8354898336414047,1.0110905730129391,0.9556377079482441,10.451016635859519,7.636783733826247,9.417744916820702,0.0017930931518727984,0.002211257317872905,0
[1.568 1.568 0.59 ],4407,1908,1769,730,3.83086876155268,1.8853974121996304,0.9833641404805916,0.9621072088724584,10.530499075785585,7.7162661737523095,9.853049907578557,0.001750911316939485,0.002235772613473692,0
[1.568 1.568 1.12 ],5147,1867,1856,1424,4.3413506012950975,1.893617021276596,1.0138760407030527,1.433857539315449,11.590194264569844,9.682701202590195,11.126734505087883,0.0018812320191548852,0.0021617902671629847,2
[1.568 1.568 1.568],5715,1972,1890,1853,4.849353049907578,1.9750462107208877,1.0221811460258778,1.8521256931608128,12.695933456561926,10.698706099815157,12.205175600739373,0.0018720395625223367,0.00213563877528248,2
[1.568 1.568 2.24 ],6541,1864,1886,2791,5.666049953746531,1.8649398704902869,1.0157261794634598,2.785383903792785,14.212765957446807,12.332099907493062,13.718778908418134,0.001885353907276114,0.00209735191995385,2
[1.568 1.568 3.395],7836,1924,1922,3990,6.921369102682702,1.9176688251618872,1.0296022201665125,3.974098057354301,16.790009250693807,14.842738205365404,16.33395004625347,0.0018941728184488766,0.0020844755036055983,2
[1.568 1.568 3.555],7890,1854,1799,4237,7.073080481036078,1.862164662349676,1.0,4.210915818686401,17.008325624421833,15.146160962072155,16.506938020351527,0.0019196655211751786,0.0020921340963690146,2
[1.568 1.568 4.   ],8436,1881,1889,4666,7.551756007393715,1.8817005545286507,1.0166358595194085,4.653419593345657,18.001848428835487,16.10351201478743,17.514787430683914,0.0019089037476040106,0.0020761957599198574,2
[1.568 1.568 4.753],9290,1852,1865,5573,8.468085106382981,1.8473635522664198,1.0231267345050878,5.597594819611472,19.806660499537465,17.936170212765962,19.317298797409805,0.001930696470696013,0.0020793647790538004,2
[1.568 1.568 5.663],10696,1884,1919,6893,9.791859389454212,1.8834412580943567,1.0185013876040705,6.889916743755782,22.485661424606846,20.583718778908423,22.025901942645696,0.0019244314490378105,0.002059265327472485,2
[1.568 1.568 6.79 ],11844,1865,1886,8093,10.96577243293247,1.8667900092506935,1.0120259019426456,8.08695652173913,24.810360777058282,22.93154486586494,24.333950046253467,0.0019361317853651585,0.0020545381666880677,2
[1.568 1.568 7.11 ],12300,1918,1885,8497,11.390018484288357,1.9038817005545283,1.0203327171903882,8.465804066543438,25.704251386321626,23.780036968576713,25.22365988909427,0.0019333363389086762,0.0020507040560239246,2
[1.568 1.568 8.09 ],13294,1787,1862,9645,12.4547134935305,1.7865064695009245,1.0203327171903882,9.647874306839187,27.71626617375231,25.909426987061,27.230129390018483,0.0019489564455439296,0.002048302195728786,2
[1.568 1.568 8.92 ],14674,1903,1932,10839,13.770794824399259,1.8992606284658038,1.0268022181146026,10.844731977818856,30.46765249537893,28.541589648798517,29.976894639556374,0.0019450449535776558,0.002042857751094206,2
[1.568 2.24  0.295],4836,1857,2636,343,4.086795937211448,1.8384118190212373,1.3305632502308402,0.917820867959372,11.342566943674974,9.1735918744229,11.07479224376731,0.0018969379392934035,0.0022900728378344322,2
[1.568 2.24  0.413],5045,1850,2720,475,4.170212765957447,1.8501387604070303,1.3626271970397779,0.9574468085106383,11.553191489361698,9.340425531914894,11.254394079555967,0.0018514223056322887,0.0022308016014977138,2
[1.568 2.24  0.59 ],5276,1905,2669,702,4.219241443108233,1.8982423681776133,1.3422756706753007,0.9787234042553192,11.67900092506938,9.438482886216466,11.39962997224792,0.0017889467183882612,0.0021606576899635935,2
[1.568 2.24  1.12 ],5893,1882,2678,1333,4.5291396854764105,1.8751156336725252,1.3358001850138759,1.3182238667900092,12.269195189639225,10.058279370952821,12.003700277520814,0.0017068181522064858,0.002036942181829427,2
[1.568 2.24  1.568],6430,1894,2728,1808,5.087881591119334,1.886216466234968,1.3765032377428308,1.825161887141536,13.438482886216464,11.175763182238667,13.151711378353374,0.0017380658137229655,0.0020453672439118783,2
[1.568 2.24  2.24 ],7236,1878,2603,2755,5.941720629047179,1.8741905642923218,1.2932469935245143,2.7742830712303417,15.050878815911195,12.883441258094358,14.736355226641994,0.0017804645188079548,0.002036533337015201,2
[1.568 2.24  3.395],8754,1959,2654,4141,7.398336414048059,1.9565619223659891,1.323475046210721,4.118299445471349,18.076709796672827,15.796672828096119,17.755083179297593,0.00180450911904228,0.0020282251746970067,2
[1.568 2.24  3.555],8923,1920,2731,4272,7.524029574861367,1.9158964879852125,1.3604436229205177,4.247689463955639,18.324399260628464,16.048059149722732,18.023105360443626,0.001798504891821443,0.0020198481856375235,2
[1.568 2.24  4.   ],9524,1904,2664,4956,8.147086031452359,1.886216466234968,1.308973172987974,4.9518963922294175,19.48936170212766,17.294172062904718,19.189639222941718,0.001815851749570004,0.002014871820972461,2
[1.568 2.24  4.753],10148,1920,2575,5653,8.828862164662349,1.9037927844588345,1.2876965772432931,5.637372802960223,20.849213691026822,18.657724329324697,20.527289546716002,0.0018385617194841052,0.002022791638422941,2
[1.568 2.24  5.663],11375,1848,2693,6834,10.069316081330866,1.8521256931608128,1.346580406654344,6.8706099815157105,23.33733826247689,21.138632162661732,23.027726432532354,0.0018583412890252075,0.0020244155105522943,2
[1.568 2.24  6.79 ],12823,1939,2691,8193,11.48936170212766,1.9426456984273819,1.3459759481961149,8.200740055504163,26.267345050878816,23.97872340425532,25.970397779833487,0.0018699776498678406,0.0020252981189919275,2
[1.568 2.24  7.11 ],13056,1907,2663,8486,11.690101757631822,1.9074930619796484,1.3172987974098058,8.465309898242369,26.6049953746531,24.380203515263645,26.273820536540235,0.001867356274147032,0.0020123943425658887,2
[1.568 2.24  8.09 ],14354,1862,2736,9756,12.982423681776133,1.8501387604070303,1.3691026827012025,9.7631822386679,29.1840888066605,26.964847363552266,28.90194264569843,0.0018785597996065395,0.002013511400703527,2
[1.568 2.24  8.92 ],15208,1860,2691,10657,13.888991674375577,1.8667900092506935,1.3413506012950969,10.680851063829786,30.98612395929695,28.77798334875116,30.67715078630897,0.0018922924348205653,0.002017171934923,2
[1.568 3.395 0.295],6285,1891,4048,346,4.8307123034227555,1.8741905642923218,2.0222016651248844,0.9343200740055504,13.55781683626272,10.661424606845511,13.677150786308973,0.0016963284975092304,0.0021761576430085875,2
[1.568 3.395 0.413],6528,1905,4115,508,4.924214417744917,1.9066543438077637,2.061922365988909,0.9556377079482441,13.817005545286506,10.848428835489834,13.955637707948243,0.0016618303975934182,0.0021378121488891304,2
[1.568 3.395 0.59 ],6582,1881,3974,727,4.829020332717191,1.8807763401109057,1.9722735674676528,0.9759704251386322,13.511090573012938,10.658040665434381,13.580406654343808,0.0016192708394765088,0.002063264456752325,2
[1.568 3.395 1.12 ],7181,1850,4029,1302,5.192236598890943,1.8632162661737524,2.023105360443623,1.3059149722735677,14.270794824399259,11.384473197781885,14.361367837338262,0.0015853604230304812,0.0019999119673218576,2
[1.568 3.395 1.568],7845,1855,4060,1930,5.842883548983363,1.870609981515712,2.0249537892791127,1.94731977818854,15.581330868761555,12.685767097966727,15.674676524953787,0.00161705125531762,0.0019980467208354094,2
[1.568 3.395 2.24 ],8664,1837,4051,2776,6.6318223866790005,1.8307123034227568,2.0342275670675303,2.7668825161887143,17.12858464384829,14.263644773358006,17.231267345050878,0.0016463117236101114,0.001988835104461089,2
[1.568 3.395 3.395],10142,1938,4166,4038,8.069380203515264,1.9472710453284,2.0675300647548567,4.0545790934320065,20.153561517113786,17.138760407030528,20.28214616096207,0.0016898797482775118,0.0019998172116902067,2
[1.568 3.395 3.555],10139,1835,4007,4297,8.168362627197041,1.8501387604070303,1.9916743755781685,4.326549491211841,20.17853839037928,17.336725254394082,20.243293246993524,0.001709904848051492,0.0019965769057099835,2
[1.568 3.395 4.   ],10767,1885,4047,4835,8.75763182238668,1.886216466234968,2.0240518038852917,4.84736355226642,21.425531914893615,18.51526364477336,21.53191489361702,0.0017196306905148473,0.001999806342864031,2
[1.568 3.395 4.753],11692,1882,4074,5736,9.666358595194083,1.8835489833641408,2.034195933456562,5.748613678373383,23.25046210720887,20.332717190388173,23.381700554528646,0.0017390281551820192,0.001999803331724996,2
