context,rate,n_services,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
1,1,20,48,24,31,0.5,0.7741935483870968,22
1,1,20,48,24,33,0.5,0.7272727272727273,23
1,1,20,48,27,41,0.5625,0.6585365853658537,24
1,1,20,48,27,41,0.5625,0.6585365853658537,25
1,1,20,48,27,44,0.5625,0.6136363636363636,26
1,1,20,48,27,44,0.5625,0.6136363636363636,27
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,0
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,1
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,2
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,3
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,4
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,5
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,6
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,7
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,8
2,1.5,23,62,34,103,0.5483870967741935,0.3300970873786408,9
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,10
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,11
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,12
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,13
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,14
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,15
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,16
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,17
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,18
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,19
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,20
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,21
2,1.5,23,62,29,98,0.46774193548387094,0.29591836734693877,22
2,1.5,23,62,29,99,0.46774193548387094,0.29292929292929293,23
2,1.5,23,62,34,101,0.5483870967741935,0.33663366336633666,24
2,1.5,23,62,34,101,0.5483870967741935,0.33663366336633666,25
2,1.5,23,62,34,103,0.5483870967741935,0.3300970873786408,26
2,1.5,23,62,34,103,0.5483870967741935,0.3300970873786408,27
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,0
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,1
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,2
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,3
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,4
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,5
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,6
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,7
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,8
3,2,50,130,69,184,0.5307692307692308,0.375,9
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,10
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,11
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,12
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,13
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,14
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,15
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,16
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,17
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,18
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,19
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,20
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,21
3,2,50,130,58,163,0.4461538461538462,0.3558282208588957,22
3,2,50,130,58,170,0.4461538461538462,0.3411764705882353,23
3,2,50,130,69,176,0.5307692307692308,0.39204545454545453,24
3,2,50,130,69,176,0.5307692307692308,0.39204545454545453,25
3,2,50,130,69,184,0.5307692307692308,0.375,26
3,2,50,130,69,184,0.5307692307692308,0.375,27
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,0
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,1
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,2
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,3
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,4
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,5
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,6
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,7
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,8
4,2.5,54,151,77,243,0.5099337748344371,0.3168724279835391,9
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,10
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,11
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,12
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,13
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,14
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,15
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,16
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,17
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,18
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,19
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,20
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,21
4,2.5,54,151,65,240,0.4304635761589404,0.2708333333333333,22
4,2.5,54,151,65,242,0.4304635761589404,0.26859504132231404,23
4,2.5,54,151,77,236,0.5099337748344371,0.326271186440678,24
4,2.5,54,151,77,236,0.5099337748344371,0.326271186440678,25
4,2.5,54,151,77,243,0.5099337748344371,0.3168724279835391,26
4,2.5,54,151,77,243,0.5099337748344371,0.3168724279835391,27
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,0
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,1
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,2
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,3
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,4
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,5
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,6
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,7
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,8
5,3,64,173,92,305,0.5317919075144508,0.3016393442622951,9
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,10
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,11
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,12
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,13
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,14
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,15
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,16
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,17
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,18
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,19
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,20
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,21
5,3,64,173,79,304,0.45664739884393063,0.2598684210526316,22
5,3,64,173,79,310,0.45664739884393063,0.25483870967741934,23
5,3,64,173,92,297,0.5317919075144508,0.30976430976430974,24
5,3,64,173,92,297,0.5317919075144508,0.30976430976430974,25
5,3,64,173,92,305,0.5317919075144508,0.3016393442622951,26
5,3,64,173,92,305,0.5317919075144508,0.3016393442622951,27
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,0
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,1
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,2
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,3
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,4
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,5
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,6
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,7
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,8
6,0.5,12,33,19,59,0.5757575757575758,0.3220338983050847,9
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,10
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,11
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,12
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,13
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,14
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,15
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,16
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,17
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,18
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,19
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,20
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,21
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,22
6,0.5,12,33,17,54,0.5151515151515151,0.3148148148148148,23
6,0.5,12,33,19,59,0.5757575757575758,0.3220338983050847,24
6,0.5,12,33,19,59,0.5757575757575758,0.3220338983050847,25
6,0.5,12,33,19,59,0.5757575757575758,0.3220338983050847,26
6,0.5,12,33,19,59,0.5757575757575758,0.3220338983050847,27
7,1,20,50,25,67,0.5,0.373134328358209,0
7,1,20,50,25,67,0.5,0.373134328358209,1
7,1,20,50,25,65,0.5,0.38461538461538464,2
7,1,20,50,25,65,0.5,0.38461538461538464,3
7,1,20,50,25,65,0.5,0.38461538461538464,4
7,1,20,50,25,65,0.5,0.38461538461538464,5
7,1,20,50,25,67,0.5,0.373134328358209,6
7,1,20,50,25,67,0.5,0.373134328358209,7
7,1,20,50,25,67,0.5,0.373134328358209,8
7,1,20,50,28,72,0.56,0.3888888888888889,9
7,1,20,50,25,67,0.5,0.373134328358209,10
7,1,20,50,25,67,0.5,0.373134328358209,11
7,1,20,50,25,65,0.5,0.38461538461538464,12
7,1,20,50,25,65,0.5,0.38461538461538464,13
7,1,20,50,25,65,0.5,0.38461538461538464,14
7,1,20,50,25,65,0.5,0.38461538461538464,15
7,1,20,50,25,65,0.5,0.38461538461538464,16
7,1,20,50,25,65,0.5,0.38461538461538464,17
7,1,20,50,25,65,0.5,0.38461538461538464,18
7,1,20,50,25,65,0.5,0.38461538461538464,19
7,1,20,50,25,65,0.5,0.38461538461538464,20
7,1,20,50,25,65,0.5,0.38461538461538464,21
7,1,20,50,25,65,0.5,0.38461538461538464,22
7,1,20,50,25,67,0.5,0.373134328358209,23
7,1,20,50,28,70,0.56,0.4,24
7,1,20,50,28,70,0.56,0.4,25
7,1,20,50,28,72,0.56,0.3888888888888889,26
7,1,20,50,28,72,0.56,0.3888888888888889,27
8,1.5,26,69,32,100,0.463768115942029,0.32,0
8,1.5,26,69,32,100,0.463768115942029,0.32,1
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,2
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,3
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,4
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,5
8,1.5,26,69,32,100,0.463768115942029,0.32,6
8,1.5,26,69,32,100,0.463768115942029,0.32,7
8,1.5,26,69,32,100,0.463768115942029,0.32,8
8,1.5,26,69,38,104,0.5507246376811594,0.36538461538461536,9
8,1.5,26,69,32,100,0.463768115942029,0.32,10
8,1.5,26,69,32,100,0.463768115942029,0.32,11
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,12
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,13
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,14
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,15
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,16
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,17
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,18
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,19
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,20
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,21
8,1.5,26,69,32,99,0.463768115942029,0.32323232323232326,22
8,1.5,26,69,32,100,0.463768115942029,0.32,23
8,1.5,26,69,38,101,0.5507246376811594,0.37623762376237624,24
8,1.5,26,69,38,101,0.5507246376811594,0.37623762376237624,25
8,1.5,26,69,38,104,0.5507246376811594,0.36538461538461536,26
8,1.5,26,69,38,104,0.5507246376811594,0.36538461538461536,27
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,0
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,1
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,2
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,3
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,4
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,5
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,6
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,7
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,8
9,2,43,114,62,189,0.543859649122807,0.328042328042328,9
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,10
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,11
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,12
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,13
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,14
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,15
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,16
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,17
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,18
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,19
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,20
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,21
9,2,43,114,53,194,0.4649122807017544,0.27319587628865977,22
9,2,43,114,53,198,0.4649122807017544,0.2676767676767677,23
9,2,43,114,62,182,0.543859649122807,0.34065934065934067,24
9,2,43,114,62,182,0.543859649122807,0.34065934065934067,25
9,2,43,114,62,189,0.543859649122807,0.328042328042328,26
9,2,43,114,62,189,0.543859649122807,0.328042328042328,27
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,0
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,1
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,2
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,3
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,4
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,5
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,6
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,7
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,8
10,2.5,42,111,60,166,0.5405405405405406,0.3614457831325301,9
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,10
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,11
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,12
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,13
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,14
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,15
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,16
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,17
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,18
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,19
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,20
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,21
10,2.5,42,111,50,151,0.45045045045045046,0.33112582781456956,22
10,2.5,42,111,50,155,0.45045045045045046,0.3225806451612903,23
10,2.5,42,111,60,159,0.5405405405405406,0.37735849056603776,24
10,2.5,42,111,60,159,0.5405405405405406,0.37735849056603776,25
10,2.5,42,111,60,166,0.5405405405405406,0.3614457831325301,26
10,2.5,42,111,60,166,0.5405405405405406,0.3614457831325301,27
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,0
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,1
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,2
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,3
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,4
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,5
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,6
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,7
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,8
11,3,65,170,88,249,0.5176470588235295,0.3534136546184739,9
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,10
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,11
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,12
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,13
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,14
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,15
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,16
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,17
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,18
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,19
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,20
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,21
11,3,65,170,76,218,0.4470588235294118,0.3486238532110092,22
11,3,65,170,76,225,0.4470588235294118,0.3377777777777778,23
11,3,65,170,88,238,0.5176470588235295,0.3697478991596639,24
11,3,65,170,88,238,0.5176470588235295,0.3697478991596639,25
11,3,65,170,88,249,0.5176470588235295,0.3534136546184739,26
11,3,65,170,88,249,0.5176470588235295,0.3534136546184739,27
