context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
0,[0.59 0.59 0.59],2088,710,655,723,2.845513413506013,0.9740980573543015,0.9056429232192414,0.96577243293247,7.570767807585569,5.816836262719704,6.088806660499538,0.0027858411219921953,0.0029160951439174032,0
0,[0.59 0.59 0.59],2088,710,655,723,2.845513413506013,0.9740980573543015,0.9056429232192414,0.96577243293247,7.570767807585569,6.698427382053654,6.926919518963922,0.003208059091021865,0.0033174901910746754,1
0,[0.59 0.59 0.59],2088,710,655,723,2.845513413506013,0.9740980573543015,0.9056429232192414,0.96577243293247,7.570767807585569,6.689176688251619,7.59481961147086,0.0032036286821128445,0.0036373657143059673,2
0,[0.59 0.59 0.59],2088,710,655,723,2.845513413506013,0.9740980573543015,0.9056429232192414,0.96577243293247,7.570767807585569,7.570767807585569,8.47641073080481,0.003625846651142514,0.004059583683335637,3
1,[0.59 0.59 1.5 ],3285,734,703,1848,3.798521256931608,0.9815157116451017,0.9768946395563771,1.8401109057301295,9.555452865064694,7.252310536044362,10.790203327171904,0.0022077048815964573,0.003284688988484598,0
1,[0.59 0.59 1.5 ],3285,734,703,1848,3.798521256931608,0.9815157116451017,0.977818853974122,1.8391866913123844,9.55637707948244,8.155268022181145,10.593345656192236,0.002482577784530029,0.003224762756831731,1
1,[0.59 0.59 1.5 ],3285,734,703,1848,3.767097966728281,0.9815157116451017,0.9353049907578558,1.8502772643253236,9.451016635859519,8.533271719038817,9.468576709796674,0.0025976474030559565,0.002882367339359718,2
1,[0.59 0.59 1.5 ],3285,734,703,1848,3.767097966728281,0.9815157116451017,0.9353049907578558,1.8502772643253236,9.451016635859519,9.451016635859519,10.386321626617375,0.0028770218069587576,0.0031617417432625193,3
2,[0.59 0.59 2.24],4057,725,706,2626,4.756931608133087,0.9852125693160814,1.1349353049907578,2.6367837338262476,11.634011090573013,8.962107208872458,14.83271719038817,0.0022090478700696227,0.003656080155382837,0
2,[0.59 0.59 2.24],4057,725,706,2626,4.766173752310536,0.9852125693160814,1.133086876155268,2.647874306839187,11.65064695009242,9.757855822550832,14.151571164510166,0.002405189998163873,0.003488186138651754,1
2,[0.59 0.59 2.24],4057,725,706,2626,4.560998151571164,0.9852125693160814,0.9353049907578558,2.6404805914972274,11.042513863216266,10.121072088724585,11.05637707948244,0.002494718286597137,0.002725259324496534,2
2,[0.59 0.59 2.24],4057,725,706,2626,4.560998151571164,0.9852125693160814,0.9353049907578558,2.6404805914972274,11.042513863216266,11.042513863216266,11.977818853974123,0.0027218422142509897,0.0029523832521503876,3
3,[0.59 0.59 6.79],9444,710,743,7991,10.27079482439926,0.9796672828096118,1.2624768946395564,8.028650646950092,22.78373382624769,15.782809611829945,30.111829944547136,0.0016711996624131666,0.0031884614511379855,0
3,[0.59 0.59 6.79],9444,710,743,7991,10.121072088724585,0.9796672828096118,1.111829944547135,8.029574861367838,22.333641404805913,16.287430683918668,27.21996303142329,0.0017246326433628407,0.002882249368003313,1
3,[0.59 0.59 6.79],9444,710,743,7991,9.948243992606285,0.9796672828096118,0.9371534195933456,8.031423290203326,21.813308687615528,20.895563770794823,21.83271719038817,0.002212575579287889,0.002311808258194427,2
3,[0.59 0.59 6.79],9444,710,743,7991,9.948243992606285,0.9796672828096118,0.9371534195933456,8.031423290203326,21.813308687615528,21.813308687615528,22.75046210720887,0.0023097531435425167,0.002408985822449055,3
4,[0.59 0.59 7.11],9785,690,702,8393,10.352125693160813,0.9824399260628466,0.9907578558225508,8.378927911275415,22.677449168207023,15.375231053604436,26.38354898336414,0.0015713061884112863,0.002696325905300372,0
4,[0.59 0.59 7.11],9785,690,702,8393,10.353049907578558,0.9824399260628466,0.9916820702402958,8.378927911275415,22.68022181146026,16.271719038817004,26.952865064695008,0.0016629247867978542,0.002754508437884007,1
4,[0.59 0.59 7.11],9785,690,702,8393,10.290203327171904,0.9824399260628466,0.9353049907578558,8.372458410351202,22.49815157116451,21.580406654343808,22.515711645101664,0.002205458012707594,0.0023010436019521375,2
4,[0.59 0.59 7.11],9785,690,702,8393,10.290203327171904,0.9824399260628466,0.9353049907578558,8.372458410351202,22.49815157116451,22.49815157116451,23.433456561922366,0.0022992490108497197,0.002394834600094263,3
5,[0.59 0.59 8.09],11070,737,652,9681,11.689463955637708,0.9935304990757856,0.94362292051756,9.752310536044362,25.316081330868762,16.653419593345657,29.994454713493532,0.0015043739470050276,0.002709526171047293,0
5,[0.59 0.59 8.09],11070,737,652,9681,11.708872458410351,0.9935304990757856,0.9630314232902033,9.752310536044362,25.37430683918669,17.701478743068392,30.38909426987061,0.0015990495702862143,0.002745175634134653,1
