context,rate,n_services,n_vnf_req,n_vnf,n_vcpu,n_ticks,alpha,beta,bin_conf
101,3,88,178,110,523,67381,0.6179775280898876,4.754545454545455,1
101,3,88,178,87,404,65716,0.4887640449438202,4.64367816091954,2
101,3,88,178,88,405,65719,0.4943820224719101,4.6022727272727275,3
102,3.5,102,217,133,636,64197,0.6129032258064516,4.7819548872180455,0
102,3.5,102,217,134,637,64201,0.6175115207373272,4.753731343283582,1
102,3.5,102,217,85,394,59830,0.391705069124424,4.635294117647059,2
102,3.5,102,217,86,395,59834,0.39631336405529954,4.593023255813954,3
103,4,123,260,135,643,68427,0.5192307692307693,4.762962962962963,0
103,4,123,260,136,644,68431,0.5230769230769231,4.735294117647059,1
103,4,123,260,135,639,71622,0.5192307692307693,4.733333333333333,2
103,4,123,260,136,640,71626,0.5230769230769231,4.705882352941177,3
104,4.5,111,200,130,623,100219,0.65,4.792307692307692,0
104,4.5,111,200,132,625,100227,0.66,4.734848484848484,1
104,4.5,111,200,119,568,100257,0.595,4.773109243697479,2
104,4.5,111,200,121,570,100265,0.605,4.710743801652892,3
105,5,143,296,169,811,59691,0.5709459459459459,4.798816568047338,0
105,5,143,296,170,812,59695,0.5743243243243243,4.776470588235294,1
105,5,143,296,121,562,55195,0.40878378378378377,4.644628099173554,2
105,5,143,296,122,563,55199,0.41216216216216217,4.614754098360656,3
106,5.5,174,355,232,1127,120075,0.6535211267605634,4.857758620689655,0
106,5.5,174,355,234,1129,120084,0.6591549295774648,4.8247863247863245,1
106,5.5,174,355,222,1074,122216,0.6253521126760564,4.837837837837838,2
106,5.5,174,355,224,1076,122225,0.6309859154929578,4.803571428571429,3
107,6,194,387,241,1175,147980,0.6227390180878553,4.875518672199171,0
107,6,194,387,244,1178,147991,0.6304909560723514,4.827868852459017,1
107,6,194,387,213,1032,149352,0.5503875968992248,4.845070422535211,2
107,6,194,387,215,1031,149273,0.5555555555555556,4.7953488372093025,3
108,0.5,13,29,17,61,5089,0.5862068965517241,3.588235294117647,0
108,0.5,13,29,17,61,5089,0.5862068965517241,3.588235294117647,1
108,0.5,13,29,15,47,3871,0.5172413793103449,3.1333333333333333,2
108,0.5,13,29,15,47,3871,0.5172413793103449,3.1333333333333333,3
109,1,30,66,29,120,21771,0.4393939393939394,4.137931034482759,0
109,1,30,66,29,120,21771,0.4393939393939394,4.137931034482759,1
109,1,30,66,33,139,22435,0.5,4.212121212121212,2
109,1,30,66,33,139,22435,0.5,4.212121212121212,3
110,1.5,40,77,44,194,13423,0.5714285714285714,4.409090909090909,0
110,1.5,40,77,44,194,13423,0.5714285714285714,4.409090909090909,1
110,1.5,40,77,38,161,12434,0.4935064935064935,4.2368421052631575,2
110,1.5,40,77,38,161,12434,0.4935064935064935,4.2368421052631575,3
111,2,55,108,55,246,28404,0.5092592592592593,4.472727272727273,0
111,2,55,108,55,246,28404,0.5092592592592593,4.472727272727273,1
111,2,55,108,52,230,28486,0.48148148148148145,4.423076923076923,2
111,2,55,108,52,230,28486,0.48148148148148145,4.423076923076923,3
112,2.5,84,155,107,507,66575,0.6903225806451613,4.738317757009346,0
112,2.5,84,155,108,508,66579,0.6967741935483871,4.703703703703703,1
112,2.5,84,155,85,395,66105,0.5483870967741935,4.647058823529412,2
112,2.5,84,155,86,396,66109,0.5548387096774193,4.604651162790698,3
113,3,91,181,118,561,57338,0.6519337016574586,4.754237288135593,0
113,3,91,181,119,562,57342,0.6574585635359116,4.722689075630252,1
113,3,91,181,112,529,56032,0.6187845303867403,4.723214285714286,2
113,3,91,181,113,530,56036,0.6243093922651933,4.6902654867256635,3
114,3.5,91,202,117,556,57063,0.5792079207920792,4.752136752136752,0
114,3.5,91,202,118,557,57067,0.5841584158415841,4.720338983050848,1
114,3.5,91,202,111,526,55694,0.5495049504950495,4.738738738738738,2
114,3.5,91,202,112,527,55698,0.5544554455445545,4.705357142857143,3
115,4,120,253,148,708,68156,0.5849802371541502,4.783783783783784,0
115,4,120,253,149,709,68160,0.5889328063241107,4.758389261744966,1
115,4,120,253,94,431,60621,0.3715415019762846,4.585106382978723,2
115,4,120,253,95,432,60625,0.37549407114624506,4.5473684210526315,3
116,4.5,133,258,164,788,85459,0.6356589147286822,4.804878048780488,0
116,4.5,133,258,166,790,85467,0.6434108527131783,4.759036144578313,1
116,4.5,133,258,141,670,83125,0.5465116279069767,4.75177304964539,2
116,4.5,133,258,143,672,83133,0.5542635658914729,4.699300699300699,3
117,5,147,335,188,904,79062,0.5611940298507463,4.808510638297872,0
117,5,147,335,189,905,79066,0.564179104477612,4.788359788359788,1
117,5,147,335,169,802,74707,0.5044776119402985,4.745562130177515,2
117,5,147,335,170,803,74711,0.5074626865671642,4.723529411764706,3
118,5.5,174,353,227,1103,90168,0.6430594900849859,4.859030837004405,0
118,5.5,174,353,228,1104,90172,0.6458923512747875,4.842105263157895,1
118,5.5,174,353,207,997,89330,0.5864022662889519,4.816425120772947,2
118,5.5,174,353,208,998,89334,0.5892351274787535,4.798076923076923,3
119,6,181,368,226,1100,102598,0.6141304347826086,4.867256637168142,0
119,6,181,368,228,1102,102606,0.6195652173913043,4.833333333333333,1
119,6,181,368,166,788,98620,0.45108695652173914,4.746987951807229,2
119,6,181,368,168,790,98628,0.45652173913043476,4.7023809523809526,3
120,0.5,20,38,7,22,4021,0.18421052631578946,3.142857142857143,0
120,0.5,20,38,7,22,4021,0.18421052631578946,3.142857142857143,1
120,0.5,20,38,7,22,4021,0.18421052631578946,3.142857142857143,2
120,0.5,20,38,7,22,4021,0.18421052631578946,3.142857142857143,3
121,1,32,67,37,161,20303,0.5522388059701493,4.351351351351352,0
121,1,32,67,37,161,20303,0.5522388059701493,4.351351351351352,1
121,1,32,67,20,72,18735,0.29850746268656714,3.6,2
121,1,32,67,20,72,18735,0.29850746268656714,3.6,3
122,1.5,40,88,40,180,28797,0.45454545454545453,4.5,0
122,1.5,40,88,40,180,28797,0.45454545454545453,4.5,1
122,1.5,40,88,35,145,29806,0.3977272727272727,4.142857142857143,2
122,1.5,40,88,35,145,29806,0.3977272727272727,4.142857142857143,3
123,2,57,117,62,281,33504,0.5299145299145299,4.532258064516129,0
123,2,57,117,62,281,33504,0.5299145299145299,4.532258064516129,1
123,2,57,117,49,213,32571,0.4188034188034188,4.346938775510204,2
123,2,57,117,49,213,32571,0.4188034188034188,4.346938775510204,3
124,2.5,72,137,39,169,30966,0.2846715328467153,4.333333333333333,0
124,2.5,72,137,40,170,30970,0.291970802919708,4.25,1
124,2.5,72,137,49,215,32747,0.35766423357664234,4.387755102040816,2
124,2.5,72,137,50,216,32751,0.36496350364963503,4.32,3
125,3,77,183,125,598,50525,0.6830601092896175,4.784,0
125,3,77,183,126,599,50528,0.6885245901639344,4.753968253968254,1
125,3,77,183,113,531,49231,0.6174863387978142,4.699115044247788,2
125,3,77,183,114,532,49234,0.6229508196721312,4.666666666666667,3
126,3.5,123,262,136,648,88001,0.5190839694656488,4.764705882352941,0
126,3.5,123,262,138,650,88008,0.5267175572519084,4.7101449275362315,1
126,3.5,123,262,131,621,91306,0.5,4.740458015267175,2
126,3.5,123,262,133,623,91313,0.5076335877862596,4.684210526315789,3
127,4,126,252,136,648,75486,0.5396825396825397,4.764705882352941,0
127,4,126,252,138,650,75493,0.5476190476190477,4.7101449275362315,1
127,4,126,252,133,630,79781,0.5277777777777778,4.7368421052631575,2
127,4,126,252,135,632,79788,0.5357142857142857,4.681481481481481,3
128,4.5,119,248,139,658,72864,0.5604838709677419,4.733812949640288,0
128,4.5,119,248,140,659,72868,0.5645161290322581,4.707142857142857,1
128,4.5,119,248,137,644,74250,0.5524193548387096,4.700729927007299,2
128,4.5,119,248,138,645,74254,0.5564516129032258,4.673913043478261,3
129,5,145,295,191,928,107688,0.6474576271186441,4.858638743455497,0
129,5,145,295,193,930,107695,0.6542372881355932,4.818652849740933,1
129,5,145,295,255,1244,117711,0.864406779661017,4.87843137254902,2
129,5,145,295,255,1244,117711,0.864406779661017,4.87843137254902,3
130,5.5,139,267,158,762,85814,0.5917602996254682,4.822784810126582,0
130,5.5,139,267,160,764,85822,0.599250936329588,4.775,1
130,5.5,139,267,140,669,82831,0.5243445692883895,4.7785714285714285,2
130,5.5,139,267,142,671,82839,0.5318352059925093,4.725352112676056,3
131,6,189,413,262,1275,127000,0.6343825665859564,4.866412213740458,0
131,6,189,413,265,1278,127011,0.6416464891041163,4.8226415094339625,1
131,6,189,413,251,1215,130021,0.6077481840193705,4.840637450199203,2
131,6,189,413,253,1217,130029,0.612590799031477,4.810276679841897,3
132,0.5,17,36,21,84,8752,0.5833333333333334,4.0,0
132,0.5,17,36,21,84,8752,0.5833333333333334,4.0,1
132,0.5,17,36,17,60,8473,0.4722222222222222,3.5294117647058822,2
132,0.5,17,36,17,60,8473,0.4722222222222222,3.5294117647058822,3
133,1,30,56,13,41,7952,0.23214285714285715,3.1538461538461537,0
133,1,30,56,13,41,7952,0.23214285714285715,3.1538461538461537,1
133,1,30,56,14,41,6301,0.25,2.9285714285714284,2
133,1,30,56,14,41,6301,0.25,2.9285714285714284,3
134,1.5,45,98,62,285,33893,0.6326530612244898,4.596774193548387,0
134,1.5,45,98,62,285,33893,0.6326530612244898,4.596774193548387,1
134,1.5,45,98,50,219,31098,0.5102040816326531,4.38,2
134,1.5,45,98,50,219,31098,0.5102040816326531,4.38,3
135,2,55,108,53,243,23779,0.49074074074074076,4.584905660377358,0
135,2,55,108,53,243,23779,0.49074074074074076,4.584905660377358,1
135,2,55,108,51,228,24763,0.4722222222222222,4.470588235294118,2
135,2,55,108,51,228,24763,0.4722222222222222,4.470588235294118,3
136,2.5,73,158,84,392,59715,0.5316455696202531,4.666666666666667,0
136,2.5,73,158,85,393,59718,0.5379746835443038,4.623529411764705,1
136,2.5,73,158,43,184,57111,0.2721518987341772,4.27906976744186,2
136,2.5,73,158,44,185,57114,0.27848101265822783,4.204545454545454,3
137,3,96,187,113,533,53058,0.6042780748663101,4.716814159292035,0
137,3,96,187,114,534,53062,0.6096256684491979,4.684210526315789,1
137,3,96,187,114,541,55628,0.6096256684491979,4.745614035087719,2
137,3,96,187,115,542,55632,0.6149732620320856,4.71304347826087,3
138,3.5,98,189,81,377,65146,0.42857142857142855,4.654320987654321,0
138,3.5,98,189,82,378,65149,0.43386243386243384,4.609756097560975,1
138,3.5,98,189,65,300,63732,0.3439153439153439,4.615384615384615,2
138,3.5,98,189,66,301,63735,0.3492063492063492,4.5606060606060606,3
139,4,132,275,176,848,81902,0.64,4.818181818181818,0
139,4,132,275,177,849,81905,0.6436363636363637,4.796610169491525,1
139,4,132,275,152,723,80633,0.5527272727272727,4.756578947368421,2
139,4,132,275,153,724,80636,0.5563636363636364,4.73202614379085,3
140,4.5,141,274,171,828,101769,0.6240875912408759,4.842105263157895,0
140,4.5,141,274,173,830,101777,0.6313868613138686,4.797687861271676,1
140,4.5,141,274,161,773,101932,0.5875912408759124,4.801242236024844,2
140,4.5,141,274,163,775,101940,0.5948905109489051,4.754601226993865,3
141,5,139,279,173,836,77339,0.6200716845878136,4.832369942196531,0
141,5,139,279,174,837,77342,0.6236559139784946,4.810344827586207,1
141,5,139,279,171,823,76884,0.6129032258064516,4.812865497076023,2
141,5,139,279,172,824,76887,0.6164874551971327,4.790697674418604,3
142,5.5,161,323,193,937,109612,0.5975232198142415,4.8549222797927465,0
142,5.5,161,323,195,939,109619,0.6037151702786377,4.815384615384615,1
142,5.5,161,323,153,730,106923,0.47368421052631576,4.771241830065359,2
142,5.5,161,323,155,732,106930,0.47987616099071206,4.72258064516129,3
143,6,171,370,282,1375,99922,0.7621621621621621,4.875886524822695,0
143,6,171,370,282,1375,99922,0.7621621621621621,4.875886524822695,1
143,6,171,370,271,1317,100663,0.7324324324324324,4.8597785977859775,2
143,6,171,370,271,1317,100663,0.7324324324324324,4.8597785977859775,3
144,0.5,13,29,13,44,5796,0.4482758620689655,3.3846153846153846,0
144,0.5,13,29,13,44,5796,0.4482758620689655,3.3846153846153846,1
144,0.5,13,29,13,40,2606,0.4482758620689655,3.076923076923077,2
144,0.5,13,29,13,40,2606,0.4482758620689655,3.076923076923077,3
145,1,40,70,30,124,17373,0.42857142857142855,4.133333333333334,0
145,1,40,70,30,124,17373,0.42857142857142855,4.133333333333334,1
145,1,40,70,30,119,16355,0.42857142857142855,3.966666666666667,2
145,1,40,70,30,119,16355,0.42857142857142855,3.966666666666667,3
146,1.5,53,113,57,261,31123,0.504424778761062,4.578947368421052,0
146,1.5,53,113,57,261,31123,0.504424778761062,4.578947368421052,1
146,1.5,53,113,44,190,28862,0.3893805309734513,4.318181818181818,2
146,1.5,53,113,44,190,28862,0.3893805309734513,4.318181818181818,3
147,2,69,127,71,329,46708,0.5590551181102362,4.633802816901408,0
147,2,69,127,72,330,46712,0.5669291338582677,4.583333333333333,1
147,2,69,127,52,230,41366,0.4094488188976378,4.423076923076923,2
147,2,69,127,53,231,41370,0.41732283464566927,4.3584905660377355,3
148,2.5,85,179,101,482,68922,0.5642458100558659,4.772277227722772,0
148,2.5,85,179,102,483,68926,0.5698324022346368,4.735294117647059,1
148,2.5,85,179,98,458,73996,0.547486033519553,4.673469387755102,2
148,2.5,85,179,99,459,74000,0.553072625698324,4.636363636363637,3
149,3,102,195,130,620,66978,0.6666666666666666,4.769230769230769,0
149,3,102,195,131,621,66981,0.6717948717948717,4.740458015267175,1
149,3,102,195,130,617,69064,0.6666666666666666,4.746153846153846,2
149,3,102,195,131,618,69067,0.6717948717948717,4.717557251908397,3
150,3.5,113,228,127,605,81528,0.5570175438596491,4.7637795275590555,0
150,3.5,113,228,129,607,81535,0.5657894736842105,4.705426356589148,1
150,3.5,113,228,115,541,78838,0.5043859649122807,4.7043478260869565,2
150,3.5,113,228,117,543,78845,0.5131578947368421,4.641025641025641,3
151,4,128,245,153,735,71933,0.6244897959183674,4.803921568627451,0
151,4,128,245,154,736,71937,0.6285714285714286,4.779220779220779,1
151,4,128,245,154,734,71467,0.6285714285714286,4.766233766233766,2
151,4,128,245,155,735,71471,0.6326530612244898,4.741935483870968,3
152,4.5,142,298,202,985,85363,0.6778523489932886,4.876237623762377,0
152,4.5,142,298,203,986,85367,0.6812080536912751,4.857142857142857,1
152,4.5,142,298,145,689,76092,0.4865771812080537,4.751724137931035,2
152,4.5,142,298,146,690,76096,0.4899328859060403,4.726027397260274,3
153,5,145,327,188,902,87866,0.5749235474006116,4.797872340425532,0
153,5,145,327,190,904,87873,0.581039755351682,4.757894736842105,1
153,5,145,327,170,814,87311,0.5198776758409785,4.788235294117647,2
153,5,145,327,172,816,87318,0.5259938837920489,4.744186046511628,3
154,5.5,182,364,224,1089,114283,0.6153846153846154,4.861607142857143,0
154,5.5,182,364,226,1091,114290,0.6208791208791209,4.827433628318584,1
154,5.5,182,364,161,769,110340,0.4423076923076923,4.77639751552795,2
154,5.5,182,364,163,771,110347,0.4478021978021978,4.730061349693251,3
155,6,174,357,224,1086,114763,0.6274509803921569,4.848214285714286,0
155,6,174,357,226,1088,114771,0.6330532212885154,4.814159292035399,1
155,6,174,357,208,1004,113423,0.5826330532212886,4.826923076923077,2
155,6,174,357,210,1006,113431,0.5882352941176471,4.79047619047619,3
156,0.5,19,34,16,57,10122,0.47058823529411764,3.5625,0
156,0.5,19,34,16,57,10122,0.47058823529411764,3.5625,1
156,0.5,19,34,15,52,11005,0.4411764705882353,3.466666666666667,2
156,0.5,19,34,15,52,11005,0.4411764705882353,3.466666666666667,3
157,1,27,47,29,120,12403,0.6170212765957447,4.137931034482759,0
157,1,27,47,29,120,12403,0.6170212765957447,4.137931034482759,1
157,1,27,47,23,87,10291,0.48936170212765956,3.782608695652174,2
157,1,27,47,23,87,10291,0.48936170212765956,3.782608695652174,3
158,1.5,45,87,39,168,36905,0.4482758620689655,4.3076923076923075,0
158,1.5,45,87,40,169,36908,0.45977011494252873,4.225,1
158,1.5,45,87,33,137,38130,0.3793103448275862,4.151515151515151,2
158,1.5,45,87,34,138,38133,0.39080459770114945,4.0588235294117645,3
159,2,72,148,80,378,71015,0.5405405405405406,4.725,0
159,2,72,148,81,379,71019,0.5472972972972973,4.679012345679013,1
159,2,72,148,72,330,66818,0.4864864864864865,4.583333333333333,2
159,2,72,148,73,331,66822,0.49324324324324326,4.534246575342466,3
160,2.5,67,137,72,331,39516,0.5255474452554745,4.597222222222222,0
160,2.5,67,137,73,332,39520,0.5328467153284672,4.5479452054794525,1
160,2.5,67,137,67,304,43125,0.48905109489051096,4.537313432835821,2
160,2.5,67,137,68,305,43129,0.49635036496350365,4.485294117647059,3
161,3,97,192,103,485,52429,0.5364583333333334,4.70873786407767,0
161,3,97,192,104,486,52432,0.5416666666666666,4.673076923076923,1
161,3,97,192,103,485,54635,0.5364583333333334,4.70873786407767,2
161,3,97,192,104,486,54638,0.5416666666666666,4.673076923076923,3
162,3.5,106,192,102,482,56635,0.53125,4.7254901960784315,0
162,3.5,106,192,103,483,56639,0.5364583333333334,4.689320388349515,1
162,3.5,106,192,102,480,55427,0.53125,4.705882352941177,2
162,3.5,106,192,103,481,55431,0.5364583333333334,4.669902912621359,3
163,4,102,205,115,542,57683,0.5609756097560976,4.71304347826087,0
163,4,102,205,116,543,57687,0.5658536585365853,4.681034482758621,1
163,4,102,205,82,376,54336,0.4,4.585365853658536,2
163,4,102,205,83,377,54340,0.40487804878048783,4.542168674698795,3
164,4.5,162,320,184,886,92915,0.575,4.815217391304348,0
164,4.5,162,320,186,888,92923,0.58125,4.774193548387097,1
164,4.5,162,320,181,868,99886,0.565625,4.795580110497237,2
164,4.5,162,320,183,870,99894,0.571875,4.754098360655738,3
165,5,131,258,161,771,80592,0.624031007751938,4.788819875776397,0
165,5,131,258,163,773,80600,0.6317829457364341,4.742331288343558,1
165,5,131,258,145,686,81121,0.562015503875969,4.731034482758621,2
165,5,131,258,147,688,81129,0.5697674418604651,4.680272108843537,3
166,5.5,200,418,230,1119,107730,0.5502392344497608,4.8652173913043475,0
166,5.5,200,418,232,1121,107737,0.5550239234449761,4.831896551724138,1
166,5.5,200,418,226,1099,109374,0.5406698564593302,4.8628318584070795,2
166,5.5,200,418,228,1101,109381,0.5454545454545454,4.828947368421052,3
167,6,176,378,192,929,100547,0.5079365079365079,4.838541666666667,0
167,6,176,378,194,931,100554,0.5132275132275133,4.798969072164948,1
167,6,176,378,189,907,103305,0.5,4.798941798941799,2
167,6,176,378,191,909,103312,0.5052910052910053,4.7591623036649215,3
168,0.5,20,32,21,82,10051,0.65625,3.9047619047619047,0
168,0.5,20,32,21,82,10051,0.65625,3.9047619047619047,1
168,0.5,20,32,10,28,6157,0.3125,2.8,2
168,0.5,20,32,10,28,6157,0.3125,2.8,3
169,1,36,72,28,115,11330,0.3888888888888889,4.107142857142857,0
169,1,36,72,28,115,11330,0.3888888888888889,4.107142857142857,1
169,1,36,72,24,93,10648,0.3333333333333333,3.875,2
169,1,36,72,24,93,10648,0.3333333333333333,3.875,3
170,1.5,47,93,54,242,29126,0.5806451612903226,4.481481481481482,0
170,1.5,47,93,54,242,29126,0.5806451612903226,4.481481481481482,1
170,1.5,47,93,33,134,26580,0.3548387096774194,4.0606060606060606,2
170,1.5,47,93,33,134,26580,0.3548387096774194,4.0606060606060606,3
171,2,63,130,83,390,41167,0.6384615384615384,4.698795180722891,0
171,2,63,130,84,391,41171,0.6461538461538462,4.654761904761905,1
171,2,63,130,80,376,39801,0.6153846153846154,4.7,2
171,2,63,130,81,377,39805,0.6230769230769231,4.654320987654321,3
172,2.5,70,140,81,383,52431,0.5785714285714286,4.728395061728395,0
172,2.5,70,140,82,384,52435,0.5857142857142857,4.682926829268292,1
172,2.5,70,140,60,269,47540,0.42857142857142855,4.483333333333333,2
172,2.5,70,140,61,270,47544,0.4357142857142857,4.426229508196721,3
173,3,98,183,93,436,52098,0.5081967213114754,4.688172043010753,0
173,3,98,183,94,437,52102,0.5136612021857924,4.648936170212766,1
173,3,98,183,61,271,48306,0.3333333333333333,4.442622950819672,2
173,3,98,183,62,272,48310,0.33879781420765026,4.387096774193548,3
174,3.5,94,170,66,300,44476,0.38823529411764707,4.545454545454546,0
174,3.5,94,170,67,301,44480,0.3941176470588235,4.492537313432836,1
174,3.5,94,170,57,254,45194,0.3352941176470588,4.456140350877193,2
174,3.5,94,170,58,255,45198,0.3411764705882353,4.396551724137931,3
175,4,109,230,128,606,60904,0.5565217391304348,4.734375,0
175,4,109,230,129,607,60908,0.5608695652173913,4.705426356589148,1
175,4,109,230,122,570,61357,0.5304347826086957,4.672131147540983,2
175,4,109,230,123,571,61361,0.5347826086956522,4.642276422764228,3
176,4.5,146,312,180,866,65366,0.5769230769230769,4.811111111111111,0
176,4.5,146,312,181,867,65370,0.5801282051282052,4.790055248618785,1
176,4.5,146,312,185,891,72600,0.592948717948718,4.816216216216216,2
176,4.5,146,312,185,891,72600,0.592948717948718,4.816216216216216,3
177,5,167,326,204,987,97067,0.6257668711656442,4.838235294117647,0
177,5,167,326,206,989,97074,0.6319018404907976,4.800970873786408,1
177,5,167,326,159,758,92317,0.48773006134969327,4.767295597484277,2
177,5,167,326,161,760,92324,0.4938650306748466,4.720496894409938,3
178,5.5,159,329,199,963,99155,0.6048632218844985,4.839195979899498,0
178,5.5,159,329,201,965,99163,0.6109422492401215,4.800995024875622,1
178,5.5,159,329,169,811,98148,0.513677811550152,4.798816568047338,2
178,5.5,159,329,171,813,98156,0.5197568389057751,4.754385964912281,3
179,6,171,333,242,1178,87648,0.7267267267267268,4.867768595041323,0
179,6,171,333,242,1178,87648,0.7267267267267268,4.867768595041323,1
179,6,171,333,185,892,82602,0.5555555555555556,4.821621621621621,2
179,6,171,333,187,894,82609,0.5615615615615616,4.780748663101604,3
180,0.5,10,11,6,9,1900,0.5454545454545454,1.5,0
180,0.5,10,11,6,9,1900,0.5454545454545454,1.5,1
180,0.5,10,11,6,9,1900,0.5454545454545454,1.5,2
180,0.5,10,11,6,9,1900,0.5454545454545454,1.5,3
181,1,40,83,41,178,26792,0.4939759036144578,4.341463414634147,0
181,1,40,83,41,178,26792,0.4939759036144578,4.341463414634147,1
181,1,40,83,29,115,25317,0.3493975903614458,3.9655172413793105,2
181,1,40,83,29,115,25317,0.3493975903614458,3.9655172413793105,3
182,1.5,45,84,42,185,27915,0.5,4.404761904761905,0
182,1.5,45,84,42,185,27915,0.5,4.404761904761905,1
182,1.5,45,84,41,177,28858,0.4880952380952381,4.317073170731708,2
182,1.5,45,84,41,177,28858,0.4880952380952381,4.317073170731708,3
183,2,58,132,67,308,21263,0.5075757575757576,4.597014925373134,0
183,2,58,132,67,308,21263,0.5075757575757576,4.597014925373134,1
183,2,58,132,64,294,22897,0.48484848484848486,4.59375,2
183,2,58,132,64,294,22897,0.48484848484848486,4.59375,3
184,2.5,50,102,68,318,29520,0.6666666666666666,4.676470588235294,0
184,2.5,50,102,68,318,29520,0.6666666666666666,4.676470588235294,1
184,2.5,50,102,51,230,24835,0.5,4.509803921568627,2
184,2.5,50,102,51,230,24835,0.5,4.509803921568627,3
185,3,101,211,129,618,83870,0.6113744075829384,4.790697674418604,0
185,3,101,211,131,620,83877,0.6208530805687204,4.732824427480916,1
185,3,101,211,95,446,79975,0.45023696682464454,4.6947368421052635,2
185,3,101,211,97,448,79982,0.4597156398104265,4.618556701030927,3
186,3.5,104,224,141,681,64198,0.6294642857142857,4.829787234042553,0
186,3.5,104,224,142,682,64201,0.6339285714285714,4.802816901408451,1
186,3.5,104,224,93,431,58017,0.41517857142857145,4.634408602150538,2
186,3.5,104,224,94,432,58020,0.41964285714285715,4.595744680851064,3
187,4,99,207,100,469,51185,0.4830917874396135,4.69,0
187,4,99,207,101,470,51189,0.48792270531400966,4.653465346534653,1
187,4,99,207,76,343,48839,0.3671497584541063,4.5131578947368425,2
187,4,99,207,77,344,48843,0.3719806763285024,4.467532467532467,3
188,4.5,142,268,133,635,68771,0.4962686567164179,4.774436090225564,0
188,4.5,142,268,134,636,68774,0.5,4.746268656716418,1
188,4.5,142,268,129,613,68004,0.48134328358208955,4.751937984496124,2
188,4.5,142,268,130,614,68007,0.48507462686567165,4.723076923076923,3
189,5,147,326,208,1009,90563,0.6380368098159509,4.850961538461538,0
189,5,147,326,210,1011,90570,0.6441717791411042,4.814285714285714,1
189,5,147,326,204,982,90970,0.6257668711656442,4.813725490196078,2
189,5,147,326,206,984,90977,0.6319018404907976,4.776699029126213,3
190,5.5,179,375,221,1072,117642,0.5893333333333334,4.850678733031674,0
190,5.5,179,375,224,1075,117653,0.5973333333333334,4.799107142857143,1
190,5.5,179,375,194,925,115259,0.5173333333333333,4.768041237113402,2
190,5.5,179,375,196,927,115266,0.5226666666666666,4.729591836734694,3
191,6,192,398,222,1078,141367,0.5577889447236181,4.8558558558558556,0
191,6,192,398,225,1081,141377,0.5653266331658291,4.804444444444444,1
191,6,192,398,224,1076,139092,0.5628140703517588,4.803571428571429,2
191,6,192,398,226,1078,139098,0.5678391959798995,4.769911504424779,3
192,0.5,21,42,24,95,11410,0.5714285714285714,3.9583333333333335,0
192,0.5,21,42,24,95,11410,0.5714285714285714,3.9583333333333335,1
192,0.5,21,42,18,66,9660,0.42857142857142855,3.6666666666666665,2
192,0.5,21,42,18,66,9660,0.42857142857142855,3.6666666666666665,3
193,1,30,58,31,129,14147,0.5344827586206896,4.161290322580645,0
193,1,30,58,31,129,14147,0.5344827586206896,4.161290322580645,1
193,1,30,58,24,90,12868,0.41379310344827586,3.75,2
193,1,30,58,24,90,12868,0.41379310344827586,3.75,3
194,1.5,42,90,39,169,19852,0.43333333333333335,4.333333333333333,0
194,1.5,42,90,39,169,19852,0.43333333333333335,4.333333333333333,1
194,1.5,42,90,44,191,20487,0.4888888888888889,4.340909090909091,2
194,1.5,42,90,44,191,20487,0.4888888888888889,4.340909090909091,3
195,2,59,103,61,277,23499,0.5922330097087378,4.540983606557377,0
195,2,59,103,61,277,23499,0.5922330097087378,4.540983606557377,1
195,2,59,103,56,247,22499,0.5436893203883495,4.410714285714286,2
195,2,59,103,56,247,22499,0.5436893203883495,4.410714285714286,3
196,2.5,62,138,85,400,40674,0.6159420289855072,4.705882352941177,0
196,2.5,62,138,85,400,40674,0.6159420289855072,4.705882352941177,1
196,2.5,62,138,85,396,41336,0.6159420289855072,4.658823529411765,2
196,2.5,62,138,85,396,41336,0.6159420289855072,4.658823529411765,3
197,3,81,165,93,437,62409,0.5636363636363636,4.698924731182796,0
197,3,81,165,94,438,62413,0.5696969696969697,4.659574468085107,1
197,3,81,165,65,294,62811,0.3939393939393939,4.523076923076923,2
197,3,81,165,66,295,62815,0.4,4.46969696969697,3
198,3.5,99,194,129,620,43586,0.6649484536082474,4.8062015503875966,0
198,3.5,99,194,129,620,43586,0.6649484536082474,4.8062015503875966,1
198,3.5,99,194,129,619,44779,0.6649484536082474,4.7984496124031,2
198,3.5,99,194,129,619,44779,0.6649484536082474,4.7984496124031,3
199,4,120,235,127,604,60542,0.5404255319148936,4.755905511811024,0
199,4,120,235,128,605,60546,0.5446808510638298,4.7265625,1
199,4,120,235,126,595,65578,0.5361702127659574,4.722222222222222,2
199,4,120,235,127,596,65582,0.5404255319148936,4.692913385826771,3
200,4.5,124,244,119,566,68693,0.48770491803278687,4.756302521008403,0
200,4.5,124,244,120,567,68696,0.4918032786885246,4.725,1
200,4.5,124,244,97,450,64424,0.3975409836065574,4.639175257731959,2
200,4.5,124,244,98,451,64427,0.4016393442622951,4.6020408163265305,3
201,5,147,312,168,813,88259,0.5384615384615384,4.839285714285714,0
201,5,147,312,170,815,88266,0.5448717948717948,4.794117647058823,1
201,5,147,312,127,601,86443,0.40705128205128205,4.732283464566929,2
201,5,147,312,129,603,86450,0.41346153846153844,4.674418604651163,3
