context,rate,n_services,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
6,0.5,18,49,23,63,0.46938775510204084,0.36507936507936506,23
6,0.5,18,49,27,70,0.5510204081632653,0.38571428571428573,24
6,0.5,18,49,28,71,0.5714285714285714,0.39436619718309857,25
6,0.5,18,49,27,71,0.5510204081632653,0.38028169014084506,26
6,0.5,18,49,27,71,0.5510204081632653,0.38028169014084506,27
7,1,17,48,23,92,0.4791666666666667,0.25,0
7,1,17,48,23,92,0.4791666666666667,0.25,1
7,1,17,48,23,92,0.4791666666666667,0.25,2
7,1,17,48,23,92,0.4791666666666667,0.25,3
7,1,17,48,23,92,0.4791666666666667,0.25,4
7,1,17,48,23,92,0.4791666666666667,0.25,5
7,1,17,48,23,92,0.4791666666666667,0.25,6
7,1,17,48,23,92,0.4791666666666667,0.25,7
7,1,17,48,23,92,0.4791666666666667,0.25,8
7,1,17,48,27,94,0.5625,0.2872340425531915,9
7,1,17,48,23,92,0.4791666666666667,0.25,10
7,1,17,48,23,92,0.4791666666666667,0.25,11
7,1,17,48,23,92,0.4791666666666667,0.25,12
7,1,17,48,23,92,0.4791666666666667,0.25,13
7,1,17,48,23,92,0.4791666666666667,0.25,14
7,1,17,48,23,92,0.4791666666666667,0.25,15
7,1,17,48,23,92,0.4791666666666667,0.25,16
7,1,17,48,23,92,0.4791666666666667,0.25,17
7,1,17,48,23,92,0.4791666666666667,0.25,18
7,1,17,48,23,92,0.4791666666666667,0.25,19
7,1,17,48,23,92,0.4791666666666667,0.25,20
7,1,17,48,23,92,0.4791666666666667,0.25,21
7,1,17,48,23,92,0.4791666666666667,0.25,22
7,1,17,48,23,92,0.4791666666666667,0.25,23
7,1,17,48,27,94,0.5625,0.2872340425531915,24
7,1,17,48,27,94,0.5625,0.2872340425531915,25
7,1,17,48,27,94,0.5625,0.2872340425531915,26
7,1,17,48,27,94,0.5625,0.2872340425531915,27
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,0
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,1
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,2
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,3
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,4
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,5
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,6
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,7
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,8
8,1.5,40,99,55,148,0.5555555555555556,0.3716216216216216,9
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,10
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,11
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,12
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,13
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,14
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,15
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,16
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,17
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,18
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,19
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,20
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,21
8,1.5,40,99,48,103,0.48484848484848486,0.46601941747572817,22
8,1.5,40,99,48,110,0.48484848484848486,0.43636363636363634,23
8,1.5,40,99,55,141,0.5555555555555556,0.3900709219858156,24
8,1.5,40,99,55,141,0.5555555555555556,0.3900709219858156,25
8,1.5,40,99,55,148,0.5555555555555556,0.3716216216216216,26
8,1.5,40,99,55,148,0.5555555555555556,0.3716216216216216,27
9,2,37,101,47,200,0.46534653465346537,0.235,0
9,2,37,101,47,200,0.46534653465346537,0.235,1
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,2
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,3
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,4
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,5
9,2,37,101,47,200,0.46534653465346537,0.235,6
9,2,37,101,47,200,0.46534653465346537,0.235,7
9,2,37,101,47,200,0.46534653465346537,0.235,8
9,2,37,101,55,197,0.5445544554455446,0.27918781725888325,9
9,2,37,101,47,200,0.46534653465346537,0.235,10
9,2,37,101,47,200,0.46534653465346537,0.235,11
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,12
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,13
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,14
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,15
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,16
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,17
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,18
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,19
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,20
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,21
9,2,37,101,47,198,0.46534653465346537,0.23737373737373738,22
9,2,37,101,47,200,0.46534653465346537,0.235,23
9,2,37,101,55,194,0.5445544554455446,0.28350515463917525,24
9,2,37,101,55,194,0.5445544554455446,0.28350515463917525,25
9,2,37,101,55,197,0.5445544554455446,0.27918781725888325,26
9,2,37,101,55,197,0.5445544554455446,0.27918781725888325,27
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,0
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,1
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,2
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,3
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,4
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,5
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,6
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,7
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,8
10,2.5,35,97,54,184,0.5567010309278351,0.29347826086956524,9
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,10
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,11
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,12
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,13
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,14
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,15
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,16
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,17
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,18
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,19
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,20
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,21
10,2.5,35,97,45,188,0.4639175257731959,0.2393617021276596,22
10,2.5,35,97,45,189,0.4639175257731959,0.23809523809523808,23
10,2.5,35,97,54,181,0.5567010309278351,0.2983425414364641,24
10,2.5,35,97,54,181,0.5567010309278351,0.2983425414364641,25
10,2.5,35,97,54,184,0.5567010309278351,0.29347826086956524,26
10,2.5,35,97,54,184,0.5567010309278351,0.29347826086956524,27
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,0
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,1
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,2
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,3
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,4
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,5
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,6
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,7
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,8
11,3,61,164,84,228,0.5121951219512195,0.3684210526315789,9
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,10
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,11
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,12
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,13
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,14
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,15
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,16
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,17
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,18
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,19
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,20
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,21
11,3,61,164,72,214,0.43902439024390244,0.3364485981308411,22
11,3,61,164,72,221,0.43902439024390244,0.3257918552036199,23
11,3,61,164,84,220,0.5121951219512195,0.38181818181818183,24
11,3,61,164,85,221,0.5182926829268293,0.38461538461538464,25
11,3,61,164,84,228,0.5121951219512195,0.3684210526315789,26
11,3,61,164,84,228,0.5121951219512195,0.3684210526315789,27
