context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
12,[0.59 2.24 8.09],13040,678,2601,9761,13,1,2,10,29,29,31,0.0022239263803680983,0.0023773006134969327,3
13,[0.59 2.24 8.92],14369,732,2763,10874,17,1,5,11,40,30,45,0.002087827962975851,0.0031317419444637762,0
13,[0.59 2.24 8.92],14369,732,2763,10874,17,1,5,11,40,35,50,0.0024357992901384924,0.003479713271626418,1
13,[0.59 2.24 8.92],14369,732,2763,10874,14,1,2,11,31,29,31,0.0020182336975433225,0.002157422228408379,2
13,[0.59 2.24 8.92],14369,732,2763,10874,14,1,2,11,31,31,33,0.002157422228408379,0.002296610759273436,3
14,[0.59 4.   0.59],6125,677,4794,654,5,1,3,1,14,9,14,0.0014693877551020407,0.002285714285714286,0
14,[0.59 4.   0.59],6125,677,4794,654,4,1,2,1,11,11,13,0.0017959183673469388,0.0021224489795918368,1
14,[0.59 4.   0.59],6125,677,4794,654,4,1,2,1,11,9,11,0.0014693877551020407,0.0017959183673469388,2
14,[0.59 4.   0.59],6125,677,4794,654,4,1,2,1,11,11,13,0.0017959183673469388,0.0021224489795918368,3
15,[0.59 4.   2.24],8390,771,4826,2793,5,1,2,2,13,11,15,0.0013110846245530394,0.0017878426698450535,0
15,[0.59 4.   2.24],8390,771,4826,2793,5,1,2,2,13,12,18,0.0014302741358760429,0.0021454112038140644,1
15,[0.59 4.   2.24],8390,771,4826,2793,6,1,2,3,15,13,15,0.0015494636471990466,0.0017878426698450535,2
15,[0.59 4.   2.24],8390,771,4826,2793,6,1,2,3,15,15,17,0.0017878426698450535,0.002026221692491061,3
16,[0.59 4.   4.  ],10351,695,4850,4806,9,1,3,5,22,20,29,0.0019321804656554922,0.0028016616752004637,0
16,[0.59 4.   4.  ],10351,695,4850,4806,9,1,3,5,22,20,29,0.0019321804656554922,0.0028016616752004637,1
16,[0.59 4.   4.  ],10351,695,4850,4806,9,2,2,5,22,20,22,0.0019321804656554922,0.0021253985122210413,2
16,[0.59 4.   4.  ],10351,695,4850,4806,8,1,2,5,19,19,21,0.0018355714423727177,0.0020287894889382666,3
17,[0.59 4.   6.79],13639,728,4815,8096,12,1,4,7,29,22,39,0.0016130214825133807,0.002859447173546448,0
17,[0.59 4.   6.79],13639,728,4815,8096,12,1,4,7,29,26,43,0.0019062981156976319,0.003152723806730699,1
17,[0.59 4.   6.79],13639,728,4815,8096,11,1,3,7,26,23,26,0.0016863406408094434,0.0019062981156976319,2
17,[0.59 4.   6.79],13639,728,4815,8096,11,1,3,7,26,26,29,0.0019062981156976319,0.00212625559058582,3
18,[0.59 4.   7.11],14023,746,4821,8456,15,2,4,9,36,28,46,0.0019967196748199387,0.003280325180061328,0
18,[0.59 4.   7.11],14023,746,4821,8456,14,1,4,9,33,29,47,0.002068031091777794,0.0033516365970191826,1
18,[0.59 4.   7.11],14023,746,4821,8456,13,2,2,9,30,28,30,0.0019967196748199387,0.0021393425087356485,2
18,[0.59 4.   7.11],14023,746,4821,8456,12,1,2,9,27,27,29,0.0019254082578620837,0.002068031091777794,3
19,[0.59 4.   8.09],15217,753,4787,9677,16,2,4,10,38,30,48,0.001971479266609713,0.0031543668265755407,0
19,[0.59 4.   8.09],15217,753,4787,9677,15,1,4,10,35,31,49,0.00203719524216337,0.0032200828021291977,1
19,[0.59 4.   8.09],15217,753,4787,9677,13,1,2,10,29,27,29,0.0017743313399487416,0.0019057632910560558,2
19,[0.59 4.   8.09],15217,753,4787,9677,13,1,2,10,29,29,31,0.0019057632910560558,0.00203719524216337,3
20,[0.59 4.   8.92],16243,708,4873,10662,16,1,5,10,38,33,55,0.002031644400664902,0.0033860740011081697,0
20,[0.59 4.   8.92],16243,708,4873,10662,16,1,5,10,38,33,55,0.002031644400664902,0.0033860740011081697,1
20,[0.59 4.   8.92],16243,708,4873,10662,14,1,2,11,31,29,31,0.0017853844733115804,0.001908514436988241,2
20,[0.59 4.   8.92],16243,708,4873,10662,14,1,2,11,31,31,33,0.001908514436988241,0.002031644400664902,3
21,[0.59 6.79 0.59],9601,716,8123,762,10,4,4,2,28,25,30,0.0026038954275596294,0.003124674513071555,0
21,[0.59 6.79 0.59],9601,716,8123,762,7,1,4,2,19,16,26,0.0016664930736381626,0.0027080512446620146,1
21,[0.59 6.79 0.59],9601,716,8123,762,9,4,4,1,26,22,26,0.002291427976252474,0.0027080512446620146,2
21,[0.59 6.79 0.59],9601,716,8123,762,6,1,4,1,17,17,21,0.0017706488907405478,0.0021872721591500886,3
22,[0.59 6.79 2.24],11658,709,8275,2674,8,1,5,2,22,17,27,0.0014582261108251845,0.0023160061760164694,0
22,[0.59 6.79 2.24],11658,709,8275,2674,9,1,4,4,23,20,31,0.0017155601303825698,0.0026591182020929832,1
22,[0.59 6.79 2.24],11658,709,8275,2674,11,4,4,3,30,26,30,0.002230228169497341,0.0025733401955738548,2
