context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
8,[0.59 4.   4.  ],10433,719,4873,4841,8,2,3,3,21,15,34,0.0014377456148758746,0.0032588900603853156,0
8,[0.59 4.   4.  ],10433,719,4873,4841,8,1,4,3,21,17,32,0.0016294450301926578,0.0030671906450685325,1
8,[0.59 4.   4.  ],10433,719,4873,4841,5,1,1,3,12,11,16,0.001054346784242308,0.0015335953225342662,2
8,[0.59 4.   4.  ],10433,719,4873,4841,5,1,1,3,12,12,17,0.0011501964919006997,0.0016294450301926578,3
9,[2.24 0.59 0.59],4020,2620,683,717,4,2,1,1,11,9,10,0.002238805970149254,0.0024875621890547263,0
9,[2.24 0.59 0.59],4020,2620,683,717,4,2,1,1,11,10,12,0.0024875621890547263,0.0029850746268656717,1
9,[2.24 0.59 0.59],4020,2620,683,717,4,2,1,1,11,9,11,0.002238805970149254,0.002736318407960199,2
9,[2.24 0.59 0.59],4020,2620,683,717,4,2,1,1,11,11,13,0.002736318407960199,0.003233830845771144,3
10,[2.24 0.59 2.24],6179,2727,705,2747,5,2,2,1,14,9,21,0.0014565463667260074,0.0033986081890273506,0
10,[2.24 0.59 2.24],6179,2727,705,2747,4,1,2,1,11,9,15,0.0014565463667260074,0.002427577277876679,1
10,[2.24 0.59 2.24],6179,2727,705,2747,4,2,1,1,11,10,12,0.0016183848519177862,0.0019420618223013433,2
10,[2.24 0.59 2.24],6179,2727,705,2747,3,1,1,1,8,8,8,0.0012947078815342288,0.0012947078815342288,3
11,[2.24 0.59 4.  ],8195,2681,667,4847,6,2,2,2,16,11,22,0.0013422818791946308,0.0026845637583892616,0
11,[2.24 0.59 4.  ],8195,2681,667,4847,5,1,2,2,13,11,20,0.0013422818791946308,0.0024405125076266015,1
11,[2.24 0.59 4.  ],8195,2681,667,4847,4,1,1,2,10,9,10,0.0010982306284319707,0.0012202562538133007,2
11,[2.24 0.59 4.  ],8195,2681,667,4847,4,1,1,2,10,10,11,0.0012202562538133007,0.0013422818791946308,3
12,[2.24 2.24 0.59],6227,2779,2728,720,3,1,1,1,8,7,8,0.0011241368235105186,0.0012847277982977357,0
12,[2.24 2.24 0.59],6227,2779,2728,720,3,1,1,1,8,8,10,0.0012847277982977357,0.0016059097478721696,1
12,[2.24 2.24 0.59],6227,2779,2728,720,4,2,1,1,11,9,10,0.0014453187730849527,0.0016059097478721696,2
12,[2.24 2.24 0.59],6227,2779,2728,720,3,1,1,1,8,8,9,0.0012847277982977357,0.0014453187730849527,3
13,[2.24 2.24 2.24],8172,2658,2768,2746,6,2,3,1,17,12,14,0.0014684287812041115,0.0017131669114047968,0
13,[2.24 2.24 2.24],8172,2658,2768,2746,4,2,1,1,11,10,12,0.0012236906510034262,0.0014684287812041115,1
13,[2.24 2.24 2.24],8172,2658,2768,2746,3,1,1,1,8,7,7,0.0008565834557023984,0.0008565834557023984,2
13,[2.24 2.24 2.24],8172,2658,2768,2746,4,2,1,1,11,11,13,0.0013460597161037689,0.0015907978463044542,3
14,[2.24 2.24 4.  ],10170,2618,2784,4768,9,3,3,3,24,16,34,0.0015732546705998034,0.003343166175024582,0
14,[2.24 2.24 4.  ],10170,2618,2784,4768,7,2,2,3,18,17,29,0.001671583087512291,0.0028515240904621437,1
14,[2.24 2.24 4.  ],10170,2618,2784,4768,4,1,1,2,10,10,12,0.0009832841691248771,0.0011799410029498525,2
14,[2.24 2.24 4.  ],10170,2618,2784,4768,5,2,1,2,13,13,16,0.0012782694198623403,0.0015732546705998034,3
15,[2.24 4.   0.59],8185,2675,4807,703,7,4,2,1,20,14,27,0.001710445937690898,0.0032987171655467318,0
15,[2.24 4.   0.59],8185,2675,4807,703,6,2,2,2,16,14,17,0.001710445937690898,0.0020769700671960903,1
15,[2.24 4.   0.59],8185,2675,4807,703,5,2,2,1,14,11,21,0.0013439218081857055,0.002565668906536347,2
15,[2.24 4.   0.59],8185,2675,4807,703,5,2,2,1,14,14,23,0.001710445937690898,0.002810018326206475,3
16,[2.24 4.   2.24],10156,2712,4749,2695,6,2,2,2,16,11,22,0.0010831035840882237,0.0021662071681764474,0
16,[2.24 4.   2.24],10156,2712,4749,2695,9,1,5,3,24,19,33,0.0018708152816069318,0.003249310752264671,1
16,[2.24 4.   2.24],10156,2712,4749,2695,3,1,1,1,8,7,10,0.0006892477353288697,0.0009846396218983853,2
16,[2.24 4.   2.24],10156,2712,4749,2695,3,1,1,1,8,8,10,0.0007877116975187081,0.0009846396218983853,3
17,[2.24 4.   4.  ],12039,2702,4687,4650,10,3,4,3,27,18,35,0.00149514079242462,0.0029072182074923168,0
17,[2.24 4.   4.  ],12039,2702,4687,4650,8,1,4,3,21,17,31,0.0014120774150676967,0.0025749646980646234,1
17,[2.24 4.   4.  ],12039,2702,4687,4650,5,2,1,2,13,11,19,0.0009136971509261567,0.0015782041697815434,2
17,[2.24 4.   4.  ],12039,2702,4687,4650,4,1,1,2,10,10,16,0.0008306337735692333,0.0013290140377107734,3
18,[4.   0.59 0.59],6226,4822,719,685,4,2,1,1,11,8,13,0.00128493414712496,0.0020880179890780596,0
18,[4.   0.59 0.59],6226,4822,719,685,5,3,1,1,14,13,17,0.0020880179890780596,0.00273048506264054,1
18,[4.   0.59 0.59],6226,4822,719,685,7,4,2,1,20,16,20,0.00256986829424992,0.0032123353678123997,2
18,[4.   0.59 0.59],6226,4822,719,685,5,3,1,1,14,14,18,0.0022486347574686796,0.0028911018310311598,3
19,[4.   0.59 2.24],8315,4881,734,2700,5,2,2,1,14,9,14,0.0010823812387251955,0.0016837041491280817,0
19,[4.   0.59 2.24],8315,4881,734,2700,5,2,2,1,14,12,16,0.0014431749849669272,0.0019242333132892364,1
19,[4.   0.59 2.24],8315,4881,734,2700,4,2,1,1,11,9,13,0.0010823812387251955,0.0015634395670475045,2
19,[4.   0.59 2.24],8315,4881,734,2700,4,2,1,1,11,11,14,0.00132291040288635,0.0016837041491280817,3
20,[4.   0.59 4.  ],10212,4713,715,4784,7,3,2,2,19,14,31,0.0013709361535448493,0.003035644339992166,0
20,[4.   0.59 4.  ],10212,4713,715,4784,6,2,2,2,16,14,27,0.0013709361535448493,0.0026439482961222094,1
20,[4.   0.59 4.  ],10212,4713,715,4784,6,3,1,2,16,13,18,0.0012730121425773599,0.0017626321974148062,2
20,[4.   0.59 4.  ],10212,4713,715,4784,5,2,1,2,13,13,16,0.0012730121425773599,0.0015667841754798276,3
21,[4.   2.24 0.59],8214,4743,2735,736,5,2,2,1,14,9,13,0.001095690284879474,0.001582663744825907,0
21,[4.   2.24 0.59],8214,4743,2735,736,5,2,2,1,14,12,18,0.0014609203798392988,0.002191380569758948,1
21,[4.   2.24 0.59],8214,4743,2735,736,4,2,1,1,11,9,10,0.001095690284879474,0.0012174336498660824,2
21,[4.   2.24 0.59],8214,4743,2735,736,4,2,1,1,11,11,13,0.0013391770148526905,0.001582663744825907,3
22,[4.   2.24 2.24],10348,5000,2729,2619,6,3,1,2,16,12,22,0.0011596443757247777,0.002126014688828759,0
22,[4.   2.24 2.24],10348,5000,2729,2619,6,2,2,2,16,14,25,0.001352918438345574,0.0024159257827599534,1
22,[4.   2.24 2.24],10348,5000,2729,2619,7,4,1,2,19,15,22,0.0014495554696559723,0.002126014688828759,2
22,[4.   2.24 2.24],10348,5000,2729,2619,5,2,1,2,13,13,18,0.001256281407035176,0.0017394665635871666,3
23,[4.   2.24 4.  ],12276,4817,2663,4796,8,3,3,2,22,16,28,0.0013033561420658195,0.002280873248615184,0
23,[4.   2.24 4.  ],12276,4817,2663,4796,9,3,4,2,25,22,33,0.0017921146953405018,0.002688172043010753,1
23,[4.   2.24 4.  ],12276,4817,2663,4796,6,3,1,2,16,13,23,0.0010589768654284783,0.0018735744542196155,2
23,[4.   2.24 4.  ],12276,4817,2663,4796,6,3,1,2,16,16,22,0.0013033561420658195,0.0017921146953405018,3
24,[4.   4.   0.59],10459,4886,4863,710,7,4,2,1,20,15,26,0.001434171526914619,0.002485897313318673,0
24,[4.   4.   0.59],10459,4886,4863,710,5,3,1,1,14,13,17,0.0012429486566593365,0.0016253943971699016,1
24,[4.   4.   0.59],10459,4886,4863,710,5,3,1,1,14,11,21,0.001051725786404054,0.0020078401376804667,2
24,[4.   4.   0.59],10459,4886,4863,710,5,3,1,1,14,14,20,0.0013385600917869777,0.0019122287025528254,3
25,[4.   4.   2.24],12263,4805,4763,2695,9,4,4,1,26,18,37,0.0014678300578977411,0.0030172062301231347,0
25,[4.   4.   2.24],12263,4805,4763,2695,6,3,1,2,16,15,28,0.0012231917149147843,0.002283291201174264,1
25,[4.   4.   2.24],12263,4805,4763,2695,5,3,1,1,14,12,18,0.0009785533719318274,0.0014678300578977411,2
25,[4.   4.   2.24],12263,4805,4763,2695,5,3,1,1,14,14,22,0.001141645600587132,0.0017940145152083504,3
26,[4 4 4],14314,4838,4788,4688,12,4,5,3,33,21,42,0.0014670951515998324,0.0029341903031996647,0
26,[4 4 4],14314,4838,4788,4688,9,3,4,2,25,21,35,0.0014670951515998324,0.0024451585859997208,1
26,[4 4 4],14314,4838,4788,4688,6,3,1,2,16,14,20,0.0009780634343998882,0.001397233477714126,2
26,[4 4 4],14314,4838,4788,4688,6,3,1,2,16,16,27,0.0011177867821713008,0.0018862651949140702,3
27,[0.59 0.59 0.59],2149,726,712,711,4,1,2,1,11,7,7,0.003257328990228013,0.003257328990228013,0
27,[0.59 0.59 0.59],2149,726,712,711,4,1,2,1,11,9,9,0.004187994416007445,0.004187994416007445,1
27,[0.59 0.59 0.59],2149,726,712,711,3,1,1,1,8,7,7,0.003257328990228013,0.003257328990228013,2
27,[0.59 0.59 0.59],2149,726,712,711,3,1,1,1,8,8,8,0.0037226617031177293,0.0037226617031177293,3
28,[0.59 0.59 2.24],4152,715,713,2724,3,1,1,1,8,6,9,0.001445086705202312,0.002167630057803468,0
28,[0.59 0.59 2.24],4152,715,713,2724,3,1,1,1,8,7,10,0.0016859344894026974,0.0024084778420038534,1
28,[0.59 0.59 2.24],4152,715,713,2724,3,1,1,1,8,7,7,0.0016859344894026974,0.0016859344894026974,2
28,[0.59 0.59 2.24],4152,715,713,2724,3,1,1,1,8,8,8,0.0019267822736030828,0.0019267822736030828,3
29,[0.59 0.59 4.  ],6179,690,692,4797,7,1,3,3,18,12,24,0.0019420618223013433,0.0038841236446026865,0
29,[0.59 0.59 4.  ],6179,690,692,4797,7,1,3,3,18,15,27,0.002427577277876679,0.004369639100178022,1
29,[0.59 0.59 4.  ],6179,690,692,4797,4,1,1,2,10,9,11,0.0014565463667260074,0.0017802233371095647,2
29,[0.59 0.59 4.  ],6179,690,692,4797,4,1,1,2,10,10,12,0.0016183848519177862,0.0019420618223013433,3
30,[0.59 2.24 0.59],4037,727,2619,691,3,1,1,1,8,6,6,0.0014862521674510775,0.0014862521674510775,0
30,[0.59 2.24 0.59],4037,727,2619,691,3,1,1,1,8,7,7,0.0017339608620262571,0.0017339608620262571,1
30,[0.59 2.24 0.59],4037,727,2619,691,3,1,1,1,8,7,7,0.0017339608620262571,0.0017339608620262571,2
30,[0.59 2.24 0.59],4037,727,2619,691,3,1,1,1,8,8,8,0.0019816695566014365,0.0019816695566014365,3
31,[0.59 2.24 2.24],6060,752,2676,2632,6,2,2,2,16,11,19,0.0018151815181518152,0.0031353135313531354,0
31,[0.59 2.24 2.24],6060,752,2676,2632,4,1,2,1,11,10,12,0.0016501650165016502,0.0019801980198019802,1
31,[0.59 2.24 2.24],6060,752,2676,2632,3,1,1,1,8,7,7,0.0011551155115511551,0.0011551155115511551,2
31,[0.59 2.24 2.24],6060,752,2676,2632,3,1,1,1,8,8,8,0.0013201320132013201,0.0013201320132013201,3
32,[0.59 2.24 4.  ],8228,753,2715,4760,7,1,3,3,18,12,23,0.0014584346135148275,0.0027953330092367525,0
32,[0.59 2.24 4.  ],8228,753,2715,4760,5,1,2,2,13,11,18,0.001336898395721925,0.0021876519202722413,1
32,[0.59 2.24 4.  ],8228,753,2715,4760,4,1,1,2,10,9,10,0.0010938259601361207,0.0012153621779290229,2
32,[0.59 2.24 4.  ],8228,753,2715,4760,4,1,1,2,10,10,11,0.0012153621779290229,0.001336898395721925,3
33,[0.59 4.   0.59],6166,699,4751,716,6,3,2,1,17,12,15,0.0019461563412260785,0.002432695426532598,0
33,[0.59 4.   0.59],6166,699,4751,716,5,1,2,2,13,11,19,0.0017839766461239053,0.003081414206941291,1
33,[0.59 4.   0.59],6166,699,4751,716,3,1,1,1,8,7,8,0.0011352578657152124,0.0012974375608173856,2
33,[0.59 4.   0.59],6166,699,4751,716,3,1,1,1,8,8,9,0.0012974375608173856,0.0014596172559195588,3
34,[0.59 4.   2.24],8366,767,4894,2705,8,2,3,3,21,14,28,0.0016734401147501792,0.0033468802295003584,0
34,[0.59 4.   2.24],8366,767,4894,2705,5,1,3,1,14,12,15,0.0014343772412144394,0.0017929715515180493,1
34,[0.59 4.   2.24],8366,767,4894,2705,6,2,2,2,16,13,21,0.0015539086779823093,0.002510160172125269,2
34,[0.59 4.   2.24],8366,767,4894,2705,5,1,2,2,13,13,21,0.0015539086779823093,0.002510160172125269,3
35,[0.59 4.   4.  ],10203,685,4833,4685,7,2,2,3,18,13,28,0.0012741350583161816,0.0027442908948348524,0
35,[0.59 4.   4.  ],10203,685,4833,4685,6,1,3,2,16,14,21,0.0013721454474174262,0.0020582181711261394,1
35,[0.59 4.   4.  ],10203,685,4833,4685,4,1,1,2,10,9,10,0.0008820935019112026,0.0009801038910124474,2
35,[0.59 4.   4.  ],10203,685,4833,4685,4,1,1,2,10,10,11,0.0009801038910124474,0.001078114280113692,3
36,[2.24 0.59 0.59],4105,2691,719,695,4,2,1,1,11,8,8,0.00194884287454324,0.00194884287454324,0
36,[2.24 0.59 0.59],4105,2691,719,695,3,1,1,1,8,7,7,0.001705237515225335,0.001705237515225335,1
36,[2.24 0.59 0.59],4105,2691,719,695,4,2,1,1,11,9,9,0.002192448233861145,0.002192448233861145,2
36,[2.24 0.59 0.59],4105,2691,719,695,3,1,1,1,8,8,8,0.00194884287454324,0.00194884287454324,3
37,[2.24 0.59 2.24],6034,2672,720,2642,6,2,2,2,16,11,20,0.0018230029830957905,0.003314550878355983,0
37,[2.24 0.59 2.24],6034,2672,720,2642,5,1,2,2,13,11,18,0.0018230029830957905,0.0029830957905203847,1
37,[2.24 0.59 2.24],6034,2672,720,2642,5,2,1,2,13,11,15,0.0018230029830957905,0.002485913158766987,2
37,[2.24 0.59 2.24],6034,2672,720,2642,4,1,1,2,10,10,11,0.0016572754391779914,0.0018230029830957905,3
38,[2.24 0.59 4.  ],8226,2694,719,4813,7,2,2,3,18,13,29,0.0015803549720398735,0.003525407245319718,0
38,[2.24 0.59 4.  ],8226,2694,719,4813,6,1,2,3,15,13,27,0.0015803549720398735,0.0032822757111597373,1
38,[2.24 0.59 4.  ],8226,2694,719,4813,5,1,1,3,12,11,13,0.001337223437879893,0.0015803549720398735,2
38,[2.24 0.59 4.  ],8226,2694,719,4813,5,1,1,3,12,12,14,0.0014587892049598833,0.0017019207391198638,3
39,[2.24 2.24 0.59],6170,2710,2736,724,5,3,1,1,14,10,15,0.0016207455429497568,0.0024311183144246355,0
39,[2.24 2.24 0.59],6170,2710,2736,724,3,1,1,1,8,7,10,0.00113452188006483,0.0016207455429497568,1
39,[2.24 2.24 0.59],6170,2710,2736,724,4,2,1,1,11,9,10,0.001458670988654781,0.0016207455429497568,2
39,[2.24 2.24 0.59],6170,2710,2736,724,3,1,1,1,8,8,8,0.0012965964343598054,0.0012965964343598054,3
40,[2.24 2.24 2.24],8098,2698,2664,2736,8,2,4,2,22,14,24,0.001728821931341072,0.0029636947394418374,0
40,[2.24 2.24 2.24],8098,2698,2664,2736,6,1,3,2,16,13,20,0.0016053346505309953,0.0024697456162015314,1
40,[2.24 2.24 2.24],8098,2698,2664,2736,4,2,1,1,11,9,9,0.001111385527290689,0.001111385527290689,2
40,[2.24 2.24 2.24],8098,2698,2664,2736,3,1,1,1,8,8,8,0.0009878982464806125,0.0009878982464806125,3
41,[2.24 2.24 4.  ],10156,2660,2752,4744,6,2,2,2,16,12,24,0.0011815675462780622,0.0023631350925561244,0
41,[2.24 2.24 4.  ],10156,2660,2752,4744,6,2,2,2,16,14,21,0.0013784954706577393,0.0020677432059866088,1
41,[2.24 2.24 4.  ],10156,2660,2752,4744,6,3,1,2,16,13,14,0.0012800315084679006,0.0013784954706577393,2
41,[2.24 2.24 4.  ],10156,2660,2752,4744,5,2,1,2,13,13,16,0.0012800315084679006,0.0015754233950374162,3
42,[2.24 4.   0.59],8229,2689,4825,715,6,3,2,1,17,12,17,0.0014582573824279985,0.0020658646251063314,0
42,[2.24 4.   0.59],8229,2689,4825,715,5,1,2,2,13,11,14,0.001336735933892332,0.0017013002794993317,1
42,[2.24 4.   0.59],8229,2689,4825,715,4,2,1,1,11,9,10,0.001093693036820999,0.0012152144853566655,2
42,[2.24 4.   0.59],8229,2689,4825,715,4,1,2,1,11,11,18,0.001336735933892332,0.002187386073641998,3
43,[2.24 4.   2.24],10082,2691,4741,2650,8,2,3,3,21,15,26,0.0014878000396746677,0.002578853402102757,0
43,[2.24 4.   2.24],10082,2691,4741,2650,7,1,4,2,19,15,26,0.0014878000396746677,0.002578853402102757,1
43,[2.24 4.   2.24],10082,2691,4741,2650,4,2,1,1,11,9,12,0.0008926800238048007,0.0011902400317397343,2
43,[2.24 4.   2.24],10082,2691,4741,2650,3,1,1,1,8,8,9,0.0007934933544931561,0.0008926800238048007,3
44,[2.24 4.   4.  ],12460,2731,4899,4830,11,3,5,3,30,19,40,0.0015248796147672551,0.0032102728731942215,0
44,[2.24 4.   4.  ],12460,2731,4899,4830,5,1,2,2,13,11,17,0.000882825040128411,0.0013643659711075442,1
44,[2.24 4.   4.  ],12460,2731,4899,4830,7,3,2,2,19,15,25,0.001203852327447833,0.0020064205457463883,2
44,[2.24 4.   4.  ],12460,2731,4899,4830,5,1,2,2,13,13,21,0.001043338683788122,0.0016853932584269663,3
45,[4.   0.59 0.59],6189,4824,693,672,5,3,1,1,14,10,17,0.0016157699143641946,0.002746808854419131,0
45,[4.   0.59 0.59],6189,4824,693,672,5,3,1,1,14,13,17,0.002100500888673453,0.002746808854419131,1
45,[4.   0.59 0.59],6189,4824,693,672,5,4,0,1,14,11,15,0.001777346905800614,0.0024236548715462916,2
45,[4.   0.59 0.59],6189,4824,693,672,4,3,0,1,11,11,15,0.001777346905800614,0.0024236548715462916,3
46,[4.   0.59 2.24],8152,4753,712,2687,6,2,2,2,16,11,24,0.0013493621197252208,0.002944062806673209,0
46,[4.   0.59 2.24],8152,4753,712,2687,6,2,2,2,16,14,24,0.0017173699705593719,0.002944062806673209,1
46,[4.   0.59 2.24],8152,4753,712,2687,5,3,1,1,14,12,15,0.0014720314033366045,0.0018400392541707558,2
46,[4.   0.59 2.24],8152,4753,712,2687,4,2,1,1,11,11,15,0.0013493621197252208,0.0018400392541707558,3
47,[4.   0.59 4.  ],10348,4864,699,4785,7,3,2,2,19,14,31,0.001352918438345574,0.0029957479706223425,0
47,[4.   0.59 4.  ],10348,4864,699,4785,7,3,2,2,19,17,32,0.0016428295322767684,0.0030923850019327404,1
47,[4.   0.59 4.  ],10348,4864,699,4785,6,3,1,2,16,13,20,0.001256281407035176,0.001932740626207963,2
47,[4.   0.59 4.  ],10348,4864,699,4785,6,3,1,2,16,16,21,0.0015461925009663702,0.002029377657518361,3
48,[4.   2.24 0.59],8182,4782,2680,720,4,2,1,1,11,9,12,0.0010999755560987534,0.0014666340747983377,0
48,[4.   2.24 0.59],8182,4782,2680,720,4,2,1,1,11,10,13,0.0012221950623319481,0.0015888535810315327,1
48,[4.   2.24 0.59],8182,4782,2680,720,5,3,1,1,14,12,15,0.0014666340747983377,0.0018332925934979223,2
48,[4.   2.24 0.59],8182,4782,2680,720,4,2,1,1,11,11,14,0.001344414568565143,0.0017110730872647274,3
49,[4.   2.24 2.24],10167,4838,2665,2664,8,3,3,2,22,14,28,0.001377004032654667,0.002754008065309334,0
49,[4.   2.24 2.24],10167,4838,2665,2664,8,3,3,2,22,19,27,0.001868791187174191,0.0026556506344054295,1
49,[4.   2.24 2.24],10167,4838,2665,2664,5,3,1,1,14,12,16,0.0011802891708468574,0.0015737188944624767,2
49,[4.   2.24 2.24],10167,4838,2665,2664,5,3,1,1,14,14,18,0.001377004032654667,0.0017704337562702863,3
50,[4.   2.24 4.  ],12422,4882,2736,4804,7,3,2,2,19,15,26,0.001207535018515537,0.002093060698760264,0
50,[4.   2.24 4.  ],12422,4882,2736,4804,8,3,3,2,22,20,28,0.0016100466913540493,0.0022540653678956688,1
50,[4.   2.24 4.  ],12422,4882,2736,4804,7,3,1,3,18,16,22,0.0012880373530832394,0.001771051360489454,2
50,[4.   2.24 4.  ],12422,4882,2736,4804,7,3,1,3,18,18,24,0.0014490420222186442,0.0019320560296248591,3
51,[4.   4.   0.59],10169,4714,4663,792,8,4,2,2,22,15,27,0.001475071295112597,0.0026551283312026747,0
51,[4.   4.   0.59],10169,4714,4663,792,4,2,1,1,11,11,16,0.001081718949749238,0.001573409381453437,1
51,[4.   4.   0.59],10169,4714,4663,792,6,4,1,1,17,14,20,0.0013767332087717573,0.001966761726816796,2
51,[4.   4.   0.59],10169,4714,4663,792,4,2,1,1,11,11,16,0.001081718949749238,0.001573409381453437,3
52,[4.   4.   2.24],12210,4789,4763,2658,8,4,2,2,22,17,31,0.0013923013923013922,0.002538902538902539,0
52,[4.   4.   2.24],12210,4789,4763,2658,8,2,4,2,22,18,29,0.0014742014742014742,0.002375102375102375,1
52,[4.   4.   2.24],12210,4789,4763,2658,6,4,1,1,17,15,17,0.0012285012285012285,0.0013923013923013922,2
52,[4.   4.   2.24],12210,4789,4763,2658,4,2,1,1,11,11,16,0.0009009009009009009,0.0013104013104013104,3
53,[4 4 4],14397,4757,4842,4798,11,4,4,3,30,23,42,0.0015975550461901785,0.0029172744321733697,0
53,[4 4 4],14397,4757,4842,4798,8,2,2,4,20,18,33,0.001250260470931444,0.0022921441967076474,1
53,[4 4 4],14397,4757,4842,4798,8,5,1,2,22,17,22,0.001180801555879697,0.0015280961311384315,2
53,[4 4 4],14397,4757,4842,4798,5,2,1,2,13,13,20,0.0009029658956727095,0.0013891783010349379,3
54,[0.59 0.59 0.59],2135,698,721,716,3,1,1,1,8,6,6,0.002810304449648712,0.002810304449648712,0
54,[0.59 0.59 0.59],2135,698,721,716,3,1,1,1,8,7,7,0.003278688524590164,0.003278688524590164,1
54,[0.59 0.59 0.59],2135,698,721,716,2,1,0,1,5,5,5,0.00234192037470726,0.00234192037470726,2
54,[0.59 0.59 0.59],2135,698,721,716,2,1,0,1,5,5,5,0.00234192037470726,0.00234192037470726,3
55,[0.59 0.59 2.24],4135,704,725,2706,4,1,2,1,11,7,9,0.0016928657799274486,0.002176541717049577,0
55,[0.59 0.59 2.24],4135,704,725,2706,4,1,2,1,11,9,11,0.002176541717049577,0.002660217654171705,1
55,[0.59 0.59 2.24],4135,704,725,2706,4,1,1,2,10,9,10,0.002176541717049577,0.0024183796856106408,2
55,[0.59 0.59 2.24],4135,704,725,2706,4,1,1,2,10,10,11,0.0024183796856106408,0.002660217654171705,3
56,[0.59 0.59 4.  ],6248,722,737,4789,5,1,2,2,13,9,22,0.001440460947503201,0.0035211267605633804,0
56,[0.59 0.59 4.  ],6248,722,737,4789,5,1,2,2,13,11,24,0.0017605633802816902,0.0038412291933418692,1
56,[0.59 0.59 4.  ],6248,722,737,4789,4,1,1,2,10,9,11,0.001440460947503201,0.0017605633802816902,2
