context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
0,[0.8 0.8 0.8],2709,917,902,890,2.9353049907578557,0.9981515711645101,0.9454713493530499,0.9916820702402958,7.814232902033272,5.933456561922366,6.712569316081331,0.00219027558579637,0.0024778771930901926,0
0,[0.8 0.8 0.8],2709,917,902,890,2.9353049907578557,0.9981515711645101,0.9454713493530499,0.9916820702402958,7.814232902033272,6.877079482439926,7.480591497227357,0.002538604460110715,0.0027613848273264512,1
0,[0.8 0.8 0.8],2709,917,902,890,2.9353049907578557,0.9981515711645101,0.9454713493530499,0.9916820702402958,7.814232902033272,6.870609981515711,7.816081330868761,0.0025362163091604694,0.0028852275123177414,2
0,[0.8 0.8 0.8],2709,917,902,890,2.9353049907578557,0.9981515711645101,0.9454713493530499,0.9916820702402958,7.814232902033272,7.814232902033272,8.75970425138632,0.0028845451834748144,0.003233556386632086,3
1,[0.8 0.8 1.6],3765,930,944,1891,4.116343490304709,0.9935364727608494,1.0387811634349031,2.0840258541089565,10.265004616805172,8.082179132040627,12.007386888273315,0.0021466611240479752,0.0031892129849331514,0
1,[0.8 0.8 1.6],3765,930,944,1891,4.10803324099723,0.9935364727608494,1.0433979686057249,2.0710987996306556,10.253000923361034,8.751615881809787,11.64173591874423,0.0023244663696705943,0.0030920945335310038,1
1,[0.8 0.8 1.6],3765,930,944,1891,3.8430286241920593,0.9935364727608494,0.948291782086796,1.9012003693444137,9.627885503231763,8.685133887349954,9.63342566943675,0.0023068084694156583,0.0025586787966631473,2
1,[0.8 0.8 1.6],3765,930,944,1891,3.8430286241920593,0.9935364727608494,0.948291782086796,1.9012003693444137,9.627885503231763,9.627885503231763,10.57617728531856,0.0025572073049752357,0.002809077632222725,3
2,[0.8 0.8 2.4],4850,983,957,2910,5.7645429362880884,1.0046168051708217,1.306555863342567,3.4533702677747,13.840258541089566,10.32225300092336,18.465373961218837,0.0021282995878192496,0.0038072936002513068,0
2,[0.8 0.8 2.4],4850,983,957,2910,5.833795013850415,1.0046168051708217,1.3730378578024007,3.456140350877193,14.045244690674053,11.191135734072022,17.21975992613112,0.0023074506668189737,0.003550465964150746,1
2,[0.8 0.8 2.4],4850,983,957,2910,4.879039704524469,1.0046168051708217,0.9547553093259464,2.919667590027701,11.717451523545707,10.757156048014775,11.71191135734072,0.002217970319178304,0.0024148270839877773,2
2,[0.8 0.8 2.4],4850,983,957,2910,4.879039704524469,1.0046168051708217,0.9547553093259464,2.919667590027701,11.717451523545707,11.717451523545707,12.672206832871654,0.002415969386298084,0.0026128261511075574,3
