context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
848,[2.24  0.413 3.2  ],6973,2667,518,3788,7,2,2,3,18,16,19,0.002294564749749032,0.0027247956403269754,1
848,[2.24  0.413 3.2  ],6973,2667,518,3788,6,2,1,3,15,13,15,0.0018643338591710886,0.0021511544528897177,2
848,[2.24  0.413 3.2  ],6973,2667,518,3788,6,2,1,3,15,15,16,0.0021511544528897177,0.002294564749749032,3
849,[2.24  1.568 0.413],5056,2645,1917,494,5,3,1,1,14,11,13,0.002175632911392405,0.0025712025316455694,0
849,[2.24  1.568 0.413],5056,2645,1917,494,5,3,1,1,14,13,14,0.0025712025316455694,0.002768987341772152,1
849,[2.24  1.568 0.413],5056,2645,1917,494,4,2,1,1,11,10,11,0.001977848101265823,0.002175632911392405,2
849,[2.24  1.568 0.413],5056,2645,1917,494,5,3,1,1,14,14,15,0.002768987341772152,0.0029667721518987344,3
850,[2.24  1.568 1.568],6417,2689,1869,1859,6,3,1,2,16,13,15,0.002025868786037089,0.0023375409069658717,0
850,[2.24  1.568 1.568],6417,2689,1869,1859,5,2,1,2,13,12,14,0.0018700327255726976,0.0021817048465014805,1
850,[2.24  1.568 1.568],6417,2689,1869,1859,6,3,1,2,16,14,15,0.0021817048465014805,0.0023375409069658717,2
850,[2.24  1.568 1.568],6417,2689,1869,1859,5,2,1,2,13,13,14,0.002025868786037089,0.0021817048465014805,3
851,[2.24  1.568 3.2  ],8383,2686,1898,3799,8,3,2,3,21,17,24,0.0020279136347369675,0.0028629368960992486,0
851,[2.24  1.568 3.2  ],8383,2686,1898,3799,7,2,2,3,18,17,23,0.0020279136347369675,0.0027436478587617797,1
851,[2.24  1.568 3.2  ],8383,2686,1898,3799,7,3,1,3,18,16,17,0.001908624597399499,0.0020279136347369675,2
851,[2.24  1.568 3.2  ],8383,2686,1898,3799,6,2,1,3,15,15,16,0.0017893355600620304,0.001908624597399499,3
852,[2.24  3.2   0.413],6992,2699,3793,500,7,4,2,1,20,17,21,0.002431350114416476,0.003003432494279176,0
852,[2.24  3.2   0.413],6992,2699,3793,500,6,2,3,1,17,16,18,0.002288329519450801,0.002574370709382151,1
852,[2.24  3.2   0.413],6992,2699,3793,500,6,3,2,1,17,15,17,0.002145308924485126,0.002431350114416476,2
852,[2.24  3.2   0.413],6992,2699,3793,500,5,2,2,1,14,14,16,0.002002288329519451,0.002288329519450801,3
853,[2.24  3.2   1.568],8566,2718,3905,1943,7,3,2,2,19,16,21,0.0018678496381041327,0.002451552650011674,0
853,[2.24  3.2   1.568],8566,2718,3905,1943,7,3,2,2,19,19,23,0.0022180714452486577,0.0026850338547746906,1
853,[2.24  3.2   1.568],8566,2718,3905,1943,7,3,2,2,19,16,18,0.0018678496381041327,0.002101330842867149,2
853,[2.24  3.2   1.568],8566,2718,3905,1943,7,3,2,2,19,19,21,0.0022180714452486577,0.002451552650011674,3
854,[2.24 3.2  3.2 ],10250,2684,3763,3803,9,3,2,4,23,19,25,0.0018536585365853658,0.0024390243902439024,0
854,[2.24 3.2  3.2 ],10250,2684,3763,3803,9,3,2,4,23,21,26,0.002048780487804878,0.0025365853658536586,1
854,[2.24 3.2  3.2 ],10250,2684,3763,3803,9,3,2,4,23,20,23,0.001951219512195122,0.00224390243902439,2
854,[2.24 3.2  3.2 ],10250,2684,3763,3803,9,3,2,4,23,23,25,0.00224390243902439,0.0024390243902439024,3
855,[4.    0.413 0.413],5813,4850,460,503,7,5,1,1,20,16,17,0.0027524514020299327,0.0029244796146568035,0
855,[4.    0.413 0.413],5813,4850,460,503,7,5,1,1,20,19,19,0.003268536039910545,0.003268536039910545,1
855,[4.    0.413 0.413],5813,4850,460,503,7,5,1,1,20,17,20,0.0029244796146568035,0.003440564252537416,2
855,[4.    0.413 0.413],5813,4850,460,503,7,5,1,1,20,20,21,0.003440564252537416,0.003612592465164287,3
856,[4.    0.413 1.568],7165,4732,518,1915,9,5,2,2,25,19,24,0.0026517794836008373,0.003349616189811584,0
856,[4.    0.413 1.568],7165,4732,518,1915,9,5,2,2,25,23,27,0.003210048848569435,0.003768318213538032,1
856,[4.    0.413 1.568],7165,4732,518,1915,8,5,1,2,22,19,22,0.0026517794836008373,0.0030704815073272856,2
856,[4.    0.413 1.568],7165,4732,518,1915,8,5,1,2,22,22,23,0.0030704815073272856,0.003210048848569435,3
857,[4.    0.413 3.2  ],9116,4835,511,3770,12,5,3,4,32,24,31,0.0026327336551118913,0.003400614304519526,0
857,[4.    0.413 3.2  ],9116,4835,511,3770,12,5,3,4,32,29,34,0.003181219833260202,0.0037297060114085123,1
857,[4.    0.413 3.2  ],9116,4835,511,3770,9,4,1,4,23,21,23,0.0023036419482229046,0.002523036419482229,2
857,[4.    0.413 3.2  ],9116,4835,511,3770,10,5,1,4,26,26,27,0.0028521281263712154,0.0029618253620008776,3
858,[4.    1.568 0.413],7241,4823,1940,478,7,5,1,1,20,16,18,0.0022096395525479907,0.0024858444966164893,0
858,[4.    1.568 0.413],7241,4823,1940,478,7,5,1,1,20,19,20,0.002623946968650739,0.0027620494406849884,1
858,[4.    1.568 0.413],7241,4823,1940,478,7,5,1,1,20,17,19,0.00234774202458224,0.002623946968650739,2
858,[4.    1.568 0.413],7241,4823,1940,478,7,5,1,1,20,20,21,0.0027620494406849884,0.0029001519127192375,3
859,[4.    1.568 1.568],8375,4727,1814,1834,8,5,1,2,22,19,22,0.0022686567164179106,0.002626865671641791,0
859,[4.    1.568 1.568],8375,4727,1814,1834,8,5,1,2,22,22,24,0.002626865671641791,0.002865671641791045,1
859,[4.    1.568 1.568],8375,4727,1814,1834,8,5,1,2,22,19,22,0.0022686567164179106,0.002626865671641791,2
859,[4.    1.568 1.568],8375,4727,1814,1834,8,5,1,2,22,22,23,0.002626865671641791,0.002746268656716418,3
860,[4.    1.568 3.2  ],10567,4753,1935,3879,11,5,2,4,29,23,32,0.002176587489353648,0.0030282956373615974,0
860,[4.    1.568 3.2  ],10567,4753,1935,3879,11,5,2,4,29,27,34,0.002555124444023848,0.0032175641146966975,1
860,[4.    1.568 3.2  ],10567,4753,1935,3879,10,5,1,4,26,23,26,0.002176587489353648,0.002460490205356298,2
860,[4.    1.568 3.2  ],10567,4753,1935,3879,10,5,1,4,26,26,27,0.002460490205356298,0.002555124444023848,3
861,[4.    3.2   0.413],9104,4754,3847,503,8,6,1,1,23,19,21,0.0020869947275922673,0.002306678383128295,0
861,[4.    3.2   0.413],9104,4754,3847,503,7,5,1,1,20,19,20,0.0020869947275922673,0.0021968365553602814,1
861,[4.    3.2   0.413],9104,4754,3847,503,8,6,1,1,23,20,22,0.0021968365553602814,0.0024165202108963092,2
861,[4.    3.2   0.413],9104,4754,3847,503,7,5,1,1,20,20,21,0.0021968365553602814,0.002306678383128295,3
862,[4.    3.2   1.568],10584,4867,3944,1773,11,6,3,2,31,24,32,0.0022675736961451248,0.0030234315948601664,0
862,[4.    3.2   1.568],10584,4867,3944,1773,10,5,2,3,27,25,29,0.002362055933484505,0.0027399848828420256,1
862,[4.    3.2   1.568],10584,4867,3944,1773,9,6,1,2,25,22,24,0.0020786092214663643,0.0022675736961451248,2
862,[4.    3.2   1.568],10584,4867,3944,1773,8,5,1,2,22,22,23,0.0020786092214663643,0.0021730914588057445,3
863,[4.  3.2 3.2],12473,4782,3862,3829,14,6,4,4,38,29,42,0.0023250220476228652,0.0033672733103503566,0
863,[4.  3.2 3.2],12473,4782,3862,3829,12,4,4,4,32,29,41,0.0023250220476228652,0.0032871001362943957,1
863,[4.  3.2 3.2],12473,4782,3862,3829,12,6,2,4,32,28,33,0.0022448488735669044,0.002645714743846709,2
863,[4.  3.2 3.2],12473,4782,3862,3829,10,4,2,4,26,26,28,0.0020845025254549827,0.0022448488735669044,3
864,[0.59  0.413 0.413],1758,708,521,529,3,1,1,1,8,6,7,0.0034129692832764505,0.003981797497155859,0
864,[0.59  0.413 0.413],1758,708,521,529,3,1,1,1,8,7,8,0.003981797497155859,0.004550625711035267,1
