context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
7,[0.59 2.   1.12],4554,743,2437,1374,5,1,2,2,13,13,15,0.002854633289415898,0.0032938076416337285,3
8,[0.59 2.   2.  ],5533,692,2454,2387,4,1,1,2,10,9,10,0.001626604012289897,0.0018073377914332189,0
8,[0.59 2.   2.  ],5533,692,2454,2387,4,1,1,2,10,10,11,0.0018073377914332189,0.0019880715705765406,1
8,[0.59 2.   2.  ],5533,692,2454,2387,4,1,1,2,10,9,10,0.001626604012289897,0.0018073377914332189,2
8,[0.59 2.   2.  ],5533,692,2454,2387,4,1,1,2,10,10,11,0.0018073377914332189,0.0019880715705765406,3
9,[2.24  0.295 0.295],3442,2710,395,337,5,3,1,1,14,11,11,0.0031958163858221964,0.0031958163858221964,0
9,[2.24  0.295 0.295],3442,2710,395,337,5,3,1,1,14,13,13,0.0037768739105171413,0.0037768739105171413,1
9,[2.24  0.295 0.295],3442,2710,395,337,5,3,1,1,14,12,13,0.003486345148169669,0.0037768739105171413,2
9,[2.24  0.295 0.295],3442,2710,395,337,5,3,1,1,14,14,15,0.004067402672864613,0.004357931435212086,3
10,[2.24  0.295 1.12 ],4399,2652,387,1360,5,3,1,1,14,11,13,0.0025005683109797683,0.0029552170947942714,0
10,[2.24  0.295 1.12 ],4399,2652,387,1360,5,3,1,1,14,13,14,0.0029552170947942714,0.003182541486701523,1
10,[2.24  0.295 1.12 ],4399,2652,387,1360,5,3,1,1,14,12,14,0.00272789270288702,0.003182541486701523,2
10,[2.24  0.295 1.12 ],4399,2652,387,1360,5,3,1,1,14,14,15,0.003182541486701523,0.003409865878608775,3
11,[2.24  0.295 2.   ],5438,2684,362,2392,5,2,1,2,13,10,13,0.0018389113644722325,0.002390584773813902,0
11,[2.24  0.295 2.   ],5438,2684,362,2392,5,2,1,2,13,12,15,0.002206693637366679,0.002758367046708349,1
11,[2.24  0.295 2.   ],5438,2684,362,2392,6,3,1,2,16,14,16,0.0025744759102611253,0.002942258183155572,2
11,[2.24  0.295 2.   ],5438,2684,362,2392,5,2,1,2,13,13,14,0.002390584773813902,0.0025744759102611253,3
12,[2.24  1.12  0.295],4352,2685,1328,339,5,3,1,1,14,12,13,0.0027573529411764708,0.0029871323529411763,0
12,[2.24  1.12  0.295],4352,2685,1328,339,4,2,1,1,11,11,12,0.002527573529411765,0.0027573529411764708,1
12,[2.24  1.12  0.295],4352,2685,1328,339,5,3,1,1,14,12,14,0.0027573529411764708,0.003216911764705882,2
12,[2.24  1.12  0.295],4352,2685,1328,339,4,2,1,1,11,11,12,0.002527573529411765,0.0027573529411764708,3
13,[2.24 1.12 1.12],5377,2680,1307,1390,4,2,1,1,11,9,11,0.0016737957969127767,0.0020457504184489494,0
13,[2.24 1.12 1.12],5377,2680,1307,1390,4,2,1,1,11,11,12,0.0020457504184489494,0.0022317277292170355,1
13,[2.24 1.12 1.12],5377,2680,1307,1390,5,3,1,1,14,12,13,0.0022317277292170355,0.002417705039985122,2
13,[2.24 1.12 1.12],5377,2680,1307,1390,4,2,1,1,11,11,12,0.0020457504184489494,0.0022317277292170355,3
14,[2.24 1.12 2.  ],6373,2763,1354,2256,6,3,1,2,16,13,16,0.0020398556409854073,0.002510591558135886,0
14,[2.24 1.12 2.  ],6373,2763,1354,2256,6,3,1,2,16,15,17,0.002353679585752393,0.0026675035305193787,1
14,[2.24 1.12 2.  ],6373,2763,1354,2256,6,3,1,2,16,14,16,0.0021967676133689,0.002510591558135886,2
14,[2.24 1.12 2.  ],6373,2763,1354,2256,6,3,1,2,16,16,17,0.002510591558135886,0.0026675035305193787,3
15,[2.24  2.    0.295],5483,2722,2407,354,5,3,1,1,14,11,12,0.0020062009848623016,0.0021885828925770562,0
15,[2.24  2.    0.295],5483,2722,2407,354,5,3,1,1,14,13,14,0.0023709648002918113,0.002553346708006566,1
15,[2.24  2.    0.295],5483,2722,2407,354,5,3,1,1,14,12,13,0.0021885828925770562,0.0023709648002918113,2
15,[2.24  2.    0.295],5483,2722,2407,354,5,3,1,1,14,14,15,0.002553346708006566,0.0027357286157213205,3
16,[2.24 2.   1.12],6377,2681,2346,1350,5,3,1,1,14,13,16,0.0020385761329778894,0.00250901677904971,0
16,[2.24 2.   1.12],6377,2681,2346,1350,5,3,1,1,14,14,16,0.0021953896816684962,0.00250901677904971,1
16,[2.24 2.   1.12],6377,2681,2346,1350,5,3,1,1,14,12,14,0.0018817625842872823,0.0021953896816684962,2
16,[2.24 2.   1.12],6377,2681,2346,1350,5,3,1,1,14,14,15,0.0021953896816684962,0.002352203230359103,3
17,[2.24 2.   2.  ],7433,2737,2363,2333,7,3,2,2,19,15,22,0.002018027714247276,0.0029597739808960044,0
17,[2.24 2.   2.  ],7433,2737,2363,2333,7,3,2,2,19,18,24,0.002421633257096731,0.003228844342795641,1
17,[2.24 2.   2.  ],7433,2737,2363,2333,6,3,1,2,16,15,17,0.002018027714247276,0.0022870980761469126,2
17,[2.24 2.   2.  ],7433,2737,2363,2333,6,3,1,2,16,16,17,0.002152562895197094,0.0022870980761469126,3
18,[4.    0.295 0.295],5439,4723,338,378,6,4,1,1,17,13,15,0.0023901452472881043,0.0027578599007170436,0
18,[4.    0.295 0.295],5439,4723,338,378,7,5,1,1,20,19,19,0.0034932892075749218,0.0034932892075749218,1
18,[4.    0.295 0.295],5439,4723,338,378,6,4,1,1,17,15,16,0.0027578599007170436,0.0029417172274315132,2
18,[4.    0.295 0.295],5439,4723,338,378,7,5,1,1,20,20,21,0.0036771465342893914,0.003861003861003861,3
19,[4.    0.295 1.12 ],6441,4758,323,1360,9,6,1,2,25,20,23,0.0031051079024996117,0.0035708740878745535,0
19,[4.    0.295 1.12 ],6441,4758,323,1360,8,5,1,2,22,21,22,0.0032603632976245926,0.003415618692749573,1
19,[4.    0.295 1.12 ],6441,4758,323,1360,7,5,0,2,19,18,19,0.0027945971122496508,0.0029498525073746312,2
19,[4.    0.295 1.12 ],6441,4758,323,1360,7,5,0,2,19,19,19,0.0029498525073746312,0.0029498525073746312,3
20,[4.    0.295 2.   ],7522,4775,331,2416,8,4,1,3,21,17,26,0.002260037224142515,0.0034565275192767883,0
20,[4.    0.295 2.   ],7522,4775,331,2416,8,4,1,3,21,19,27,0.0025259239563945757,0.0035894708854028183,1
20,[4.    0.295 2.   ],7522,4775,331,2416,9,5,1,3,24,21,24,0.0027918106886466367,0.0031906407870247273,2
20,[4.    0.295 2.   ],7522,4775,331,2416,8,4,1,3,21,21,22,0.0027918106886466367,0.0029247540547726668,3
21,[4.    1.12  0.295],6572,4784,1444,344,7,5,1,1,20,16,18,0.002434570906877663,0.002738892270237371,0
21,[4.    1.12  0.295],6572,4784,1444,344,7,5,1,1,20,19,19,0.0028910529519172246,0.0028910529519172246,1
21,[4.    1.12  0.295],6572,4784,1444,344,7,5,1,1,20,17,19,0.0025867315885575166,0.0028910529519172246,2
21,[4.    1.12  0.295],6572,4784,1444,344,7,5,1,1,20,20,21,0.0030432136335970784,0.0031953743152769326,3
22,[4.   1.12 1.12],7421,4713,1312,1396,8,5,2,1,23,18,24,0.0024255491173696265,0.003234065489826169,0
22,[4.   1.12 1.12],7421,4713,1312,1396,8,5,2,1,23,22,26,0.002964560032340655,0.003503570947311683,1
22,[4.   1.12 1.12],7421,4713,1312,1396,6,4,1,1,17,15,17,0.0020212909311413557,0.0022907963886268697,2
22,[4.   1.12 1.12],7421,4713,1312,1396,7,5,1,1,20,20,21,0.002695054574855141,0.002829807303597898,3
23,[4.   1.12 2.  ],8488,4862,1299,2327,7,4,1,2,19,15,19,0.001767200754005655,0.002238454288407163,0
23,[4.   1.12 2.  ],8488,4862,1299,2327,8,5,1,2,22,21,23,0.002474081055607917,0.002709707822808671,1
23,[4.   1.12 2.  ],8488,4862,1299,2327,8,5,1,2,22,19,22,0.002238454288407163,0.0025918944392082943,2
23,[4.   1.12 2.  ],8488,4862,1299,2327,8,5,1,2,22,22,23,0.0025918944392082943,0.002709707822808671,3
24,[4.    2.    0.295],7607,4863,2404,340,8,5,2,1,23,19,22,0.0024976994873143156,0.002892073090574471,0
24,[4.    2.    0.295],7607,4863,2404,340,7,4,2,1,20,19,20,0.0024976994873143156,0.002629157355067701,1
24,[4.    2.    0.295],7607,4863,2404,340,8,5,2,1,23,20,24,0.002629157355067701,0.003154988826081241,2
24,[4.    2.    0.295],7607,4863,2404,340,7,4,2,1,20,20,22,0.002629157355067701,0.002892073090574471,3
25,[4.   2.   1.12],8497,4780,2373,1344,6,4,1,1,17,14,18,0.0016476403436507003,0.0021183947275509,0
25,[4.   2.   1.12],8497,4780,2373,1344,6,4,1,1,17,16,19,0.0018830175356008003,0.00223608332352595,1
25,[4.   2.   1.12],8497,4780,2373,1344,6,4,1,1,17,15,18,0.0017653289396257503,0.0021183947275509,2
25,[4.   2.   1.12],8497,4780,2373,1344,6,4,1,1,17,17,18,0.00200070613157585,0.0021183947275509,3
26,[4 2 2],9729,4890,2405,2434,9,5,2,2,25,20,26,0.0020557097337855893,0.0026724226539212663,0
26,[4 2 2],9729,4890,2405,2434,8,4,2,2,22,21,25,0.002158495220474869,0.002569637167231987,1
26,[4 2 2],9729,4890,2405,2434,8,5,1,2,22,20,22,0.0020557097337855893,0.0022612807071641485,2
26,[4 2 2],9729,4890,2405,2434,7,4,1,2,19,19,20,0.00195292424709631,0.0020557097337855893,3
27,[0.59  0.295 0.295],1531,755,426,350,3,1,1,1,8,6,6,0.003919007184846506,0.003919007184846506,0
27,[0.59  0.295 0.295],1531,755,426,350,3,1,1,1,8,7,7,0.0045721750489875895,0.0045721750489875895,1
27,[0.59  0.295 0.295],1531,755,426,350,3,1,1,1,8,7,8,0.0045721750489875895,0.005225342913128674,2
27,[0.59  0.295 0.295],1531,755,426,350,3,1,1,1,8,8,9,0.005225342913128674,0.005878510777269758,3
28,[0.59  0.295 1.12 ],2430,726,345,1359,4,1,1,2,10,8,9,0.0032921810699588477,0.003703703703703704,0
28,[0.59  0.295 1.12 ],2430,726,345,1359,4,1,1,2,10,9,10,0.003703703703703704,0.00411522633744856,1
28,[0.59  0.295 1.12 ],2430,726,345,1359,4,1,1,2,10,9,10,0.003703703703703704,0.00411522633744856,2
28,[0.59  0.295 1.12 ],2430,726,345,1359,4,1,1,2,10,10,11,0.00411522633744856,0.004526748971193415,3
29,[0.59  0.295 2.   ],3486,726,359,2401,6,1,2,3,15,11,15,0.003155479059093517,0.004302925989672977,0
29,[0.59  0.295 2.   ],3486,726,359,2401,6,1,2,3,15,13,17,0.0037292025243832474,0.004876649454962708,1
29,[0.59  0.295 2.   ],3486,726,359,2401,4,1,0,3,9,9,9,0.0025817555938037868,0.0025817555938037868,2
29,[0.59  0.295 2.   ],3486,726,359,2401,4,1,0,3,9,9,9,0.0025817555938037868,0.0025817555938037868,3
30,[0.59  1.12  0.295],2354,690,1337,327,3,1,1,1,8,6,6,0.002548853016142736,0.002548853016142736,0
30,[0.59  1.12  0.295],2354,690,1337,327,3,1,1,1,8,7,7,0.002973661852166525,0.002973661852166525,1
30,[0.59  1.12  0.295],2354,690,1337,327,3,1,1,1,8,7,8,0.002973661852166525,0.0033984706881903144,2
30,[0.59  1.12  0.295],2354,690,1337,327,3,1,1,1,8,8,9,0.0033984706881903144,0.0038232795242141037,3
31,[0.59 1.12 1.12],3473,740,1326,1407,4,1,1,2,10,8,10,0.002303484019579614,0.0028793550244745176,0
31,[0.59 1.12 1.12],3473,740,1326,1407,4,1,1,2,10,9,11,0.002591419522027066,0.0031672905269219693,1
31,[0.59 1.12 1.12],3473,740,1326,1407,4,1,1,2,10,9,10,0.002591419522027066,0.0028793550244745176,2
31,[0.59 1.12 1.12],3473,740,1326,1407,4,1,1,2,10,10,11,0.0028793550244745176,0.0031672905269219693,3
32,[0.59 1.12 2.  ],4460,746,1323,2391,4,1,1,2,10,9,11,0.002017937219730942,0.002466367713004484,0
32,[0.59 1.12 2.  ],4460,746,1323,2391,4,1,1,2,10,10,12,0.002242152466367713,0.0026905829596412557,1
32,[0.59 1.12 2.  ],4460,746,1323,2391,4,1,1,2,10,9,10,0.002017937219730942,0.002242152466367713,2
32,[0.59 1.12 2.  ],4460,746,1323,2391,4,1,1,2,10,10,11,0.002242152466367713,0.002466367713004484,3
33,[0.59  2.    0.295],3506,743,2398,365,3,1,1,1,8,6,6,0.0017113519680547634,0.0017113519680547634,0
33,[0.59  2.    0.295],3506,743,2398,365,3,1,1,1,8,7,7,0.0019965772960638907,0.0019965772960638907,1
33,[0.59  2.    0.295],3506,743,2398,365,4,1,2,1,11,9,11,0.002567027952082145,0.0031374786081003994,2
33,[0.59  2.    0.295],3506,743,2398,365,4,1,2,1,11,11,13,0.0031374786081003994,0.0037079292641186536,3
34,[0.59 2.   1.12],4400,664,2437,1299,3,1,1,1,8,7,8,0.001590909090909091,0.0018181818181818182,0
34,[0.59 2.   1.12],4400,664,2437,1299,3,1,1,1,8,8,9,0.0018181818181818182,0.0020454545454545456,1
34,[0.59 2.   1.12],4400,664,2437,1299,3,1,1,1,8,7,8,0.001590909090909091,0.0018181818181818182,2
34,[0.59 2.   1.12],4400,664,2437,1299,3,1,1,1,8,8,9,0.0018181818181818182,0.0020454545454545456,3
35,[0.59 2.   2.  ],5465,648,2371,2446,4,1,1,2,10,9,12,0.001646843549862763,0.0021957913998170175,0
35,[0.59 2.   2.  ],5465,648,2371,2446,4,1,1,2,10,10,13,0.0018298261665141812,0.0023787740164684353,1
35,[0.59 2.   2.  ],5465,648,2371,2446,4,1,1,2,10,9,10,0.001646843549862763,0.0018298261665141812,2
35,[0.59 2.   2.  ],5465,648,2371,2446,4,1,1,2,10,10,11,0.0018298261665141812,0.0020128087831655993,3
36,[2.24  0.295 0.295],3385,2681,337,367,2,2,0,0,6,5,5,0.0014771048744460858,0.0014771048744460858,0
36,[2.24  0.295 0.295],3385,2681,337,367,2,2,0,0,6,6,6,0.0017725258493353029,0.0017725258493353029,1
36,[2.24  0.295 0.295],3385,2681,337,367,2,2,0,0,6,5,5,0.0014771048744460858,0.0014771048744460858,2
36,[2.24  0.295 0.295],3385,2681,337,367,2,2,0,0,6,6,6,0.0017725258493353029,0.0017725258493353029,3
37,[2.24  0.295 1.12 ],4441,2679,361,1401,6,3,1,2,16,13,15,0.0029272686331907227,0.003377617653681603,0
37,[2.24  0.295 1.12 ],4441,2679,361,1401,5,2,1,2,13,12,14,0.002702094122945283,0.003152443143436163,1
37,[2.24  0.295 1.12 ],4441,2679,361,1401,5,2,1,2,13,12,13,0.002702094122945283,0.0029272686331907227,2
37,[2.24  0.295 1.12 ],4441,2679,361,1401,5,2,1,2,13,13,14,0.0029272686331907227,0.003152443143436163,3
38,[2.24  0.295 2.   ],5460,2697,356,2407,6,2,1,3,15,13,15,0.002380952380952381,0.0027472527472527475,0
38,[2.24  0.295 2.   ],5460,2697,356,2407,6,2,1,3,15,14,16,0.002564102564102564,0.0029304029304029304,1
38,[2.24  0.295 2.   ],5460,2697,356,2407,6,3,0,3,15,14,15,0.002564102564102564,0.0027472527472527475,2
38,[2.24  0.295 2.   ],5460,2697,356,2407,5,2,0,3,12,12,12,0.002197802197802198,0.002197802197802198,3
39,[2.24  1.12  0.295],4457,2774,1339,344,3,2,0,1,8,8,8,0.0017949293246578416,0.0017949293246578416,0
39,[2.24  1.12  0.295],4457,2774,1339,344,4,3,0,1,11,11,11,0.0024680278214045323,0.0024680278214045323,1
39,[2.24  1.12  0.295],4457,2774,1339,344,5,3,1,1,14,12,14,0.0026923939869867622,0.003141126318151223,2
39,[2.24  1.12  0.295],4457,2774,1339,344,5,3,1,1,14,14,15,0.003141126318151223,0.003365492483733453,3
40,[2.24 1.12 1.12],5358,2704,1286,1368,5,3,1,1,14,11,11,0.002053004852556924,0.002053004852556924,0
40,[2.24 1.12 1.12],5358,2704,1286,1368,5,3,1,1,14,13,13,0.0024262784621127288,0.0024262784621127288,1
40,[2.24 1.12 1.12],5358,2704,1286,1368,5,3,1,1,14,12,13,0.0022396416573348264,0.0024262784621127288,2
40,[2.24 1.12 1.12],5358,2704,1286,1368,5,3,1,1,14,14,15,0.0026129152668906306,0.002799552071668533,3
41,[2.24 1.12 2.  ],6469,2655,1375,2439,5,2,1,2,13,12,15,0.0018550007729169888,0.002318750966146236,0
41,[2.24 1.12 2.  ],6469,2655,1375,2439,5,2,1,2,13,13,16,0.002009584170660071,0.002473334363889318,1
41,[2.24 1.12 2.  ],6469,2655,1375,2439,5,2,1,2,13,12,14,0.0018550007729169888,0.0021641675684031534,2
41,[2.24 1.12 2.  ],6469,2655,1375,2439,5,2,1,2,13,13,14,0.002009584170660071,0.0021641675684031534,3
42,[2.24  2.    0.295],5370,2663,2358,349,4,2,1,1,11,9,12,0.0016759776536312849,0.0022346368715083797,0
42,[2.24  2.    0.295],5370,2663,2358,349,4,2,1,1,11,10,12,0.00186219739292365,0.0022346368715083797,1
42,[2.24  2.    0.295],5370,2663,2358,349,5,3,1,1,14,12,13,0.0022346368715083797,0.002420856610800745,2
42,[2.24  2.    0.295],5370,2663,2358,349,4,2,1,1,11,11,12,0.002048417132216015,0.0022346368715083797,3
43,[2.24 2.   1.12],6401,2644,2426,1331,5,3,1,1,14,12,13,0.0018747070770192159,0.002030932666770817,0
43,[2.24 2.   1.12],6401,2644,2426,1331,5,3,1,1,14,14,15,0.0021871582565224186,0.0023433838462740197,1
43,[2.24 2.   1.12],6401,2644,2426,1331,4,2,1,1,11,10,11,0.0015622558975160131,0.0017184814872676145,2
43,[2.24 2.   1.12],6401,2644,2426,1331,5,3,1,1,14,14,15,0.0021871582565224186,0.0023433838462740197,3
44,[2.24 2.   2.  ],7466,2685,2368,2413,8,3,2,3,21,18,23,0.0024109295472810074,0.0030806321993035093,0
44,[2.24 2.   2.  ],7466,2685,2368,2413,7,2,2,3,18,17,21,0.002276989016876507,0.0028127511384945084,1
44,[2.24 2.   2.  ],7466,2685,2368,2413,7,3,1,3,18,16,17,0.0021430484864720066,0.002276989016876507,2
44,[2.24 2.   2.  ],7466,2685,2368,2413,6,2,1,3,15,15,16,0.002009107956067506,0.0021430484864720066,3
45,[4.    0.295 0.295],5567,4808,396,363,7,5,1,1,20,16,17,0.002874079396443327,0.0030537093587210346,0
45,[4.    0.295 0.295],5567,4808,396,363,7,5,1,1,20,19,19,0.0034129692832764505,0.0034129692832764505,1
45,[4.    0.295 0.295],5567,4808,396,363,7,5,1,1,20,17,19,0.0030537093587210346,0.0034129692832764505,2
45,[4.    0.295 0.295],5567,4808,396,363,7,5,1,1,20,20,21,0.0035925992455541583,0.0037722292078318665,3
46,[4.    0.295 1.12 ],6390,4714,354,1322,7,4,1,2,19,15,18,0.002347417840375587,0.0028169014084507044,0
46,[4.    0.295 1.12 ],6390,4714,354,1322,8,5,1,2,22,21,23,0.0032863849765258214,0.0035993740219092333,1
46,[4.    0.295 1.12 ],6390,4714,354,1322,8,5,1,2,22,19,21,0.00297339593114241,0.0032863849765258214,2
46,[4.    0.295 1.12 ],6390,4714,354,1322,8,5,1,2,22,22,23,0.0034428794992175274,0.0035993740219092333,3
47,[4.    0.295 2.   ],7543,4767,377,2399,7,5,0,2,19,17,21,0.0022537451942198066,0.002784038181095055,0
47,[4.    0.295 2.   ],7543,4767,377,2399,7,5,0,2,19,19,21,0.0025188916876574307,0.002784038181095055,1
47,[4.    0.295 2.   ],7543,4767,377,2399,9,6,1,2,25,22,25,0.002916611427813867,0.0033143311679703037,2
47,[4.    0.295 2.   ],7543,4767,377,2399,8,5,1,2,22,22,23,0.002916611427813867,0.003049184674532679,3
48,[4.    1.12  0.295],6544,4818,1350,376,7,5,1,1,20,16,18,0.0024449877750611247,0.0027506112469437654,0
48,[4.    1.12  0.295],6544,4818,1350,376,7,5,1,1,20,19,19,0.0029034229828850855,0.0029034229828850855,1
48,[4.    1.12  0.295],6544,4818,1350,376,7,5,1,1,20,17,20,0.002597799511002445,0.003056234718826406,2
48,[4.    1.12  0.295],6544,4818,1350,376,7,5,1,1,20,20,21,0.003056234718826406,0.003209046454767726,3
49,[4.   1.12 1.12],7318,4704,1281,1333,6,4,1,1,17,14,17,0.0019130910084722602,0.002323039081716316,0
49,[4.   1.12 1.12],7318,4704,1281,1333,7,5,1,1,20,19,20,0.002596337797212353,0.002732987154960372,1
49,[4.   1.12 1.12],7318,4704,1281,1333,7,5,1,1,20,17,19,0.002323039081716316,0.002596337797212353,2
49,[4.   1.12 1.12],7318,4704,1281,1333,7,5,1,1,20,20,21,0.002732987154960372,0.00286963651270839,3
50,[4.   1.12 2.  ],8462,4726,1324,2412,9,5,1,3,24,20,25,0.002363507445048452,0.002954384306310565,0
50,[4.   1.12 2.  ],8462,4726,1324,2412,9,5,1,3,24,23,26,0.0027180335618057195,0.0030725596785629874,1
50,[4.   1.12 2.  ],8462,4726,1324,2412,9,5,1,3,24,21,23,0.0024816828173008744,0.0027180335618057195,2
50,[4.   1.12 2.  ],8462,4726,1324,2412,9,5,1,3,24,24,25,0.0028362089340581422,0.002954384306310565,3
51,[4.    2.    0.295],7433,4701,2386,346,7,5,1,1,20,16,18,0.002152562895197094,0.002421633257096731,0
51,[4.    2.    0.295],7433,4701,2386,346,7,5,1,1,20,19,19,0.0025561684380465493,0.0025561684380465493,1
51,[4.    2.    0.295],7433,4701,2386,346,7,5,1,1,20,17,19,0.0022870980761469126,0.0025561684380465493,2
51,[4.    2.    0.295],7433,4701,2386,346,7,5,1,1,20,20,21,0.0026907036189963676,0.002825238799946186,3
52,[4.   2.   1.12],8455,4800,2362,1293,8,5,2,1,23,19,23,0.0022471910112359553,0.0027202838557066826,0
52,[4.   2.   1.12],8455,4800,2362,1293,7,4,2,1,20,19,22,0.0022471910112359553,0.0026020106445890008,1
52,[4.   2.   1.12],8455,4800,2362,1293,7,5,1,1,20,17,19,0.002010644589000591,0.0022471910112359553,2
52,[4.   2.   1.12],8455,4800,2362,1293,6,4,1,1,17,17,18,0.002010644589000591,0.0021289178001182734,3
53,[4 2 2],9690,4842,2458,2390,9,5,2,2,25,20,27,0.0020639834881320948,0.0027863777089783283,0
53,[4 2 2],9690,4842,2458,2390,9,5,2,2,25,24,30,0.002476780185758514,0.0030959752321981426,1
53,[4 2 2],9690,4842,2458,2390,7,4,1,2,19,17,19,0.0017543859649122807,0.00196078431372549,2
53,[4 2 2],9690,4842,2458,2390,8,5,1,2,22,22,23,0.0022703818369453044,0.002373581011351909,3
54,[0.59  0.295 0.295],1358,651,380,327,3,1,1,1,8,6,6,0.004418262150220913,0.004418262150220913,0
54,[0.59  0.295 0.295],1358,651,380,327,3,1,1,1,8,7,7,0.005154639175257732,0.005154639175257732,1
54,[0.59  0.295 0.295],1358,651,380,327,3,1,1,1,8,7,8,0.005154639175257732,0.005891016200294551,2
54,[0.59  0.295 0.295],1358,651,380,327,3,1,1,1,8,8,9,0.005891016200294551,0.0066273932253313695,3
55,[0.59  0.295 1.12 ],2354,682,348,1324,3,1,1,1,8,6,7,0.002548853016142736,0.002973661852166525,0
55,[0.59  0.295 1.12 ],2354,682,348,1324,3,1,1,1,8,7,8,0.002973661852166525,0.0033984706881903144,1
55,[0.59  0.295 1.12 ],2354,682,348,1324,3,1,1,1,8,7,8,0.002973661852166525,0.0033984706881903144,2
55,[0.59  0.295 1.12 ],2354,682,348,1324,3,1,1,1,8,8,9,0.0033984706881903144,0.0038232795242141037,3
56,[0.59  0.295 2.   ],3389,697,334,2358,5,1,1,3,12,10,13,0.0029507229271171437,0.0038359398052522867,0
56,[0.59  0.295 2.   ],3389,697,334,2358,5,1,1,3,12,11,14,0.003245795219828858,0.004131012097964001,1
56,[0.59  0.295 2.   ],3389,697,334,2358,5,1,1,3,12,11,12,0.003245795219828858,0.0035408675125405725,2
