context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
0,[0.59 0.59 0.59],2114,667,727,720,2.8954671600370028,0.9870490286771508,0.9435707678075855,0.9648473635522664,7.721554116558742,5.88159111933395,6.160962072155412,0.002782209611794678,0.002914362380395181,0
0,[0.59 0.59 0.59],2114,667,727,720,2.8954671600370028,0.9870490286771508,0.9435707678075855,0.9648473635522664,7.721554116558742,6.8131359851988895,7.073080481036078,0.0032228647044460217,0.00334582804211735,1
0,[0.59 0.59 0.59],2114,667,727,720,2.8954671600370028,0.9870490286771508,0.9435707678075855,0.9648473635522664,7.721554116558742,6.790009250693802,7.733580018501388,0.0032119249057208144,0.003658268693709266,2
0,[0.59 0.59 0.59],2114,667,727,720,2.8954671600370028,0.9870490286771508,0.9435707678075855,0.9648473635522664,7.721554116558742,7.721554116558742,8.665124884366328,0.003652579998372158,0.004098923786360609,3
1,[0.59 0.59 1.5 ],3096,710,665,1721,3.6635859519408505,0.9852125693160814,0.9695009242144177,1.7088724584103512,9.2818853974122,6.967652495378928,10.384473197781885,0.00225053375173738,0.0033541580096194718,0
1,[0.59 0.59 1.5 ],3096,710,665,1721,3.6737523105360443,0.9852125693160814,0.9796672828096118,1.7088724584103512,9.312384473197781,7.878927911275416,10.329944547134936,0.0025448733563551086,0.0033365453963614135,1
1,[0.59 0.59 1.5 ],3096,710,665,1721,3.641404805914972,0.9852125693160814,0.9380776340110906,1.7181146025878005,9.206099815157117,8.282809611829945,9.220887245841036,0.0026753261020122563,0.002978322753824624,2
1,[0.59 0.59 1.5 ],3096,710,665,1721,3.641404805914972,0.9852125693160814,0.9380776340110906,1.7181146025878005,9.206099815157117,9.206099815157117,10.144177449168208,0.002973546451924133,0.003276543103736501,3
2,[0.59 0.59 2.24],4078,702,700,2676,4.72735674676525,0.9815157116451017,1.0711645101663585,2.674676524953789,11.507393715341959,8.963955637707949,14.641404805914972,0.002198125462900429,0.003590339579675079,0
2,[0.59 0.59 2.24],4078,702,700,2676,4.7865064695009245,0.9815157116451017,1.1256931608133087,2.6792975970425137,11.680221811460259,9.764325323475045,14.199630314232902,0.0023943907119850527,0.0034820084144759444,1
