context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
5,[0.59  0.413 5.663],7961,704,521,6736,10,1,3,6,24,18,25,0.0022610224846124857,0.0031403090064062306,0
5,[0.59  0.413 5.663],7961,704,521,6736,10,1,3,6,24,21,28,0.0026378595653812334,0.003517146087174978,1
5,[0.59  0.413 5.663],7961,704,521,6736,8,1,1,6,18,17,18,0.0021354101243562366,0.0022610224846124857,2
5,[0.59  0.413 5.663],7961,704,521,6736,8,1,1,6,18,18,19,0.0022610224846124857,0.002386634844868735,3
6,[0.59  0.413 7.136],9607,704,518,8385,11,1,3,7,26,20,33,0.0020818153429790777,0.0034349953159154784,0
6,[0.59  0.413 7.136],9607,704,518,8385,11,1,3,7,26,23,36,0.0023940876444259393,0.00374726761736234,1
6,[0.59  0.413 7.136],9607,704,518,8385,9,1,1,7,20,19,20,0.0019777245758301237,0.0020818153429790777,2
6,[0.59  0.413 7.136],9607,704,518,8385,9,1,1,7,20,20,21,0.0020818153429790777,0.0021859061101280317,3
7,[0.59  1.568 0.413],3044,716,1851,477,3,1,1,1,8,6,6,0.0019710906701708277,0.0019710906701708277,0
7,[0.59  1.568 0.413],3044,716,1851,477,3,1,1,1,8,7,7,0.0022996057818659658,0.0022996057818659658,1
7,[0.59  1.568 0.413],3044,716,1851,477,3,1,1,1,8,7,8,0.0022996057818659658,0.002628120893561104,2
7,[0.59  1.568 0.413],3044,716,1851,477,3,1,1,1,8,8,9,0.002628120893561104,0.002956636005256242,3
8,[0.59  1.568 1.568],4463,684,1871,1908,4,1,1,2,10,8,10,0.0017925162446784674,0.002240645305848084,0
8,[0.59  1.568 1.568],4463,684,1871,1908,4,1,1,2,10,9,11,0.002016580775263276,0.002464709836432893,1
8,[0.59  1.568 1.568],4463,684,1871,1908,4,1,1,2,10,9,10,0.002016580775263276,0.002240645305848084,2
8,[0.59  1.568 1.568],4463,684,1871,1908,4,1,1,2,10,10,11,0.002240645305848084,0.002464709836432893,3
9,[0.59  1.568 3.2  ],6355,712,1821,3822,7,1,2,4,17,13,19,0.002045633359559402,0.002989771833202203,0
9,[0.59  1.568 3.2  ],6355,712,1821,3822,7,1,2,4,17,15,21,0.0023603461841070024,0.0033044846577498033,1
9,[0.59  1.568 3.2  ],6355,712,1821,3822,6,1,1,4,14,13,14,0.002045633359559402,0.002202989771833202,2
9,[0.59  1.568 3.2  ],6355,712,1821,3822,6,1,1,4,14,14,15,0.002202989771833202,0.0023603461841070024,3
10,[0.59  1.568 4.753],8136,663,1827,5646,9,1,3,5,22,17,25,0.0020894788593903636,0.003072763028515241,0
10,[0.59  1.568 4.753],8136,663,1827,5646,9,1,3,5,22,20,28,0.0024582104228121925,0.00344149459193707,1
10,[0.59  1.568 4.753],8136,663,1827,5646,7,1,1,5,16,15,16,0.0018436578171091445,0.0019665683382497543,2
10,[0.59  1.568 4.753],8136,663,1827,5646,7,1,1,5,16,16,17,0.0019665683382497543,0.0020894788593903636,3
11,[0.59  1.568 4.977],8574,684,1833,6057,10,1,3,6,24,18,27,0.002099370188943317,0.0031490552834149755,0
11,[0.59  1.568 4.977],8574,684,1833,6057,10,1,3,6,24,21,30,0.00244926522043387,0.0034989503149055285,1
11,[0.59  1.568 4.977],8574,684,1833,6057,8,1,1,6,18,17,18,0.0019827385117797995,0.002099370188943317,2
11,[0.59  1.568 4.977],8574,684,1833,6057,8,1,1,6,18,18,19,0.002099370188943317,0.0022160018661068347,3
12,[0.59  1.568 5.663],9413,683,1842,6888,12,1,4,7,29,22,32,0.0023371932433868055,0.003399553808562626,0
12,[0.59  1.568 5.663],9413,683,1842,6888,12,1,4,7,29,26,36,0.0027621374694571338,0.0038244980346329545,1
12,[0.59  1.568 5.663],9413,683,1842,6888,9,1,1,7,20,19,20,0.002018485073834059,0.0021247211303516414,2
12,[0.59  1.568 5.663],9413,683,1842,6888,9,1,1,7,20,20,21,0.0021247211303516414,0.002230957186869223,3
13,[0.59  1.568 7.136],11119,700,1848,8571,14,1,4,9,33,25,38,0.0022484036334202715,0.0034175735227988126,0
13,[0.59  1.568 7.136],11119,700,1848,8571,14,1,4,9,33,29,42,0.002608148214767515,0.0037773181041460564,1
13,[0.59  1.568 7.136],11119,700,1848,8571,11,1,1,9,24,23,24,0.00206853134274665,0.0021584674880834607,2
13,[0.59  1.568 7.136],11119,700,1848,8571,11,1,1,9,24,24,25,0.0021584674880834607,0.0022484036334202715,3
14,[0.59  3.2   0.413],5026,670,3841,515,4,1,2,1,11,8,11,0.0015917230401910067,0.0021886191802626344,0
14,[0.59  3.2   0.413],5026,670,3841,515,4,1,2,1,11,9,12,0.0017906884202148826,0.00238758456028651,1
14,[0.59  3.2   0.413],5026,670,3841,515,4,1,2,1,11,9,11,0.0017906884202148826,0.0021886191802626344,2
14,[0.59  3.2   0.413],5026,670,3841,515,4,1,2,1,11,11,13,0.0021886191802626344,0.002586549940310386,3
15,[0.59  3.2   1.568],6436,729,3779,1928,5,1,2,2,13,10,15,0.0015537600994406464,0.0023306401491609697,0
15,[0.59  3.2   1.568],6436,729,3779,1928,5,1,2,2,13,12,17,0.0018645121193287756,0.0026413921690490987,1
15,[0.59  3.2   1.568],6436,729,3779,1928,5,1,2,2,13,11,13,0.001709136109384711,0.0020198881292728403,2
15,[0.59  3.2   1.568],6436,729,3779,1928,5,1,2,2,13,13,15,0.0020198881292728403,0.0023306401491609697,3
16,[0.59 3.2  3.2 ],8547,728,3881,3938,7,1,2,4,17,15,22,0.001755001755001755,0.002574002574002574,0
16,[0.59 3.2  3.2 ],8547,728,3881,3938,7,1,2,4,17,16,23,0.001872001872001872,0.002691002691002691,1
16,[0.59 3.2  3.2 ],8547,728,3881,3938,7,1,2,4,17,15,17,0.001755001755001755,0.001989001989001989,2
16,[0.59 3.2  3.2 ],8547,728,3881,3938,7,1,2,4,17,17,19,0.001989001989001989,0.002223002223002223,3
17,[0.59  3.2   4.753],10293,690,3815,5788,9,1,3,5,22,17,27,0.0016516078888565045,0.0026231419411250363,0
17,[0.59  3.2   4.753],10293,690,3815,5788,9,1,3,5,22,20,30,0.001943068104537064,0.002914602156805596,1
17,[0.59  3.2   4.753],10293,690,3815,5788,7,1,1,5,16,15,16,0.001457301078402798,0.0015544544836296511,2
17,[0.59  3.2   4.753],10293,690,3815,5788,7,1,1,5,16,16,17,0.0015544544836296511,0.0016516078888565045,3
18,[0.59  3.2   4.977],10648,718,3890,6040,9,1,3,5,22,18,30,0.0016904583020285499,0.0028174305033809165,0
18,[0.59  3.2   4.977],10648,718,3890,6040,9,1,3,5,22,20,32,0.0018782870022539444,0.003005259203606311,1
18,[0.59  3.2   4.977],10648,718,3890,6040,8,1,2,5,19,18,20,0.0016904583020285499,0.0018782870022539444,2
18,[0.59  3.2   4.977],10648,718,3890,6040,8,1,2,5,19,19,21,0.0017843726521412473,0.0019722013523666418,3
19,[0.59  3.2   5.663],11402,712,3834,6856,12,1,4,7,29,21,35,0.0018417821434835993,0.003069636905805999,0
19,[0.59  3.2   5.663],11402,712,3834,6856,12,1,4,7,29,25,39,0.0021925977898614277,0.0034204525521838273,1
19,[0.59  3.2   5.663],11402,712,3834,6856,10,1,2,7,23,21,23,0.0018417821434835993,0.0020171899666725137,2
19,[0.59  3.2   5.663],11402,712,3834,6856,10,1,2,7,23,23,25,0.0020171899666725137,0.0021925977898614277,3
20,[0.59  3.2   7.136],13062,747,3849,8466,14,1,4,9,33,26,44,0.001990506813657939,0.0033685499923442044,0
20,[0.59  3.2   7.136],13062,747,3849,8466,14,1,4,9,33,29,47,0.0022201806767723166,0.0035982238554585822,1
20,[0.59  3.2   7.136],13062,747,3849,8466,11,1,1,9,24,23,24,0.0017608329505435615,0.0018373909049150207,2
20,[0.59  3.2   7.136],13062,747,3849,8466,11,1,1,9,24,24,25,0.0018373909049150207,0.0019139488592864798,3
21,[0.59  4.753 0.413],6859,700,5653,506,4,1,2,1,11,8,11,0.001166350779997084,0.0016037323224959907,0
21,[0.59  4.753 0.413],6859,700,5653,506,4,1,2,1,11,10,13,0.0014579384749963552,0.0018953200174952618,1
21,[0.59  4.753 0.413],6859,700,5653,506,5,1,3,1,14,11,14,0.0016037323224959907,0.002041113864994897,2
21,[0.59  4.753 0.413],6859,700,5653,506,5,1,3,1,14,14,17,0.002041113864994897,0.0024784954074938037,3
22,[0.59  4.753 1.568],8293,667,5663,1963,6,1,3,2,16,11,18,0.0013264198721813579,0.0021705052453876764,0
22,[0.59  4.753 1.568],8293,667,5663,1963,6,1,3,2,16,14,21,0.0016881707464126371,0.002532256119618956,1
22,[0.59  4.753 1.568],8293,667,5663,1963,6,1,3,2,16,13,16,0.0015675871216688773,0.0019293379959001568,2
22,[0.59  4.753 1.568],8293,667,5663,1963,6,1,3,2,16,16,19,0.0019293379959001568,0.0022910888701314362,3
23,[0.59  4.753 3.2  ],10251,699,5686,3866,8,2,3,3,21,17,23,0.001658374792703151,0.002243683543068969,0
23,[0.59  4.753 3.2  ],10251,699,5686,3866,7,1,3,3,18,17,23,0.001658374792703151,0.002243683543068969,1
23,[0.59  4.753 3.2  ],10251,699,5686,3866,7,2,2,3,18,16,18,0.001560823334308848,0.001755926251097454,2
23,[0.59  4.753 3.2  ],10251,699,5686,3866,6,1,2,3,15,15,17,0.0014632718759145448,0.001658374792703151,3
24,[0.59  4.753 4.753],12161,685,5668,5808,12,2,4,6,30,23,36,0.0018912918345530794,0.002960282871474385,0
24,[0.59  4.753 4.753],12161,685,5668,5808,11,1,4,6,27,24,37,0.001973521914316257,0.0030425129512375625,1
24,[0.59  4.753 4.753],12161,685,5668,5808,11,2,3,6,27,24,27,0.001973521914316257,0.002220212153605789,2
24,[0.59  4.753 4.753],12161,685,5668,5808,10,1,3,6,24,24,27,0.001973521914316257,0.002220212153605789,3
25,[0.59  4.753 4.977],12488,711,5721,6056,12,1,4,7,29,25,43,0.0020019218449711723,0.0034433055733504164,0
25,[0.59  4.753 4.977],12488,711,5721,6056,12,1,4,7,29,25,43,0.0020019218449711723,0.0034433055733504164,1
25,[0.59  4.753 4.977],12488,711,5721,6056,12,2,3,7,29,26,29,0.002081998718770019,0.0023222293401665597,2
25,[0.59  4.753 4.977],12488,711,5721,6056,11,1,3,7,26,26,29,0.002081998718770019,0.0023222293401665597,3
26,[0.59  4.753 5.663],13282,749,5728,6805,9,1,2,6,21,19,28,0.0014305074536967324,0.0021081162475530793,0
26,[0.59  4.753 5.663],13282,749,5728,6805,9,1,2,6,21,19,28,0.0014305074536967324,0.0021081162475530793,1
26,[0.59  4.753 5.663],13282,749,5728,6805,10,2,2,6,24,22,24,0.001656377051648848,0.0018069567836169252,2
26,[0.59  4.753 5.663],13282,749,5728,6805,9,1,2,6,21,21,23,0.0015810871856648096,0.0017316669176328865,3
27,[0.59  4.753 7.136],14937,684,5630,8623,13,1,4,8,31,27,44,0.0018075918859208676,0.0029457052955747473,0
27,[0.59  4.753 7.136],14937,684,5630,8623,13,1,4,8,31,28,45,0.0018745397335475664,0.003012653143201446,1
27,[0.59  4.753 7.136],14937,684,5630,8623,12,1,3,8,28,26,29,0.0017406440382941688,0.0019414875811742652,2
27,[0.59  4.753 7.136],14937,684,5630,8623,12,1,3,8,28,28,31,0.0018745397335475664,0.002075383276427663,3
28,[0.59  4.977 0.413],7123,700,5945,478,7,2,3,2,19,16,24,0.0022462445598764565,0.0033693668398146847,0
28,[0.59  4.977 0.413],7123,700,5945,478,5,1,2,2,13,12,15,0.0016846834199073424,0.002105854274884178,1
28,[0.59  4.977 0.413],7123,700,5945,478,4,1,2,1,11,9,11,0.0012635125649305067,0.001544293134915064,2
28,[0.59  4.977 0.413],7123,700,5945,478,4,1,2,1,11,11,13,0.001544293134915064,0.0018250737048996209,3
29,[0.59  4.977 1.568],8550,726,5932,1892,6,1,3,2,16,13,18,0.0015204678362573099,0.002105263157894737,0
29,[0.59  4.977 1.568],8550,726,5932,1892,6,1,3,2,16,16,21,0.0018713450292397662,0.002456140350877193,1
29,[0.59  4.977 1.568],8550,726,5932,1892,6,2,2,2,16,14,16,0.0016374269005847953,0.0018713450292397662,2
29,[0.59  4.977 1.568],8550,726,5932,1892,5,1,2,2,13,13,15,0.0015204678362573099,0.0017543859649122807,3
30,[0.59  4.977 3.2  ],10260,674,5813,3773,10,3,3,4,26,22,30,0.0021442495126705653,0.0029239766081871343,0
30,[0.59  4.977 3.2  ],10260,674,5813,3773,8,1,3,4,20,19,27,0.001851851851851852,0.002631578947368421,1
30,[0.59  4.977 3.2  ],10260,674,5813,3773,10,3,3,4,26,23,26,0.0022417153996101362,0.00253411306042885,2
30,[0.59  4.977 3.2  ],10260,674,5813,3773,8,1,3,4,20,20,23,0.001949317738791423,0.0022417153996101362,3
31,[0.59  4.977 4.753],12327,701,5973,5653,9,1,3,5,22,19,30,0.001541332035369514,0.002433682161109759,0
31,[0.59  4.977 4.753],12327,701,5973,5653,9,1,3,5,22,19,30,0.001541332035369514,0.002433682161109759,1
31,[0.59  4.977 4.753],12327,701,5973,5653,8,1,2,5,19,17,19,0.0013790865579621967,0.001541332035369514,2
31,[0.59  4.977 4.753],12327,701,5973,5653,8,1,2,5,19,19,21,0.001541332035369514,0.0017035775127768314,3
32,[0.59  4.977 4.977],12727,733,6042,5952,11,1,4,6,27,24,36,0.0018857546947434588,0.0028286320421151883,0
32,[0.59  4.977 4.977],12727,733,6042,5952,10,1,3,6,24,21,33,0.0016500353579005265,0.0025929127052722557,1
32,[0.59  4.977 4.977],12727,733,6042,5952,11,3,2,6,27,25,27,0.001964327807024436,0.002121474031586391,2
32,[0.59  4.977 4.977],12727,733,6042,5952,9,1,2,6,21,21,23,0.0016500353579005265,0.0018071815824624814,3
33,[0.59  4.977 5.663],13538,722,6047,6769,12,1,4,7,29,22,38,0.001625055399615896,0.0028069138720638203,0
33,[0.59  4.977 5.663],13538,722,6047,6769,12,1,4,7,29,26,42,0.001920520017727877,0.0031023784901758012,1
33,[0.59  4.977 5.663],13538,722,6047,6769,10,1,2,7,23,21,23,0.0015511892450879006,0.0016989215541438913,2
33,[0.59  4.977 5.663],13538,722,6047,6769,10,1,2,7,23,23,25,0.0016989215541438913,0.0018466538631998818,3
34,[0.59  4.977 7.136],15213,649,5961,8603,15,1,5,9,36,31,54,0.0020377308880562676,0.0035495957404851116,0
34,[0.59  4.977 7.136],15213,649,5961,8603,15,1,5,9,36,31,54,0.0020377308880562676,0.0035495957404851116,1
34,[0.59  4.977 7.136],15213,649,5961,8603,15,2,4,9,36,32,36,0.0021034641425096957,0.0023663971603234074,2
34,[0.59  4.977 7.136],15213,649,5961,8603,14,1,4,9,33,33,37,0.0021691973969631237,0.0024321304147768355,3
35,[0.59  5.663 0.413],7912,720,6698,494,6,2,3,1,17,13,16,0.0016430738119312437,0.0020222446916076846,0
35,[0.59  5.663 0.413],7912,720,6698,494,5,1,3,1,14,13,16,0.0016430738119312437,0.0020222446916076846,1
35,[0.59  5.663 0.413],7912,720,6698,494,7,3,3,1,20,17,20,0.0021486349848331646,0.0025278058645096056,2
35,[0.59  5.663 0.413],7912,720,6698,494,5,1,3,1,14,14,17,0.001769464105156724,0.0021486349848331646,3
36,[0.59  5.663 1.568],9386,734,6818,1834,9,3,4,2,25,22,27,0.002343916471340294,0.00287662476028127,0
36,[0.59  5.663 1.568],9386,734,6818,1834,7,1,4,2,19,18,23,0.0019177498401875134,0.002450458129128489,1
36,[0.59  5.663 1.568],9386,734,6818,1834,10,4,4,2,28,24,28,0.0025569997869166845,0.002983166418069465,2
36,[0.59  5.663 1.568],9386,734,6818,1834,7,1,4,2,19,19,23,0.0020242914979757085,0.002450458129128489,3
37,[0.59  5.663 3.2  ],11185,709,6768,3708,9,1,4,4,23,21,33,0.0018775145283862315,0.002950379973178364,0
37,[0.59  5.663 3.2  ],11185,709,6768,3708,9,1,4,4,23,21,33,0.0018775145283862315,0.002950379973178364,1
37,[0.59  5.663 3.2  ],11185,709,6768,3708,11,4,3,4,29,26,29,0.00232454179704962,0.002592758158247653,2
37,[0.59  5.663 3.2  ],11185,709,6768,3708,8,1,3,4,20,20,23,0.001788109074653554,0.002056325435851587,3
38,[0.59  5.663 4.753],13252,734,6802,5716,12,2,4,6,30,23,36,0.0017355870811952912,0.0027165710836100213,0
38,[0.59  5.663 4.753],13252,734,6802,5716,11,1,4,6,27,24,37,0.0018110473890733474,0.002792031391488077,1
38,[0.59  5.663 4.753],13252,734,6802,5716,13,3,4,6,33,29,33,0.002188348928463628,0.0024901901599758526,2
38,[0.59  5.663 4.753],13252,734,6802,5716,11,1,4,6,27,27,31,0.0020374283127075157,0.0023392695442197406,3
39,[0.59  5.663 4.977],13575,751,6792,6032,15,2,6,7,38,26,45,0.0019152854511970533,0.0033149171270718232,0
39,[0.59  5.663 4.977],13575,751,6792,6032,14,1,6,7,35,29,48,0.002136279926335175,0.0035359116022099448,1
39,[0.59  5.663 4.977],13575,751,6792,6032,12,3,3,6,30,27,30,0.001988950276243094,0.0022099447513812156,2
39,[0.59  5.663 4.977],13575,751,6792,6032,10,1,3,6,24,24,27,0.0017679558011049724,0.001988950276243094,3
40,[0.59  5.663 5.663],14453,689,6863,6901,13,1,5,7,32,25,42,0.0017297446896838028,0.0029059710786687883,0
40,[0.59  5.663 5.663],14453,689,6863,6901,13,1,5,7,32,27,44,0.001868124264858507,0.0030443506538434927,1
40,[0.59  5.663 5.663],14453,689,6863,6901,14,3,4,7,35,31,35,0.002144883415207915,0.002421642565557324,2
40,[0.59  5.663 5.663],14453,689,6863,6901,12,1,4,7,29,29,33,0.002006503840033211,0.0022832629903826195,3
41,[0.59  5.663 7.136],15993,684,6762,8547,16,3,5,8,40,31,55,0.001938348027261927,0.0034390045644969672,0
41,[0.59  5.663 7.136],15993,684,6762,8547,14,1,5,8,34,30,54,0.0018758206715438004,0.0033764772087788407,1
41,[0.59  5.663 7.136],15993,684,6762,8547,15,3,4,8,37,33,37,0.0020634027386981805,0.002313512161570687,2
41,[0.59  5.663 7.136],15993,684,6762,8547,13,1,4,8,31,31,35,0.001938348027261927,0.0021884574501344336,3
42,[0.59  7.136 0.413],9779,726,8542,511,9,3,5,1,26,25,29,0.0025564986194907455,0.0029655383986092647,0
42,[0.59  7.136 0.413],9779,726,8542,511,7,1,4,2,19,17,22,0.001738419061253707,0.0022497187851518562,1
42,[0.59  7.136 0.413],9779,726,8542,511,9,4,4,1,26,22,26,0.0022497187851518562,0.0026587585642703754,2
42,[0.59  7.136 0.413],9779,726,8542,511,6,1,4,1,17,17,21,0.001738419061253707,0.0021474588403722263,3
43,[0.59  7.136 1.568],11058,686,8528,1844,5,1,3,1,14,14,17,0.001266051727256285,0.0015373485259540605,0
43,[0.59  7.136 1.568],11058,686,8528,1844,5,1,3,1,14,14,17,0.001266051727256285,0.0015373485259540605,1
43,[0.59  7.136 1.568],11058,686,8528,1844,9,4,4,1,26,22,26,0.0019895098571170193,0.0023512389220473866,2
43,[0.59  7.136 1.568],11058,686,8528,1844,6,1,4,1,17,17,21,0.0015373485259540605,0.0018990775908844276,3
44,[0.59  7.136 3.2  ],12822,731,8328,3763,12,3,5,4,32,28,43,0.0021837466853844955,0.0033536109811261893,0
44,[0.59  7.136 3.2  ],12822,731,8328,3763,10,1,5,4,26,22,38,0.0017158009670878178,0.002963656215878958,1
44,[0.59  7.136 3.2  ],12822,731,8328,3763,11,4,3,4,29,26,29,0.0020277647792856027,0.0022617376384339418,2
44,[0.59  7.136 3.2  ],12822,731,8328,3763,8,1,3,4,20,20,23,0.0015598190609889253,0.001793791920137264,3
45,[0.59  7.136 4.753],14930,684,8545,5701,12,2,4,6,30,23,35,0.0015405224380442063,0.002344273275284662,0
45,[0.59  7.136 4.753],14930,684,8545,5701,11,1,4,6,27,24,36,0.001607501674480911,0.0024112525117213662,1
45,[0.59  7.136 4.753],14930,684,8545,5701,12,3,3,6,30,27,30,0.0018084393837910248,0.0020093770931011385,2
45,[0.59  7.136 4.753],14930,684,8545,5701,10,1,3,6,24,24,27,0.001607501674480911,0.0018084393837910248,3
46,[0.59  7.136 4.977],15256,704,8532,6020,10,0,5,5,25,21,35,0.00137650760356581,0.0022941793392763504,0
46,[0.59  7.136 4.977],15256,704,8532,6020,11,1,5,5,28,24,38,0.0015731515469323545,0.0024908232826428944,1
46,[0.59  7.136 4.977],15256,704,8532,6020,13,4,3,6,33,30,33,0.001966439433665443,0.0021630833770319873,2
46,[0.59  7.136 4.977],15256,704,8532,6020,10,1,3,6,24,24,27,0.0015731515469323545,0.0017697954902988987,3
47,[0.59  7.136 5.663],16135,693,8529,6913,14,1,6,7,35,30,51,0.0018593120545398203,0.0031608304927176947,0
47,[0.59  7.136 5.663],16135,693,8529,6913,14,1,6,7,35,30,51,0.0018593120545398203,0.0031608304927176947,1
47,[0.59  7.136 5.663],16135,693,8529,6913,16,5,4,7,41,37,41,0.002293151533932445,0.0025410598078710878,2
47,[0.59  7.136 5.663],16135,693,8529,6913,12,1,4,7,29,29,33,0.0017973349860551597,0.0020452432599938025,3
48,[0.59  7.136 7.136],17844,704,8604,8536,20,5,7,8,52,39,63,0.0021856086079354406,0.0035305985205110963,0
48,[0.59  7.136 7.136],17844,704,8604,8536,16,1,7,8,40,34,58,0.0019054023761488456,0.0032503922887245013,1
48,[0.59  7.136 7.136],17844,704,8604,8536,18,5,5,8,46,41,46,0.0022976911006500783,0.0025778973324366732,2
48,[0.59  7.136 7.136],17844,704,8604,8536,14,1,5,8,34,34,39,0.0019054023761488456,0.0021856086079354406,3
49,[2.24  0.413 0.413],3708,2726,503,479,4,2,1,1,11,9,9,0.0024271844660194173,0.0024271844660194173,0
49,[2.24  0.413 0.413],3708,2726,503,479,5,3,1,1,14,13,13,0.003505933117583603,0.003505933117583603,1
49,[2.24  0.413 0.413],3708,2726,503,479,5,3,1,1,14,12,13,0.003236245954692557,0.003505933117583603,2
49,[2.24  0.413 0.413],3708,2726,503,479,5,3,1,1,14,14,15,0.0037756202804746495,0.0040453074433656954,3
50,[2.24  0.413 1.568],5082,2622,520,1940,7,3,2,2,19,15,19,0.0029515938606847697,0.003738685556867375,0
50,[2.24  0.413 1.568],5082,2622,520,1940,7,3,2,2,19,18,21,0.0035419126328217238,0.004132231404958678,1
50,[2.24  0.413 1.568],5082,2622,520,1940,6,3,1,2,16,14,16,0.0027548209366391185,0.003148366784730421,2
50,[2.24  0.413 1.568],5082,2622,520,1940,6,3,1,2,16,16,17,0.003148366784730421,0.0033451397087760726,3
51,[2.24  0.413 3.2  ],7000,2672,513,3815,7,3,1,3,18,15,17,0.002142857142857143,0.0024285714285714284,0
51,[2.24  0.413 3.2  ],7000,2672,513,3815,7,3,1,3,18,17,19,0.0024285714285714284,0.0027142857142857142,1
51,[2.24  0.413 3.2  ],7000,2672,513,3815,7,3,1,3,18,16,18,0.002285714285714286,0.0025714285714285713,2
51,[2.24  0.413 3.2  ],7000,2672,513,3815,7,3,1,3,18,18,19,0.0025714285714285713,0.0027142857142857142,3
52,[2.24  0.413 4.753],8993,2745,513,5735,12,3,4,5,31,23,30,0.0025575447570332483,0.0033359279439564107,0
52,[2.24  0.413 4.753],8993,2745,513,5735,12,3,4,5,31,28,35,0.00311353274769265,0.0038919159346158124,1
52,[2.24  0.413 4.753],8993,2745,513,5735,9,3,1,5,22,21,23,0.002335149560769487,0.0025575447570332483,2
52,[2.24  0.413 4.753],8993,2745,513,5735,9,3,1,5,22,22,23,0.0024463471589013675,0.0025575447570332483,3
53,[2.24  0.413 4.977],9117,2662,458,5997,12,3,4,5,31,23,31,0.0025227596797192057,0.003400241307447625,0
53,[2.24  0.413 4.977],9117,2662,458,5997,12,3,4,5,31,28,35,0.003071185697049468,0.003838982121311835,1
53,[2.24  0.413 4.977],9117,2662,458,5997,8,2,1,5,19,17,19,0.0018646484589228912,0.002084018865854996,2
53,[2.24  0.413 4.977],9117,2662,458,5997,9,3,1,5,22,22,23,0.0024130744762531535,0.0025227596797192057,3
54,[2.24  0.413 5.663],9948,2704,499,6745,10,2,3,5,25,20,25,0.002010454362685967,0.002513067953357459,0
54,[2.24  0.413 5.663],9948,2704,499,6745,11,3,3,5,28,26,31,0.002613590671491757,0.003116204262163249,1
54,[2.24  0.413 5.663],9948,2704,499,6745,9,3,1,5,22,20,21,0.002010454362685967,0.0021109770808202654,2
54,[2.24  0.413 5.663],9948,2704,499,6745,9,3,1,5,22,22,23,0.0022114997989545635,0.002312022517088862,3
55,[2.24  0.413 7.136],11639,2625,534,8480,12,2,2,8,28,22,40,0.0018901967522983074,0.0034367213678151045,0
55,[2.24  0.413 7.136],11639,2625,534,8480,13,3,2,8,31,27,45,0.0023197869232751953,0.0038663115387919922,1
55,[2.24  0.413 7.136],11639,2625,534,8480,12,3,1,8,28,26,27,0.002233868889079818,0.0023197869232751953,2
55,[2.24  0.413 7.136],11639,2625,534,8480,12,3,1,8,28,28,29,0.002405704957470573,0.0024916229916659505,3
56,[2.24  1.568 0.413],5141,2676,1957,508,4,3,0,1,11,10,10,0.0019451468585878235,0.0019451468585878235,0
