context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
0,[0.59  0.177 0.177],1168,724,234,210,2.7965616045845274,0.9894937917860553,0.8834765998089781,0.9235912129894938,7.466093600764088,5.765042979942693,5.873925501432665,0.004935824469129019,0.005029045806021117,0
0,[0.59  0.177 0.177],1168,724,234,210,2.7965616045845274,0.9894937917860553,0.8834765998089781,0.9235912129894938,7.466093600764088,6.640878701050621,6.7497612225405925,0.005685683819392655,0.005778905156284754,1
0,[0.59  0.177 0.177],1168,724,234,210,2.7965616045845274,0.9894937917860553,0.8834765998089781,0.9235912129894938,7.466093600764088,6.590257879656161,7.473734479465138,0.005642344075048083,0.006398745273514673,2
0,[0.59  0.177 0.177],1168,724,234,210,2.7965616045845274,0.9894937917860553,0.8834765998089781,0.9235912129894938,7.466093600764088,7.466093600764088,8.349570200573066,0.006392203425311719,0.00714860462377831,3
1,[0.59  0.177 0.672],1686,664,168,854,2.766389658356417,0.987072945521699,0.7977839335180056,0.9815327793167128,7.317636195752539,5.743305632502309,5.964912280701754,0.0034064683466798985,0.0035379076397993796,0
1,[0.59  0.177 0.672],1686,664,168,854,2.766389658356417,0.987072945521699,0.7977839335180056,0.9815327793167128,7.317636195752539,6.530932594644506,6.752539242843952,0.003873625500975389,0.004005064794094871,1
1,[0.59  0.177 0.672],1686,664,168,854,2.766389658356417,0.987072945521699,0.7977839335180056,0.9815327793167128,7.317636195752539,6.5300092336103415,7.327793167128347,0.0038730778372540577,0.004346259292484192,2
1,[0.59  0.177 0.672],1686,664,168,854,2.766389658356417,0.987072945521699,0.7977839335180056,0.9815327793167128,7.317636195752539,7.317636195752539,8.115420129270545,0.004340234991549548,0.004813416446779683,3
2,[0.59  0.177 1.2  ],2450,741,206,1503,3.306555863342567,0.9852262234533703,0.8319482917820868,1.4893813481071099,8.43028624192059,6.291782086795937,8.113573407202216,0.0025680743211411988,0.0033116626151845777,0
2,[0.59  0.177 1.2  ],2450,741,206,1503,3.306555863342567,0.9852262234533703,0.8319482917820868,1.4893813481071099,8.43028624192059,7.108956602031395,8.718374884579871,0.002901614939604651,0.0035585203610530086,1
2,[0.59  0.177 1.2  ],2450,741,206,1503,3.306555863342567,0.9852262234533703,0.8319482917820868,1.4893813481071099,8.43028624192059,7.613111726685134,8.44506001846722,0.0031073925415041363,0.0034469632728437636,2
2,[0.59  0.177 1.2  ],2450,741,206,1503,3.306555863342567,0.9852262234533703,0.8319482917820868,1.4893813481071099,8.43028624192059,8.43028624192059,9.262234533702678,0.003440933159967588,0.0037805038913072153,3
3,[0.59  0.672 0.177],1753,717,793,243,2.8433734939759034,0.9823911028730306,0.9499536607970342,0.9110287303058388,7.619091751621872,5.816496756255792,5.947173308619091,0.0033180243903341653,0.0033925689153560135,0
