context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
11,[2.24 0.59 4.  ],8181,2648,717,4816,12,3,3,6,30,22,33,0.0026891578046693556,0.004033736707004034,0
11,[2.24 0.59 4.  ],8181,2648,717,4816,12,3,3,6,30,26,37,0.0031780955873365116,0.004522674489671189,1
11,[2.24 0.59 4.  ],8181,2648,717,4816,9,2,1,6,21,20,22,0.002444688913335778,0.0026891578046693556,2
11,[2.24 0.59 4.  ],8181,2648,717,4816,10,3,1,6,24,24,25,0.0029336266960029336,0.0030558611416697224,3
12,[2.24 2.24 0.59],5976,2591,2666,719,6,3,2,1,17,14,16,0.0023427041499330657,0.002677376171352075,0
12,[2.24 2.24 0.59],5976,2591,2666,719,5,2,2,1,14,13,14,0.002175368139223561,0.0023427041499330657,1
12,[2.24 2.24 0.59],5976,2591,2666,719,4,2,1,1,11,10,11,0.0016733601070950468,0.0018406961178045514,2
12,[2.24 2.24 0.59],5976,2591,2666,719,4,2,1,1,11,11,12,0.0018406961178045514,0.002008032128514056,3
13,[2.24 2.24 2.24],8126,2702,2754,2670,9,3,3,3,24,20,26,0.002461235540241201,0.0031996062023135615,0
13,[2.24 2.24 2.24],8126,2702,2754,2670,9,3,3,3,24,22,27,0.002707359094265321,0.0033226679793256215,1
13,[2.24 2.24 2.24],8126,2702,2754,2670,8,3,2,3,21,19,22,0.002338173763229141,0.002707359094265321,2
13,[2.24 2.24 2.24],8126,2702,2754,2670,8,3,2,3,21,21,23,0.002584297317253261,0.002830420871277381,3
14,[2.24 2.24 4.  ],10280,2766,2715,4799,10,3,3,4,26,22,34,0.0021400778210116734,0.0033073929961089494,0
14,[2.24 2.24 4.  ],10280,2766,2715,4799,10,3,3,4,26,24,35,0.0023346303501945525,0.003404669260700389,1
14,[2.24 2.24 4.  ],10280,2766,2715,4799,9,3,2,4,23,20,23,0.0019455252918287938,0.0022373540856031127,2
14,[2.24 2.24 4.  ],10280,2766,2715,4799,9,3,2,4,23,23,25,0.0022373540856031127,0.0024319066147859923,3
15,[2.24 4.   0.59],8167,2656,4781,730,7,3,3,1,20,14,19,0.0017142157462960695,0.002326435655687523,0
15,[2.24 4.   0.59],8167,2656,4781,730,6,2,3,1,17,15,18,0.0018366597281743603,0.002203991673809232,1
15,[2.24 4.   0.59],8167,2656,4781,730,6,3,2,1,17,15,17,0.0018366597281743603,0.002081547691930942,2
15,[2.24 4.   0.59],8167,2656,4781,730,5,2,2,1,14,14,16,0.0017142157462960695,0.001959103710052651,3
16,[2.24 4.   2.24],10472,2921,4803,2748,9,4,3,2,25,20,27,0.0019098548510313217,0.0025783040488922843,0
16,[2.24 4.   2.24],10472,2921,4803,2748,8,3,3,2,22,21,28,0.002005347593582888,0.00267379679144385,1
16,[2.24 4.   2.24],10472,2921,4803,2748,9,4,3,2,25,22,25,0.0021008403361344537,0.002387318563789152,2
16,[2.24 4.   2.24],10472,2921,4803,2748,8,3,3,2,22,22,25,0.0021008403361344537,0.002387318563789152,3
17,[2.24 4.   4.  ],12351,2695,4717,4939,11,3,3,5,28,23,38,0.00186219739292365,0.00307667395352603,0
17,[2.24 4.   4.  ],12351,2695,4717,4939,10,2,3,5,25,23,37,0.00186219739292365,0.0029957088494858715,1
17,[2.24 4.   4.  ],12351,2695,4717,4939,10,3,2,5,25,23,25,0.00186219739292365,0.002024127601003967,2
17,[2.24 4.   4.  ],12351,2695,4717,4939,9,2,2,5,22,22,24,0.0017812322888834911,0.0019431624969638087,3
18,[4.   0.59 0.59],6231,4804,750,677,6,4,1,1,17,13,15,0.0020863424811426736,0.002407318247472316,0
18,[4.   0.59 0.59],6231,4804,750,677,7,5,1,1,20,19,19,0.0030492697801316002,0.0030492697801316002,1
18,[4.   0.59 0.59],6231,4804,750,677,7,5,1,1,20,18,20,0.002888781896966779,0.003209757663296421,2
18,[4.   0.59 0.59],6231,4804,750,677,7,5,1,1,20,20,21,0.003209757663296421,0.003370245546461242,3
19,[4.   0.59 2.24],8108,4788,658,2662,10,5,2,3,27,20,29,0.00246669955599408,0.0035767143561914157,0
19,[4.   0.59 2.24],8108,4788,658,2662,9,4,2,3,24,21,29,0.002590034533793784,0.0035767143561914157,1
19,[4.   0.59 2.24],8108,4788,658,2662,9,5,1,3,24,21,24,0.002590034533793784,0.0029600394671928957,2
19,[4.   0.59 2.24],8108,4788,658,2662,8,4,1,3,21,21,22,0.002590034533793784,0.002713369511593488,3
20,[4.   0.59 4.  ],10208,4698,713,4797,12,5,2,5,31,24,35,0.0023510971786833857,0.0034286833855799374,0
20,[4.   0.59 4.  ],10208,4698,713,4797,11,4,2,5,28,25,35,0.002449059561128527,0.0034286833855799374,1
20,[4.   0.59 4.  ],10208,4698,713,4797,9,4,1,4,23,20,23,0.001959247648902821,0.0022531347962382446,2
20,[4.   0.59 4.  ],10208,4698,713,4797,9,4,1,4,23,23,24,0.0022531347962382446,0.0023510971786833857,3
21,[4.   2.24 0.59],8267,4842,2705,720,8,6,1,1,23,19,21,0.0022982944236119513,0.002540220152413209,0
21,[4.   2.24 0.59],8267,4842,2705,720,7,5,1,1,20,20,21,0.00241925728801258,0.002540220152413209,1
21,[4.   2.24 0.59],8267,4842,2705,720,8,5,2,1,23,20,24,0.00241925728801258,0.0029031087456150963,2
21,[4.   2.24 0.59],8267,4842,2705,720,8,5,2,1,23,23,25,0.002782145881214467,0.003024071610015725,3
22,[4.   2.24 2.24],10173,4869,2639,2665,12,6,3,3,33,27,34,0.0026540843409023885,0.0033421802811363414,0
22,[4.   2.24 2.24],10173,4869,2639,2665,11,5,3,3,30,28,33,0.0027523837609358106,0.0032438808611029196,1
22,[4.   2.24 2.24],10173,4869,2639,2665,9,5,1,3,24,21,23,0.0020642878207018578,0.0022608866607687016,2
22,[4.   2.24 2.24],10173,4869,2639,2665,9,5,1,3,24,24,25,0.0023591860808021233,0.002457485500835545,3
23,[4.   2.24 4.  ],12124,4684,2703,4737,14,6,3,5,37,29,40,0.002391949851534147,0.003299241174529858,0
23,[4.   2.24 4.  ],12124,4684,2703,4737,12,4,3,5,31,29,39,0.002391949851534147,0.0032167601451666117,1
23,[4.   2.24 4.  ],12124,4684,2703,4737,11,4,2,5,28,25,28,0.002062025734081161,0.0023094688221709007,2
23,[4.   2.24 4.  ],12124,4684,2703,4737,11,4,2,5,28,28,30,0.0023094688221709007,0.0024744308808973938,3
24,[4.   4.   0.59],10429,4805,4882,742,11,6,3,2,31,24,30,0.002301275290056573,0.0028765941125707163,0
24,[4.   4.   0.59],10429,4805,4882,742,10,5,3,2,28,25,33,0.002397161760475597,0.0031642535238277877,1
24,[4.   4.   0.59],10429,4805,4882,742,10,6,3,1,29,25,29,0.002397161760475597,0.0027807076421516924,2
24,[4.   4.   0.59],10429,4805,4882,742,9,5,3,1,26,26,29,0.0024930482308946206,0.0027807076421516924,3
25,[4.   4.   2.24],12418,4771,4902,2745,10,5,2,3,27,22,31,0.0017716218392655823,0.002496376228056048,0
25,[4.   4.   2.24],12418,4771,4902,2745,9,4,3,2,25,24,32,0.0019326783701079078,0.0025769044934772106,1
25,[4.   4.   2.24],12418,4771,4902,2745,12,6,3,3,33,28,32,0.002254791431792559,0.0025769044934772106,2
25,[4.   4.   2.24],12418,4771,4902,2745,10,4,3,3,27,27,30,0.0021742631663713963,0.002415847962634885,3
26,[4 4 4],14511,4812,4867,4832,15,6,4,5,40,31,46,0.002136310385225002,0.0031700089587209704,0
26,[4 4 4],14511,4812,4867,4832,14,5,4,5,37,34,47,0.0023430500999241954,0.0032389221969540347,1
26,[4 4 4],14511,4812,4867,4832,14,7,2,5,37,33,36,0.0022741368616911307,0.0024808765763903247,2
26,[4 4 4],14511,4812,4867,4832,12,5,2,5,31,31,33,0.002136310385225002,0.0022741368616911307,3
27,[0.59 0.59 0.59],2127,728,674,725,3,1,1,1,8,6,6,0.0028208744710860366,0.0028208744710860366,0
27,[0.59 0.59 0.59],2127,728,674,725,3,1,1,1,8,7,7,0.003291020216267043,0.003291020216267043,1
27,[0.59 0.59 0.59],2127,728,674,725,3,1,1,1,8,7,8,0.003291020216267043,0.0037611659614480487,2
